id,year,topic,geography_level,confidence,title
DC3606NI,2011,age_structure,unknown,medium,TYPE OF LONG-TERM CONDITION BY ECONOMIC ACTIVITY
DC3606NI,2011,age_structure,ward,medium,TYPE OF LONG-TERM CONDITION BY ECONOMIC ACTIVITY
DC4101NI,2011,housing_tenure,unknown,medium,TENURE BY HOUSEHOLD COMPOSITION
DC4103NI,2011,car_availability,assembly_area,medium,HOUSEHOLD COMPOSITION BY NUMBER OF CARS OR VANS AVAILABLE
DC4103NI,2011,car_availability,super_output_area,medium,HOUSEHOLD COMPOSITION BY NUMBER OF CARS OR VANS AVAILABLE
DC4103NI,2011,car_availability,unknown,medium,HOUSEHOLD COMPOSITION BY NUMBER OF CARS OR VANS AVAILABLE
DC4103NI,2011,car_availability,ward,medium,HOUSEHOLD COMPOSITION BY NUMBER OF CARS OR VANS AVAILABLE
DC4104NI,2011,age_structure,unknown,medium,TYPE OF COMMUNAL ESTABLISHMENT BY RESIDENT TYPE BY AGE BY SEX
DC4301NI,2011,age_structure,unknown,medium,TENURE BY GENERAL HEALTH BY LONG-TERM HEALTH PROBLEM OR DISABILITY BY AGE
DC4302NI,2011,age_structure,unknown,medium,LONG-TERM HEALTH PROBLEM OR DISABILITY BY TYPE OF COMMUNAL ESTABLISHMENT  BY AGE BY SEX
DC4303NI,2011,age_structure,unknown,medium,GENERAL HEALTH BY TYPE OF COMMUNAL ESTABLISHMENT  BY AGE BY SEX
DC4304NI,2011,health_disability,unknown,medium,GENERAL HEALTH BY ADAPTATION OF ACCOMMODATION
DC4305NI,2011,health_disability,unknown,medium,LONG-TERM HEALTH PROBLEM OR DISABILITY BY ADAPTATION OF ACCOMMODATION
DC4306NI,2011,car_availability,unknown,medium,PROVISION OF UNPAID CARE BY ADAPTATION OF ACCOMMODATION
DC4401NI,2011,household,assembly_area,medium,DWELLING TYPE BY ACCOMMODATION TYPE BY HOUSEHOLD SPACE TYPE
DC4401NI,2011,household,super_output_area,medium,DWELLING TYPE BY ACCOMMODATION TYPE BY HOUSEHOLD SPACE TYPE
DC4401NI,2011,household,unknown,medium,DWELLING TYPE BY ACCOMMODATION TYPE BY HOUSEHOLD SPACE TYPE
DC4401NI,2011,household,ward,medium,DWELLING TYPE BY ACCOMMODATION TYPE BY HOUSEHOLD SPACE TYPE
DC4402NI,2011,housing_tenure,assembly_area,medium,DWELLING TYPE BY ACCOMMODATION TYPE BY TENURE - HOUSEHOLDS
DC4402NI,2011,housing_tenure,super_output_area,medium,DWELLING TYPE BY ACCOMMODATION TYPE BY TENURE - HOUSEHOLDS
DC4402NI,2011,housing_tenure,unknown,medium,DWELLING TYPE BY ACCOMMODATION TYPE BY TENURE - HOUSEHOLDS
DC4402NI,2011,housing_tenure,ward,medium,DWELLING TYPE BY ACCOMMODATION TYPE BY TENURE - HOUSEHOLDS
DC4403NI,2011,housing_tenure,assembly_area,medium,DWELLING TYPE BY ACCOMMODATION TYPE BY TENURE - USUAL RESIDENTS
DC4403NI,2011,housing_tenure,super_output_area,medium,DWELLING TYPE BY ACCOMMODATION TYPE BY TENURE - USUAL RESIDENTS
DC4403NI,2011,housing_tenure,unknown,medium,DWELLING TYPE BY ACCOMMODATION TYPE BY TENURE - USUAL RESIDENTS
DC4403NI,2011,housing_tenure,ward,medium,DWELLING TYPE BY ACCOMMODATION TYPE BY TENURE - USUAL RESIDENTS
DC4405NI,2011,age_structure,assembly_area,medium,ACCOMMODATION TYPE BY CAR OR VAN AVAILABILITY BY NUMBER OF USUAL RESIDENTS AGED 17 OR OVER IN THE HOUSEHOLD
DC4405NI,2011,age_structure,super_output_area,medium,ACCOMMODATION TYPE BY CAR OR VAN AVAILABILITY BY NUMBER OF USUAL RESIDENTS AGED 17 OR OVER IN THE HOUSEHOLD
DC4405NI,2011,age_structure,unknown,medium,ACCOMMODATION TYPE BY CAR OR VAN AVAILABILITY BY NUMBER OF USUAL RESIDENTS AGED 17 OR OVER IN THE HOUSEHOLD
DC4405NI,2011,age_structure,ward,medium,ACCOMMODATION TYPE BY CAR OR VAN AVAILABILITY BY NUMBER OF USUAL RESIDENTS AGED 17 OR OVER IN THE HOUSEHOLD
DC4406NI,2011,housing_tenure,assembly_area,medium,TENURE BY HOUSEHOLD SIZE BY NUMBER OF ROOMS
DC4406NI,2011,housing_tenure,super_output_area,medium,TENURE BY HOUSEHOLD SIZE BY NUMBER OF ROOMS
DC4406NI,2011,housing_tenure,unknown,medium,TENURE BY HOUSEHOLD SIZE BY NUMBER OF ROOMS
DC4406NI,2011,housing_tenure,ward,medium,TENURE BY HOUSEHOLD SIZE BY NUMBER OF ROOMS
DC4407NI,2011,housing_tenure,assembly_area,medium,TENURE BY PERSONS PER ROOM BY ACCOMMODATION TYPE
DC4407NI,2011,housing_tenure,super_output_area,medium,TENURE BY PERSONS PER ROOM BY ACCOMMODATION TYPE
DC4407NI,2011,housing_tenure,unknown,medium,TENURE BY PERSONS PER ROOM BY ACCOMMODATION TYPE
DC4407NI,2011,housing_tenure,ward,medium,TENURE BY PERSONS PER ROOM BY ACCOMMODATION TYPE
DC4408NI,2011,housing_tenure,unknown,medium,HOUSEHOLD COMPOSITION BY TENURE BY OCCUPANCY RATING (ROOMS)
DC4409NI,2011,housing_tenure,unknown,medium,TENURE BY CENTRAL HEATING BY HOUSEHOLD COMPOSITION
DC4410NI,2011,age_structure,assembly_area,medium,TENURE BY CAR OR VAN AVAILABILITY BY NUMBER OF USUAL RESIDENTS AGED 17 OR OVER IN THE HOUSEHOLD
DC4410NI,2011,age_structure,super_output_area,medium,TENURE BY CAR OR VAN AVAILABILITY BY NUMBER OF USUAL RESIDENTS AGED 17 OR OVER IN THE HOUSEHOLD
DC4410NI,2011,age_structure,unknown,medium,TENURE BY CAR OR VAN AVAILABILITY BY NUMBER OF USUAL RESIDENTS AGED 17 OR OVER IN THE HOUSEHOLD
DC4410NI,2011,age_structure,ward,medium,TENURE BY CAR OR VAN AVAILABILITY BY NUMBER OF USUAL RESIDENTS AGED 17 OR OVER IN THE HOUSEHOLD
DC4413NI,2011,housing_tenure,unknown,medium,TENURE BY ADAPTATION OF ACCOMMODATION
DC5101NI,2011,age_structure,assembly_area,medium,HIGHEST LEVEL OF QUALIFICATION BY AGE BY SEX
DC5101NI,2011,age_structure,super_output_area,medium,HIGHEST LEVEL OF QUALIFICATION BY AGE BY SEX
DC5101NI,2011,age_structure,unknown,medium,HIGHEST LEVEL OF QUALIFICATION BY AGE BY SEX
DC5101NI,2011,age_structure,ward,medium,HIGHEST LEVEL OF QUALIFICATION BY AGE BY SEX
DC6101NI,2011,age_structure,assembly_area,medium,ECONOMIC ACTIVITY BY AGE BY SEX
DC6101NI,2011,age_structure,super_output_area,medium,ECONOMIC ACTIVITY BY AGE BY SEX
DC6101NI,2011,age_structure,unknown,medium,ECONOMIC ACTIVITY BY AGE BY SEX
DC6101NI,2011,age_structure,ward,medium,ECONOMIC ACTIVITY BY AGE BY SEX
DC6102NI,2011,age_structure,assembly_area,medium,ECONOMIC ACTIVITY BY LIVING ARRANGEMENTS BY SEX
DC6102NI,2011,age_structure,super_output_area,medium,ECONOMIC ACTIVITY BY LIVING ARRANGEMENTS BY SEX
DC6102NI,2011,age_structure,unknown,medium,ECONOMIC ACTIVITY BY LIVING ARRANGEMENTS BY SEX
DC6102NI,2011,age_structure,ward,medium,ECONOMIC ACTIVITY BY LIVING ARRANGEMENTS BY SEX
DC6104NI,2011,age_structure,unknown,medium,ECONOMIC ACTIVITY BY HOUSEHOLD TYPE BY TENURE BY AGE OF FULL-TIME STUDENTS
DC6105NI,2011,age_structure,assembly_area,medium,HOURS WORKED BY AGE BY SEX
DC6105NI,2011,age_structure,super_output_area,medium,HOURS WORKED BY AGE BY SEX
DC6105NI,2011,age_structure,unknown,medium,HOURS WORKED BY AGE BY SEX
DC6105NI,2011,age_structure,ward,medium,HOURS WORKED BY AGE BY SEX
DC6106NI,2011,age_structure,unknown,medium,INDUSTRY BY AGE BY SEX
DC6107NI,2011,age_structure,unknown,medium,FORMER INDUSTRY BY AGE BY SEX
DC6108NI,2011,age_structure,unknown,medium,OCCUPATION BY AGE BY SEX
DC6109NI,2011,age_structure,unknown,medium,FORMER OCCUPATION BY AGE BY SEX
DC6110NI,2011,age_structure,unknown,medium,NS-SEC BY AGE BY SEX
DC6111NI,2011,age_structure,assembly_area,medium,NS-SEC OF HRP BY HOUSEHOLD COMPOSITION BY SEX
DC6111NI,2011,age_structure,super_output_area,medium,NS-SEC OF HRP BY HOUSEHOLD COMPOSITION BY SEX
DC6111NI,2011,age_structure,unknown,medium,NS-SEC OF HRP BY HOUSEHOLD COMPOSITION BY SEX
DC6111NI,2011,age_structure,ward,medium,NS-SEC OF HRP BY HOUSEHOLD COMPOSITION BY SEX
DC6112NI,2011,age_structure,assembly_area,medium,NS-SEC OF HRP BY AGE BY SEX
DC6112NI,2011,age_structure,super_output_area,medium,NS-SEC OF HRP BY AGE BY SEX
DC6112NI,2011,age_structure,unknown,medium,NS-SEC OF HRP BY AGE BY SEX
DC6112NI,2011,age_structure,ward,medium,NS-SEC OF HRP BY AGE BY SEX
DC6113NI,2011,age_structure,unknown,medium,NS-SEC OF HRP BY HOUSEHOLDS WITH FULL-TIME STUDENTS AWAY FROM HOME BY AGE OF STUDENT
DC6116NI,2011,age_structure,assembly_area,medium,VOLUNTARY WORK BY AGE BY SEX
DC6116NI,2011,age_structure,super_output_area,medium,VOLUNTARY WORK BY AGE BY SEX
DC6116NI,2011,age_structure,unknown,medium,VOLUNTARY WORK BY AGE BY SEX
DC6116NI,2011,age_structure,ward,medium,VOLUNTARY WORK BY AGE BY SEX
DC6201NI,2011,age_structure,unknown,medium,ETHNIC GROUP BY VOLUNTARY WORK
DC6202NI,2011,community_background,assembly_area,medium,RELIGION OR RELIGION BROUGHT UP IN BY VOLUNTARY WORK
DC6202NI,2011,community_background,super_output_area,medium,RELIGION OR RELIGION BROUGHT UP IN BY VOLUNTARY WORK
DC6202NI,2011,community_background,unknown,medium,RELIGION OR RELIGION BROUGHT UP IN BY VOLUNTARY WORK
DC6202NI,2011,community_background,ward,medium,RELIGION OR RELIGION BROUGHT UP IN BY VOLUNTARY WORK
DC6301NI,2011,age_structure,assembly_area,medium,PROVISION OF UNPAID CARE BY VOLUNTARY WORK
DC6301NI,2011,age_structure,super_output_area,medium,PROVISION OF UNPAID CARE BY VOLUNTARY WORK
DC6301NI,2011,age_structure,unknown,medium,PROVISION OF UNPAID CARE BY VOLUNTARY WORK
DC6301NI,2011,age_structure,ward,medium,PROVISION OF UNPAID CARE BY VOLUNTARY WORK
DC6302NI,2011,age_structure,assembly_area,medium,LONG-TERM HEALTH PROBLEM OR DISABILITY BY GENERAL HEALTH BY VOLUNTARY WORK
DC6302NI,2011,age_structure,super_output_area,medium,LONG-TERM HEALTH PROBLEM OR DISABILITY BY GENERAL HEALTH BY VOLUNTARY WORK
DC6302NI,2011,age_structure,unknown,medium,LONG-TERM HEALTH PROBLEM OR DISABILITY BY GENERAL HEALTH BY VOLUNTARY WORK
DC6302NI,2011,age_structure,ward,medium,LONG-TERM HEALTH PROBLEM OR DISABILITY BY GENERAL HEALTH BY VOLUNTARY WORK
DC6401NI,2011,age_structure,assembly_area,medium,TENURE BY ECONOMIC ACTIVITY BY AGE OF HRP
DC6401NI,2011,age_structure,super_output_area,medium,TENURE BY ECONOMIC ACTIVITY BY AGE OF HRP
DC6401NI,2011,age_structure,unknown,medium,TENURE BY ECONOMIC ACTIVITY BY AGE OF HRP
DC6401NI,2011,age_structure,ward,medium,TENURE BY ECONOMIC ACTIVITY BY AGE OF HRP
DC6402NI,2011,age_structure,assembly_area,medium,TENURE BY CAR OR VAN AVAILABILITY BY ECONOMIC ACTIVITY
DC6402NI,2011,age_structure,super_output_area,medium,TENURE BY CAR OR VAN AVAILABILITY BY ECONOMIC ACTIVITY
DC6402NI,2011,age_structure,unknown,medium,TENURE BY CAR OR VAN AVAILABILITY BY ECONOMIC ACTIVITY
DC6402NI,2011,age_structure,ward,medium,TENURE BY CAR OR VAN AVAILABILITY BY ECONOMIC ACTIVITY
DC6403NI,2011,age_structure,assembly_area,medium,NS-SEC OF HRP BY TENURE BY SEX
DC6403NI,2011,age_structure,super_output_area,medium,NS-SEC OF HRP BY TENURE BY SEX
DC6403NI,2011,age_structure,unknown,medium,NS-SEC OF HRP BY TENURE BY SEX
DC6403NI,2011,age_structure,ward,medium,NS-SEC OF HRP BY TENURE BY SEX
DC6404NI,2011,age_structure,unknown,medium,NS-SEC BY TENURE
DC6501NI,2011,age_structure,unknown,medium,HIGHEST LEVEL OF QUALIFICATIONS BY ECONOMIC ACTIVITY BY AGE BY SEX
DC6504NI,2011,age_structure,unknown,medium,OCCUPATION BY HIGHEST LEVEL OF QUALIFICATION BY AGE BY SEX
DC6505NI,2011,age_structure,unknown,medium,NS-SEC BY HIGHEST LEVEL OF QUALIFICATION BY AGE BY SEX
DC6506NI,2011,age_structure,assembly_area,medium,HIGHEST LEVEL OF QUALIFICATIONS BY VOLUNTARY WORK
DC6506NI,2011,age_structure,super_output_area,medium,HIGHEST LEVEL OF QUALIFICATIONS BY VOLUNTARY WORK
DC6506NI,2011,age_structure,unknown,medium,HIGHEST LEVEL OF QUALIFICATIONS BY VOLUNTARY WORK
DC6506NI,2011,age_structure,ward,medium,HIGHEST LEVEL OF QUALIFICATIONS BY VOLUNTARY WORK
DC6601NI,2011,age_structure,unknown,medium,ECONOMIC ACTIVITY BY YEAR LAST WORKED BY AGE BY SEX
DC6602NI,2011,age_structure,unknown,medium,NS-SeC BY ECONOMIC ACTIVITY BY SEX
DC6603NI,2011,age_structure,unknown,medium,OCCUPATION BY HOURS WORKED BY AGE BY SEX
DC6604NI,2011,age_structure,unknown,medium,INDUSTRY BY EMPLOYMENT STATUS BY HOURS WORKED BY AGE BY SEX
DC6605NI,2011,age_structure,unknown,medium,OCCUPATION BY INDUSTRY
DC6606NI,2011,age_structure,unknown,medium,OCCUPATION BY EMPLOYMENT STATUS BY HOURS WORKED BY AGE BY SEX
DC6607NI,2011,age_structure,assembly_area,medium,ECONOMIC ACTIVITY BY VOLUNTARY WORK
DC6607NI,2011,age_structure,super_output_area,medium,ECONOMIC ACTIVITY BY VOLUNTARY WORK
DC6607NI,2011,age_structure,unknown,medium,ECONOMIC ACTIVITY BY VOLUNTARY WORK
DC6607NI,2011,age_structure,ward,medium,ECONOMIC ACTIVITY BY VOLUNTARY WORK
KS101NI,2011,population_by_area,assembly_area,medium,USUAL RESIDENT POPULATION
KS101NI,2011,population_by_area,small_area,medium,USUAL RESIDENT POPULATION
KS101NI,2011,population_by_area,super_output_area,medium,USUAL RESIDENT POPULATION
KS101NI,2011,population_by_area,unknown,medium,USUAL RESIDENT POPULATION
KS101NI,2011,population_by_area,ward,medium,USUAL RESIDENT POPULATION
KS102NI,2011,age_structure,assembly_area,medium,AGE STRUCTURE
KS102NI,2011,age_structure,small_area,medium,AGE STRUCTURE
KS102NI,2011,age_structure,super_output_area,medium,AGE STRUCTURE
KS102NI,2011,age_structure,unknown,medium,AGE STRUCTURE
KS102NI,2011,age_structure,ward,medium,AGE STRUCTURE
KS103NI,2011,age_structure,assembly_area,medium,MARITAL AND CIVIL PARTNERSHIP STATUS
KS103NI,2011,age_structure,small_area,medium,MARITAL AND CIVIL PARTNERSHIP STATUS
KS103NI,2011,age_structure,super_output_area,medium,MARITAL AND CIVIL PARTNERSHIP STATUS
KS103NI,2011,age_structure,unknown,medium,MARITAL AND CIVIL PARTNERSHIP STATUS
KS103NI,2011,age_structure,ward,medium,MARITAL AND CIVIL PARTNERSHIP STATUS
KS104NI,2011,age_structure,assembly_area,medium,LIVING ARRANGEMENTS
KS104NI,2011,age_structure,small_area,medium,LIVING ARRANGEMENTS
KS104NI,2011,age_structure,super_output_area,medium,LIVING ARRANGEMENTS
KS104NI,2011,age_structure,unknown,medium,LIVING ARRANGEMENTS
KS104NI,2011,age_structure,ward,medium,LIVING ARRANGEMENTS
KS105NI,2011,household,assembly_area,medium,HOUSEHOLD COMPOSITION
KS105NI,2011,household,small_area,medium,HOUSEHOLD COMPOSITION
KS105NI,2011,household,super_output_area,medium,HOUSEHOLD COMPOSITION
KS105NI,2011,household,unknown,medium,HOUSEHOLD COMPOSITION
KS105NI,2011,household,ward,medium,HOUSEHOLD COMPOSITION
KS106NI,2011,economic_activity,assembly_area,medium,ALL HOUSEHOLDS WITH: NO ADULTS IN EMPLOYMENT; DEPENDENT CHILDREN; AND PERSONS WITH LONG-TERM HEALTH PROBLEM OR DISABILITY
KS106NI,2011,economic_activity,small_area,medium,ALL HOUSEHOLDS WITH: NO ADULTS IN EMPLOYMENT; DEPENDENT CHILDREN; AND PERSONS WITH LONG-TERM HEALTH PROBLEM OR DISABILITY
KS106NI,2011,economic_activity,super_output_area,medium,ALL HOUSEHOLDS WITH: NO ADULTS IN EMPLOYMENT; DEPENDENT CHILDREN; AND PERSONS WITH LONG-TERM HEALTH PROBLEM OR DISABILITY
KS106NI,2011,economic_activity,unknown,medium,ALL HOUSEHOLDS WITH: NO ADULTS IN EMPLOYMENT; DEPENDENT CHILDREN; AND PERSONS WITH LONG-TERM HEALTH PROBLEM OR DISABILITY
KS106NI,2011,economic_activity,ward,medium,ALL HOUSEHOLDS WITH: NO ADULTS IN EMPLOYMENT; DEPENDENT CHILDREN; AND PERSONS WITH LONG-TERM HEALTH PROBLEM OR DISABILITY
KS107NI,2011,age_structure,assembly_area,medium,LONE PARENT HOUSEHOLDS WITH DEPENDENT CHILDEN
KS107NI,2011,age_structure,small_area,medium,LONE PARENT HOUSEHOLDS WITH DEPENDENT CHILDEN
KS107NI,2011,age_structure,super_output_area,medium,LONE PARENT HOUSEHOLDS WITH DEPENDENT CHILDEN
KS107NI,2011,age_structure,unknown,medium,LONE PARENT HOUSEHOLDS WITH DEPENDENT CHILDEN
KS107NI,2011,age_structure,ward,medium,LONE PARENT HOUSEHOLDS WITH DEPENDENT CHILDEN
KS201NI,2011,ethnicity,assembly_area,medium,ETHNIC GROUP
KS201NI,2011,ethnicity,small_area,medium,ETHNIC GROUP
KS201NI,2011,ethnicity,super_output_area,medium,ETHNIC GROUP
KS201NI,2011,ethnicity,unknown,medium,ETHNIC GROUP
KS201NI,2011,ethnicity,ward,medium,ETHNIC GROUP
KS202NI,2011,population_by_area,assembly_area,medium,NATIONAL IDENTITY (CLASSIFICATION 1)
KS202NI,2011,population_by_area,small_area,medium,NATIONAL IDENTITY (CLASSIFICATION 1)
KS202NI,2011,population_by_area,super_output_area,medium,NATIONAL IDENTITY (CLASSIFICATION 1)
KS202NI,2011,population_by_area,unknown,medium,NATIONAL IDENTITY (CLASSIFICATION 1)
KS202NI,2011,population_by_area,ward,medium,NATIONAL IDENTITY (CLASSIFICATION 1)
KS203NI,2011,population_by_area,assembly_area,medium,NATIONAL IDENTITY (CLASSIFICATION 2)
KS203NI,2011,population_by_area,small_area,medium,NATIONAL IDENTITY (CLASSIFICATION 2)
KS203NI,2011,population_by_area,super_output_area,medium,NATIONAL IDENTITY (CLASSIFICATION 2)
KS203NI,2011,population_by_area,unknown,medium,NATIONAL IDENTITY (CLASSIFICATION 2)
KS203NI,2011,population_by_area,ward,medium,NATIONAL IDENTITY (CLASSIFICATION 2)
KS204NI,2011,country_of_birth,assembly_area,medium,COUNTRY OF BIRTH
KS204NI,2011,country_of_birth,small_area,medium,COUNTRY OF BIRTH
KS204NI,2011,country_of_birth,super_output_area,medium,COUNTRY OF BIRTH
KS204NI,2011,country_of_birth,unknown,medium,COUNTRY OF BIRTH
KS204NI,2011,country_of_birth,ward,medium,COUNTRY OF BIRTH
KS205NI,2011,population_by_area,assembly_area,medium,PASSPORTS HELD (CLASSIFICATION 1)
KS205NI,2011,population_by_area,small_area,medium,PASSPORTS HELD (CLASSIFICATION 1)
KS205NI,2011,population_by_area,super_output_area,medium,PASSPORTS HELD (CLASSIFICATION 1)
KS205NI,2011,population_by_area,unknown,medium,PASSPORTS HELD (CLASSIFICATION 1)
KS205NI,2011,population_by_area,ward,medium,PASSPORTS HELD (CLASSIFICATION 1)
KS206NI,2011,population_by_area,assembly_area,medium,PASSPORTS HELD (CLASSIFICATION 2)
