contest,scale,year,area,party,n_cand,share,seats,lag_n,lag_share,exp_quotas,lag_exp_quotas
local,dea,2023,Erne East,Independent,2,9.412597310686483,6,2.0,17.62062440870388,0.6588818117480538,1.2334437086092715
local,dea,2014,Erne East,Other,1,3.7697401935812533,6,,,0.26388181355068774,
local,dea,2019,Erne East,Other,0,0.0,6,1.0,3.7697401935812533,0.0,0.26388181355068774
local,dea,2023,Erne East,Other,0,0.0,6,0.0,0.0,0.0,0.0
local,dea,2014,Erne East,PBP,0,0.0,6,,,0.0,
local,dea,2019,Erne East,PBP,0,0.0,6,0.0,0.0,0.0,0.0
local,dea,2023,Erne East,PBP,0,0.0,6,0.0,0.0,0.0,0.0
local,dea,2014,Erne East,SDLP,1,12.92664289353031,6,,,0.9048650025471217,
local,dea,2019,Erne East,SDLP,1,9.921948912015138,6,1.0,12.92664289353031,0.6945364238410596,0.9048650025471217
local,dea,2023,Erne East,SDLP,1,5.874026893135174,6,1.0,9.921948912015138,0.41118188251946214,0.6945364238410596
local,dea,2014,Erne East,Sinn Féin,4,51.235354049923586,6,,,3.5864747834946513,
local,dea,2019,Erne East,Sinn Féin,4,38.067644276253546,6,4.0,51.235354049923586,2.6647350993377485,3.5864747834946513
local,dea,2023,Erne East,Sinn Féin,3,52.32366124085869,6,4.0,38.067644276253546,3.6626562868601082,2.6647350993377485
local,dea,2014,Erne East,TUV,0,0.0,6,,,0.0,
local,dea,2019,Erne East,TUV,0,0.0,6,0.0,0.0,0.0,0.0
local,dea,2023,Erne East,TUV,0,0.0,6,0.0,0.0,0.0,0.0
local,dea,2014,Erne East,UUP,1,16.19969434538971,6,,,1.1339786041772797,
local,dea,2019,Erne East,UUP,1,15.98864711447493,6,1.0,16.19969434538971,1.119205298013245,1.1339786041772797
local,dea,2023,Erne East,UUP,1,13.1516867185657,6,1.0,15.98864711447493,0.920618070299599,1.119205298013245
local,dea,2014,Erne North,Alliance,0,0.0,5,,,0.0,
local,dea,2019,Erne North,Alliance,1,6.030077383559644,5,0.0,0.0,0.3618046430135787,0.0
local,dea,2023,Erne North,Alliance,1,5.042253521126761,5,1.0,6.030077383559644,0.3025352112676057,0.3618046430135787
local,dea,2014,Erne North,Aontú,0,0.0,5,,,0.0,
local,dea,2019,Erne North,Aontú,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2023,Erne North,Aontú,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2014,Erne North,DUP,2,13.497615262321144,5,,,0.8098569157392685,
local,dea,2019,Erne North,DUP,2,20.44094028325303,5,2.0,13.497615262321144,1.226456416995182,0.8098569157392685
local,dea,2023,Erne North,DUP,2,16.943661971830984,5,2.0,20.44094028325303,1.016619718309859,1.226456416995182
local,dea,2014,Erne North,Green,0,0.0,5,,,0.0,
local,dea,2019,Erne North,Green,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2023,Erne North,Green,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2014,Erne North,Independent,0,0.0,5,,,0.0,
local,dea,2019,Erne North,Independent,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2023,Erne North,Independent,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2014,Erne North,Other,0,0.0,5,,,0.0,
local,dea,2019,Erne North,Other,1,0.2920134326179004,5,0.0,0.0,0.017520805957074025,0.0
local,dea,2023,Erne North,Other,0,0.0,5,1.0,0.2920134326179004,0.0,0.017520805957074025
local,dea,2014,Erne North,PBP,0,0.0,5,,,0.0,
local,dea,2019,Erne North,PBP,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2023,Erne North,PBP,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2014,Erne North,SDLP,2,16.565977742448332,5,,,0.9939586645469,
local,dea,2019,Erne North,SDLP,1,13.301211855745365,5,2.0,16.565977742448332,0.7980727113447219,0.9939586645469
local,dea,2023,Erne North,SDLP,1,11.028169014084508,5,1.0,13.301211855745365,0.6616901408450704,0.7980727113447219
local,dea,2014,Erne North,Sinn Féin,2,24.594594594594593,5,,,1.4756756756756755,
local,dea,2019,Erne North,Sinn Féin,2,26.63162505475252,5,2.0,24.594594594594593,1.597897503285151,1.4756756756756755
local,dea,2023,Erne North,Sinn Féin,2,33.985915492957744,5,2.0,26.63162505475252,2.0391549295774647,1.597897503285151
local,dea,2014,Erne North,TUV,1,7.233704292527822,5,,,0.4340222575516693,
local,dea,2019,Erne North,TUV,1,6.789312308366185,5,1.0,7.233704292527822,0.4073587385019711,0.4340222575516693
local,dea,2023,Erne North,TUV,1,5.943661971830986,5,1.0,6.789312308366185,0.35661971830985917,0.4073587385019711
local,dea,2014,Erne North,UUP,2,38.108108108108105,5,,,2.2864864864864867,
local,dea,2019,Erne North,UUP,2,26.514819681705358,5,2.0,38.108108108108105,1.5908891809023213,2.2864864864864867
local,dea,2023,Erne North,UUP,2,27.056338028169016,5,2.0,26.514819681705358,1.6233802816901408,1.5908891809023213
local,dea,2014,Erne West,Alliance,0,0.0,5,,,0.0,
local,dea,2019,Erne West,Alliance,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2023,Erne West,Alliance,1,3.2955444239388347,5,0.0,0.0,0.19773266543633006,0.0
local,dea,2014,Erne West,Aontú,0,0.0,5,,,0.0,
local,dea,2019,Erne West,Aontú,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2023,Erne West,Aontú,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2014,Erne West,DUP,1,6.138957099523328,5,,,0.3683374259713997,
local,dea,2019,Erne West,DUP,1,7.406905890318213,5,1.0,6.138957099523328,0.44441435341909274,0.3683374259713997
local,dea,2023,Erne West,DUP,1,9.056156076983918,5,1.0,7.406905890318213,0.5433693646190351,0.44441435341909274
local,dea,2014,Erne West,Green,0,0.0,5,,,0.0,
local,dea,2019,Erne West,Green,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2023,Erne West,Green,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2014,Erne West,Independent,1,17.261302903365593,5,,,1.0356781742019356,
local,dea,2019,Erne West,Independent,2,22.626946513202437,5,1.0,17.261302903365593,1.3576167907921461,1.0356781742019356
local,dea,2023,Erne West,Independent,1,6.670181914052201,5,2.0,22.626946513202437,0.4002109148431321,1.3576167907921461
local,dea,2014,Erne West,Other,0,0.0,5,,,0.0,
local,dea,2019,Erne West,Other,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2023,Erne West,Other,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2014,Erne West,PBP,0,0.0,5,,,0.0,
local,dea,2019,Erne West,PBP,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2023,Erne West,PBP,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2014,Erne West,SDLP,1,13.895709952332803,5,,,0.8337425971399682,
local,dea,2019,Erne West,SDLP,1,8.273527420446852,5,1.0,13.895709952332803,0.4964116452268111,0.8337425971399682
local,dea,2023,Erne West,SDLP,1,11.007118375955708,5,1.0,8.273527420446852,0.6604271025573425,0.4964116452268111
local,dea,2014,Erne West,Sinn Féin,3,39.31821464682941,5,,,2.359092878809765,
local,dea,2019,Erne West,Sinn Féin,3,43.64251861882194,5,3.0,39.31821464682941,2.618551117129316,2.359092878809765
local,dea,2023,Erne West,Sinn Féin,3,54.1919325072502,5,3.0,43.64251861882194,3.251515950435012,2.618551117129316
local,dea,2014,Erne West,TUV,0,0.0,5,,,0.0,
local,dea,2019,Erne West,TUV,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2023,Erne West,TUV,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2014,Erne West,UUP,1,23.385815397948868,5,,,1.403148923876932,
local,dea,2019,Erne West,UUP,1,18.050101557210564,5,1.0,23.385815397948868,1.0830060934326338,1.403148923876932
local,dea,2023,Erne West,UUP,1,15.77906670181914,5,1.0,18.050101557210564,0.9467440021091484,1.0830060934326338
local,dea,2014,Faughan,Alliance,1,5.318138651471985,5,,,0.3190883190883191,
local,dea,2019,Faughan,Alliance,1,10.961780764384713,5,1.0,5.318138651471985,0.6577068458630828,0.3190883190883191
local,dea,2023,Faughan,Alliance,1,8.58554663372452,5,1.0,10.961780764384713,0.5151327980234712,0.6577068458630828
local,dea,2014,Faughan,Aontú,0,0.0,5,,,0.0,
local,dea,2019,Faughan,Aontú,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2023,Faughan,Aontú,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2014,Faughan,DUP,2,31.861348528015196,5,,,1.9116809116809117,
local,dea,2019,Faughan,DUP,2,27.859442811143776,5,2.0,31.861348528015196,1.6715665686686265,1.9116809116809117
local,dea,2023,Faughan,DUP,2,20.271772699197037,5,2.0,27.859442811143776,1.2163063619518222,1.6715665686686265
local,dea,2014,Faughan,Green,0,0.0,5,,,0.0,
local,dea,2019,Faughan,Green,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2023,Faughan,Green,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2014,Faughan,Independent,1,7.929724596391263,5,,,0.47578347578347574,
local,dea,2019,Faughan,Independent,1,10.261794764104717,5,1.0,7.929724596391263,0.615707685846283,0.47578347578347574
local,dea,2023,Faughan,Independent,1,3.446571957998765,5,1.0,10.261794764104717,0.20679431747992588,0.615707685846283
local,dea,2014,Faughan,Other,1,2.928141817030706,5,,,0.17568850902184235,
local,dea,2019,Faughan,Other,0,0.0,5,1.0,2.928141817030706,0.0,0.17568850902184235
local,dea,2023,Faughan,Other,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2014,Faughan,PBP,0,0.0,5,,,0.0,
local,dea,2019,Faughan,PBP,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2023,Faughan,PBP,1,3.8295243977764053,5,0.0,0.0,0.2297714638665843,0.0
local,dea,2014,Faughan,SDLP,3,23.34599556821779,5,,,1.4007597340930675,
local,dea,2019,Faughan,SDLP,3,24.485510289794203,5,3.0,23.34599556821779,1.4691306173876522,1.4007597340930675
local,dea,2023,Faughan,SDLP,2,18.937615812229772,5,3.0,24.485510289794203,1.1362569487337864,1.4691306173876522
local,dea,2014,Faughan,Sinn Féin,2,19.832225387780944,5,,,1.1899335232668566,
local,dea,2019,Faughan,Sinn Féin,2,16.491670166596666,5,2.0,19.832225387780944,0.9895002099958,1.1899335232668566
local,dea,2023,Faughan,Sinn Féin,2,29.092032118591725,5,2.0,16.491670166596666,1.7455219271155034,0.9895002099958
local,dea,2014,Faughan,TUV,0,0.0,5,,,0.0,
local,dea,2019,Faughan,TUV,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2023,Faughan,TUV,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2014,Faughan,UUP,1,8.784425451092117,5,,,0.527065527065527,
local,dea,2019,Faughan,UUP,1,9.93980120397592,5,1.0,8.784425451092117,0.5963880722385553,0.527065527065527
local,dea,2023,Faughan,UUP,1,15.836936380481779,5,1.0,9.93980120397592,0.9502161828289067,0.5963880722385553
local,dea,2014,Foyleside,Alliance,1,2.1513819095477387,5,,,0.1290829145728643,
local,dea,2019,Foyleside,Alliance,1,4.145148138081001,5,1.0,2.1513819095477387,0.24870888828486,0.1290829145728643
local,dea,2023,Foyleside,Alliance,1,3.713527851458886,5,1.0,4.145148138081001,0.22281167108753316,0.24870888828486
local,dea,2014,Foyleside,Aontú,0,0.0,5,,,0.0,
local,dea,2019,Foyleside,Aontú,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2023,Foyleside,Aontú,1,5.90534692168086,5,0.0,0.0,0.35432081530085163,0.0
local,dea,2014,Foyleside,DUP,0,0.0,5,,,0.0,
local,dea,2019,Foyleside,DUP,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2023,Foyleside,DUP,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2014,Foyleside,Green,0,0.0,5,,,0.0,
local,dea,2019,Foyleside,Green,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2023,Foyleside,Green,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2014,Foyleside,Independent,1,17.132537688442213,5,,,1.0279522613065328,
local,dea,2019,Foyleside,Independent,1,11.171513998369122,5,1.0,17.132537688442213,0.6702908399021473,1.0279522613065328
local,dea,2023,Foyleside,Independent,0,0.0,5,1.0,11.171513998369122,0.0,0.6702908399021473
local,dea,2014,Foyleside,Other,0,0.0,5,,,0.0,
local,dea,2019,Foyleside,Other,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2023,Foyleside,Other,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2014,Foyleside,PBP,1,3.64321608040201,5,,,0.21859296482412063,
local,dea,2019,Foyleside,PBP,1,13.278064691492254,5,1.0,3.64321608040201,0.7966838814895353,0.21859296482412063
local,dea,2023,Foyleside,PBP,1,13.667457769091163,5,1.0,13.278064691492254,0.8200474661454698,0.7966838814895353
local,dea,2014,Foyleside,SDLP,3,41.06469849246231,5,,,2.4638819095477387,
local,dea,2019,Foyleside,SDLP,3,41.87279151943463,5,3.0,41.06469849246231,2.512367491166078,2.4638819095477387
local,dea,2023,Foyleside,SDLP,3,35.37623900600307,5,3.0,41.87279151943463,2.122574340360184,2.512367491166078
local,dea,2014,Foyleside,Sinn Féin,3,36.00816582914573,5,,,2.160489949748744,
local,dea,2019,Foyleside,Sinn Féin,3,29.532481652622995,5,3.0,36.00816582914573,1.7719488991573797,2.160489949748744
local,dea,2023,Foyleside,Sinn Féin,2,41.33742845176602,5,3.0,29.532481652622995,2.4802457071059614,1.7719488991573797
local,dea,2014,Foyleside,TUV,0,0.0,5,,,0.0,
local,dea,2019,Foyleside,TUV,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2023,Foyleside,TUV,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2014,Foyleside,UUP,0,0.0,5,,,0.0,
local,dea,2019,Foyleside,UUP,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2023,Foyleside,UUP,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2014,Glengormley Urban,Alliance,2,15.376329608186348,7,,,1.2301063686549079,
local,dea,2019,Glengormley Urban,Alliance,1,16.941680312381912,7,2.0,15.376329608186348,1.355334424990553,1.2301063686549079
local,dea,2023,Glengormley Urban,Alliance,2,16.05248146035368,7,1.0,16.941680312381912,1.2841985168282943,1.355334424990553
local,dea,2014,Glengormley Urban,Aontú,0,0.0,7,,,0.0,
local,dea,2019,Glengormley Urban,Aontú,0,0.0,7,0.0,0.0,0.0,0.0
local,dea,2023,Glengormley Urban,Aontú,0,0.0,7,0.0,0.0,0.0,0.0
local,dea,2014,Glengormley Urban,DUP,3,28.77339437188636,7,,,2.301871549750909,
local,dea,2019,Glengormley Urban,DUP,3,29.323592391988914,7,3.0,28.77339437188636,2.345887391359113,2.301871549750909
local,dea,2023,Glengormley Urban,DUP,2,26.05818596691386,7,3.0,29.323592391988914,2.084654877353109,2.345887391359113
local,dea,2014,Glengormley Urban,Green,0,0.0,7,,,0.0,
local,dea,2019,Glengormley Urban,Green,1,4.295251291094596,7,0.0,0.0,0.34362010328756765,0.0
local,dea,2023,Glengormley Urban,Green,1,3.5710211066742725,7,1.0,4.295251291094596,0.2856816885339418,0.34362010328756765
local,dea,2014,Glengormley Urban,Independent,0,0.0,7,,,0.0,
local,dea,2019,Glengormley Urban,Independent,0,0.0,7,0.0,0.0,0.0,0.0
local,dea,2023,Glengormley Urban,Independent,1,1.163719338277239,7,0.0,0.0,0.09309754706217913,0.0
local,dea,2014,Glengormley Urban,Other,1,3.4334186077824156,7,,,0.2746734886225932,
local,dea,2019,Glengormley Urban,Other,0,0.0,7,1.0,3.4334186077824156,0.0,0.2746734886225932
local,dea,2023,Glengormley Urban,Other,1,0.5590416428978894,7,0.0,0.0,0.04472333143183115,0.0
local,dea,2014,Glengormley Urban,PBP,0,0.0,7,,,0.0,
local,dea,2019,Glengormley Urban,PBP,0,0.0,7,0.0,0.0,0.0,0.0
local,dea,2023,Glengormley Urban,PBP,0,0.0,7,0.0,0.0,0.0,0.0
local,dea,2014,Glengormley Urban,SDLP,1,9.92325299582604,7,,,0.7938602396660832,
local,dea,2019,Glengormley Urban,SDLP,1,12.49527648318428,7,1.0,9.92325299582604,0.9996221186547425,0.7938602396660832
local,dea,2023,Glengormley Urban,SDLP,1,6.446092413006275,7,1.0,12.49527648318428,0.5156873930405019,0.9996221186547425
local,dea,2014,Glengormley Urban,Sinn Féin,2,20.896728154032584,7,,,1.6717382523226068,
local,dea,2019,Glengormley Urban,Sinn Féin,2,21.47625645547298,7,2.0,20.896728154032584,1.7181005164378385,1.6717382523226068
local,dea,2023,Glengormley Urban,Sinn Féin,3,35.288077581289215,7,2.0,21.47625645547298,2.8230462065031374,1.7181005164378385
local,dea,2014,Glengormley Urban,TUV,0,0.0,7,,,0.0,
local,dea,2019,Glengormley Urban,TUV,0,0.0,7,0.0,0.0,0.0,0.0
local,dea,2023,Glengormley Urban,TUV,0,0.0,7,0.0,0.0,0.0,0.0
local,dea,2014,Glengormley Urban,UUP,2,21.59687626228625,7,,,1.7277501009829002,
local,dea,2019,Glengormley Urban,UUP,2,15.467943065877314,7,2.0,21.59687626228625,1.2374354452701852,1.7277501009829002
local,dea,2023,Glengormley Urban,UUP,1,10.861380490587564,7,2.0,15.467943065877314,0.8689104392470051,1.2374354452701852
local,dea,2014,Holywood and Clandeboye,Alliance,2,22.19694507637309,5,,,1.3318167045823857,
local,dea,2019,Holywood and Clandeboye,Alliance,2,38.7011847301448,5,2.0,22.19694507637309,2.322071083808688,1.3318167045823857
local,dea,2023,Holywood and Clandeboye,Alliance,3,41.03260869565217,5,2.0,38.7011847301448,2.4619565217391304,2.322071083808688
local,dea,2014,Holywood and Clandeboye,Aontú,0,0.0,5,,,0.0,
local,dea,2019,Holywood and Clandeboye,Aontú,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2023,Holywood and Clandeboye,Aontú,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2014,Holywood and Clandeboye,DUP,2,31.897952551186222,5,,,1.9138771530711733,
local,dea,2019,Holywood and Clandeboye,DUP,2,26.56135732046219,5,2.0,31.897952551186222,1.5936814392277312,1.9138771530711733
local,dea,2023,Holywood and Clandeboye,DUP,2,19.811076604554867,5,2.0,26.56135732046219,1.188664596273292,1.5936814392277312
local,dea,2014,Holywood and Clandeboye,Green,1,14.884627884302892,5,,,0.8930776730581735,
local,dea,2019,Holywood and Clandeboye,Green,1,19.175076788064942,5,1.0,14.884627884302892,1.1505046072838965,0.8930776730581735
local,dea,2023,Holywood and Clandeboye,Green,1,14.673913043478262,5,1.0,19.175076788064942,0.8804347826086957,1.1505046072838965
local,dea,2014,Holywood and Clandeboye,Independent,1,0.5524861878453039,5,,,0.03314917127071824,
local,dea,2019,Holywood and Clandeboye,Independent,0,0.0,5,1.0,0.5524861878453039,0.0,0.03314917127071824
local,dea,2023,Holywood and Clandeboye,Independent,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2014,Holywood and Clandeboye,Other,2,7.686057848553786,5,,,0.4611634709132272,
local,dea,2019,Holywood and Clandeboye,Other,1,2.062308029837648,5,2.0,7.686057848553786,0.12373848179025888,0.4611634709132272
local,dea,2023,Holywood and Clandeboye,Other,0,0.0,5,1.0,2.062308029837648,0.0,0.12373848179025888
local,dea,2014,Holywood and Clandeboye,PBP,0,0.0,5,,,0.0,
local,dea,2019,Holywood and Clandeboye,PBP,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2023,Holywood and Clandeboye,PBP,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2014,Holywood and Clandeboye,SDLP,1,5.004874878128047,5,,,0.3002924926876828,
local,dea,2019,Holywood and Clandeboye,SDLP,0,0.0,5,1.0,5.004874878128047,0.0,0.3002924926876828
local,dea,2023,Holywood and Clandeboye,SDLP,1,6.97463768115942,5,0.0,0.0,0.4184782608695652,0.0
local,dea,2014,Holywood and Clandeboye,Sinn Féin,0,0.0,5,,,0.0,
local,dea,2019,Holywood and Clandeboye,Sinn Féin,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2023,Holywood and Clandeboye,Sinn Féin,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2014,Holywood and Clandeboye,TUV,0,0.0,5,,,0.0,
local,dea,2019,Holywood and Clandeboye,TUV,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2023,Holywood and Clandeboye,TUV,1,4.7101449275362315,5,0.0,0.0,0.2826086956521739,0.0
local,dea,2014,Holywood and Clandeboye,UUP,2,17.77705557361066,5,,,1.0666233344166396,
local,dea,2019,Holywood and Clandeboye,UUP,2,13.500073131490419,5,2.0,17.77705557361066,0.8100043878894252,1.0666233344166396
local,dea,2023,Holywood and Clandeboye,UUP,1,12.797619047619047,5,2.0,13.500073131490419,0.7678571428571428,0.8100043878894252
local,dea,2014,Killultagh,Alliance,1,7.027027027027027,5,,,0.4216216216216216,
local,dea,2019,Killultagh,Alliance,1,20.27944111776447,5,1.0,7.027027027027027,1.2167664670658682,0.4216216216216216
local,dea,2023,Killultagh,Alliance,1,22.216919222049874,5,1.0,20.27944111776447,1.3330151533229924,1.2167664670658682
local,dea,2014,Killultagh,Aontú,0,0.0,5,,,0.0,
local,dea,2019,Killultagh,Aontú,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2023,Killultagh,Aontú,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2014,Killultagh,DUP,3,44.61776061776062,5,,,2.677065637065637,
local,dea,2019,Killultagh,DUP,3,38.003992015968066,5,3.0,44.61776061776062,2.280239520958084,2.677065637065637
local,dea,2023,Killultagh,DUP,2,33.480491588115974,5,3.0,38.003992015968066,2.0088294952869585,2.280239520958084
local,dea,2014,Killultagh,Green,0,0.0,5,,,0.0,
local,dea,2019,Killultagh,Green,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2023,Killultagh,Green,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2014,Killultagh,Independent,0,0.0,5,,,0.0,
local,dea,2019,Killultagh,Independent,1,1.4238190286094479,5,0.0,0.0,0.08542914171656686,0.0
local,dea,2023,Killultagh,Independent,1,0.9306765302469873,5,1.0,1.4238190286094479,0.055840591814819235,0.08542914171656686
local,dea,2014,Killultagh,Other,1,6.162162162162162,5,,,0.36972972972972973,
local,dea,2019,Killultagh,Other,0,0.0,5,1.0,6.162162162162162,0.0,0.36972972972972973
local,dea,2023,Killultagh,Other,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2014,Killultagh,PBP,0,0.0,5,,,0.0,
local,dea,2019,Killultagh,PBP,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2023,Killultagh,PBP,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2014,Killultagh,SDLP,1,10.77992277992278,5,,,0.6467953667953669,
local,dea,2019,Killultagh,SDLP,1,9.248170326014638,5,1.0,10.77992277992278,0.5548902195608783,0.6467953667953669
local,dea,2023,Killultagh,SDLP,1,4.343157141152607,5,1.0,9.248170326014638,0.2605894284691564,0.5548902195608783
local,dea,2014,Killultagh,Sinn Féin,1,13.18918918918919,5,,,0.7913513513513513,
local,dea,2019,Killultagh,Sinn Féin,1,13.226879574184963,5,1.0,13.18918918918919,0.7936127744510978,0.7913513513513513
local,dea,2023,Killultagh,Sinn Féin,1,23.362367259276937,5,1.0,13.226879574184963,1.4017420355566161,0.7936127744510978
local,dea,2014,Killultagh,TUV,0,0.0,5,,,0.0,
local,dea,2019,Killultagh,TUV,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2023,Killultagh,TUV,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2014,Killultagh,UUP,1,18.223938223938223,5,,,1.0934362934362936,
local,dea,2019,Killultagh,UUP,2,17.817697937458416,5,1.0,18.223938223938223,1.0690618762475048,1.0934362934362936
local,dea,2023,Killultagh,UUP,2,15.666388259157618,5,2.0,17.817697937458416,0.9399832955494571,1.0690618762475048
local,dea,2014,Knockagh,Alliance,2,15.94873620505518,5,,,0.9569241723033107,
local,dea,2019,Knockagh,Alliance,1,20.568122041031035,5,2.0,15.94873620505518,1.2340873224618623,0.9569241723033107
local,dea,2023,Knockagh,Alliance,2,25.53191489361702,5,1.0,20.568122041031035,1.531914893617021,1.2340873224618623
local,dea,2014,Knockagh,Aontú,0,0.0,5,,,0.0,
local,dea,2019,Knockagh,Aontú,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2023,Knockagh,Aontú,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2014,Knockagh,DUP,4,35.67105731577074,5,,,2.1402634389462443,
local,dea,2019,Knockagh,DUP,2,31.790285814483607,5,4.0,35.67105731577074,1.9074171488690164,2.1402634389462443
local,dea,2023,Knockagh,DUP,2,31.991982732038235,5,2.0,31.790285814483607,1.919518963922294,1.9074171488690164
local,dea,2014,Knockagh,Green,0,0.0,5,,,0.0,
local,dea,2019,Knockagh,Green,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2023,Knockagh,Green,0,0.0,5,0.0,0.0,0.0,0.0
local,dea,2014,Knockagh,Independent,1,1.851192595229619,5,,,0.11107155571377714,
local,dea,2019,Knockagh,Independent,1,13.992635455023672,5,1.0,1.851192595229619,0.8395581273014203,0.11107155571377714
