year,date,body,byelection,contest,area,council,name,party,tier,votes,valid,seats,share,quotas,elected
2023,2023-05-18,Local,False,2023 Northern Ireland local elections,Limavady,Causeway Coast and Glens,James McCorkell,Independent,A,562.0,6031.0,5,9.318520974962693,0.5591112584977616,False
2023,2023-05-18,Local,False,2023 Northern Ireland local elections,Limavady,Causeway Coast and Glens,Billy Stewart,Independent,A,31.0,6031.0,5,0.5140109434587962,0.03084065660752777,False
2023,2023-05-18,Local,False,2023 Northern Ireland local elections,Lisburn North,Lisburn and Castlereagh,Gary Hynds,Independent,A,890.0,8464.0,6,10.515122873345936,0.7360586011342156,True
2023,2023-05-18,Local,False,2023 Northern Ireland local elections,Macedon,Antrim and Newtownabbey,Stafford Ward,Independent,A,487.0,7118.0,6,6.841809497049733,0.47892666479348134,True
2023,2023-05-18,Local,False,2023 Northern Ireland local elections,Mid Tyrone,Fermanagh and Omagh,Emmet McAleer,Independent,A,629.0,8542.0,6,7.363615078435964,0.5154530554905175,False
2023,2023-05-18,Local,False,2023 Northern Ireland local elections,Newry,"Newry, Mourne and Down",Mariya Krupska,Independent,A,209.0,10451.0,6,1.999808630753038,0.13998660415271266,False
2023,2023-05-18,Local,False,2023 Northern Ireland local elections,Newtownards,Ards and North Down,Steven Irvine,Independent,A,1463.0,9285.0,7,15.756596661281637,1.260527732902531,True
2023,2023-05-18,Local,False,2023 Northern Ireland local elections,Newtownards,Ards and North Down,Ian Cox,Independent,A,527.0,9285.0,7,5.6758212170166935,0.4540656973613355,False
2023,2023-05-18,Local,False,2023 Northern Ireland local elections,Newtownards,Ards and North Down,Ben King,Independent,A,24.0,9285.0,7,0.25848142164781907,0.020678513731825526,False
2023,2023-05-18,Local,False,2023 Northern Ireland local elections,Oldpark,Belfast,Paul McCusker,Independent,A,1747.0,12366.0,6,14.127446223516092,0.9889212356461264,True
2023,2023-05-18,Local,False,2023 Northern Ireland local elections,Omagh,Fermanagh and Omagh,Josephine Deehan,Independent,A,469.0,6636.0,6,7.067510548523207,0.4947257383966244,True
2023,2023-05-18,Local,False,2023 Northern Ireland local elections,Omagh,Fermanagh and Omagh,Kathy Dunphy,Independent,A,80.0,6636.0,6,1.2055455093429777,0.08438818565400844,False
2023,2023-05-18,Local,False,2023 Northern Ireland local elections,Sperrin,Derry City and Strabane,Paul Gallagher,Independent,A,1042.0,11812.0,7,8.821537419573316,0.7057229935658653,True
2023,2023-05-18,Local,False,2023 Northern Ireland local elections,Sperrin,Derry City and Strabane,Raymond Barr,Independent,A,985.0,11812.0,7,8.33897731120894,0.6671181848967151,True
2023,2023-05-18,Local,False,2023 Northern Ireland local elections,Sperrin,Derry City and Strabane,Patsy Kelly,Independent,A,246.0,11812.0,7,2.0826278360988826,0.1666102268879106,False
2023,2023-05-18,Local,False,2023 Northern Ireland local elections,The Moor,Derry City and Strabane,Gary Donnelly,Independent,A,1868.0,7397.0,5,25.25348114100311,1.5152088684601868,True
2023,2023-05-18,Local,False,2023 Northern Ireland local elections,Torrent,Mid Ulster,Dan Kerr,Independent,A,1395.0,10633.0,6,13.119533527696793,0.9183673469387756,True
2023,2023-05-18,Local,False,2023 Northern Ireland local elections,Torrent,Mid Ulster,Teresa Quinn,Independent,A,622.0,10633.0,6,5.849713157152262,0.40947992100065833,False
2018,2018-10-18,Local,True,2018 Carrick Castle by-election,Carrick Castle,Mid and East Antrim,Will Sibley,Independent,A,71.0,2849.0,1,2.492102492102492,0.049842049842049846,False
1973,1973-06-28,Assembly,False,1973 Northern Ireland Assembly election,Armagh,,Robert Murphy,Independent,A,238.0,61400.0,7,0.38762214983713356,0.031009771986970684,False
1973,1973-06-28,Assembly,False,1973 Northern Ireland Assembly election,Belfast East,,William Annon,Independent Unionist,A,2192.0,56784.0,6,3.8602423217807833,0.2702169625246548,False
1973,1973-06-28,Assembly,False,1973 Northern Ireland Assembly election,Belfast East,,Michael Brooks,Independent Unionist,A,983.0,56784.0,6,1.7311214426599042,0.12117850098619329,False
1973,1973-06-28,Assembly,False,1973 Northern Ireland Assembly election,Belfast East,,Samuel Smyth,Independent Unionist,A,189.0,56784.0,6,0.3328402366863905,0.023298816568047335,False
1973,1973-06-28,Assembly,False,1973 Northern Ireland Assembly election,Belfast East,,Sarah Hughes,Independent,A,19.0,56784.0,6,0.03346012961397577,0.002342209072978304,False
1973,1973-06-28,Assembly,False,1973 Northern Ireland Assembly election,Belfast North,,Tommy Lyttle,Independent Unionist,A,560.0,50784.0,6,1.1027095148078134,0.07718966603654694,False
1973,1973-06-28,Assembly,False,1973 Northern Ireland Assembly election,Belfast South,,Grace Bannister,Independent Unionist,A,2538.0,52721.0,6,4.81402097835777,0.33698146848504396,False
1973,1973-06-28,Assembly,False,1973 Northern Ireland Assembly election,Belfast South,,Thomas Rea,Independent Unionist,A,1201.0,52721.0,6,2.278029627662601,0.15946207393638206,False
1973,1973-06-28,Assembly,False,1973 Northern Ireland Assembly election,Belfast West,,Hugh Smyth,Independent Unionist,A,3625.0,41374.0,5,8.761541064436603,0.5256924638661962,False
1973,1973-06-28,Assembly,False,1973 Northern Ireland Assembly election,Fermanagh and South Tyrone,,Jack Hassard,Independent Unionist,A,2008.0,56926.0,5,3.5273864315075714,0.21164318589045428,False
1973,1973-06-28,Assembly,False,1973 Northern Ireland Assembly election,Fermanagh and South Tyrone,,David Brien,Independent,A,396.0,56926.0,5,0.6956399536240031,0.04173839721744019,False
1973,1973-06-28,Assembly,False,1973 Northern Ireland Assembly election,South Antrim,,Anne Dickson,Independent Unionist,A,9033.0,75033.0,8,12.038702970692896,1.0834832673623607,True
1973,1973-06-28,Assembly,False,1973 Northern Ireland Assembly election,South Down,,Rory McShane,Independent,A,2785.0,64038.0,7,4.34898029295106,0.3479184234360848,False
1973,1973-06-28,Assembly,False,1973 Northern Ireland Assembly election,South Down,,James O'Reilly,Independent Nationalist,A,2000.0,64038.0,7,3.123145632280833,0.24985165058246664,False
1973,1973-06-28,Assembly,False,1973 Northern Ireland Assembly election,South Down,,Arthur Doran,Independent,A,653.0,64038.0,7,1.019707048939692,0.08157656391517536,False
1982,1982-10-20,Assembly,False,1982 Northern Ireland Assembly election,Belfast North,,Frank Millar,Independent Unionist,A,2047.0,35739.0,5,5.7276364755589135,0.3436581885335348,True
1982,1982-10-20,Assembly,False,1982 Northern Ireland Assembly election,Belfast North,,Billy Boyd,Independent,A,745.0,35739.0,5,2.084557486219536,0.12507344917317215,False
1982,1982-10-20,Assembly,False,1982 Northern Ireland Assembly election,Belfast South,,William Clulow,Independent Unionist,A,65.0,37469.0,5,0.17347674077237182,0.010408604446342309,False
1982,1982-10-20,Assembly,False,1982 Northern Ireland Assembly election,Belfast South,,Simon Hall-Raleigh,Independent Other,A,19.0,37469.0,5,0.05070858576423176,0.0030425151458539058,False
1982,1982-10-20,Assembly,False,1982 Northern Ireland Assembly election,North Antrim,,Price McConaghy,Independent Unionist,A,357.0,58607.0,8,0.6091422526319382,0.05482280273687443,False
1982,1982-10-20,Assembly,False,1982 Northern Ireland Assembly election,South Antrim,,Billy McDonnell,Independent,A,1180.0,66443.0,10,1.7759583402314767,0.19535541742546245,False
1982,1982-10-20,Assembly,False,1982 Northern Ireland Assembly election,South Antrim,,James Smith,Independent,A,686.0,66443.0,10,1.032463916439655,0.11357103080836203,False
1985,1985-10-17,Assembly,True,1985 South Down by-election,South Down,,Ethel Smyth,Independent Unionist,A,2838.0,20366.0,1,13.934989688696847,0.27869979377393694,False
1998,1998-06-25,Assembly,False,1998 Northern Ireland Assembly election,Belfast East,,Lawernce John,Independent Other,A,15.0,39593.0,6,0.03788548480792059,0.0026519839365544413,False
1998,1998-06-25,Assembly,False,1998 Northern Ireland Assembly election,Belfast North,,Dolores Quinn,Independent Nationalist,A,50.0,41125.0,6,0.12158054711246201,0.00851063829787234,False
1998,1998-06-25,Assembly,False,1998 Northern Ireland Assembly election,Belfast South,,William Dickson,Independent Unionist,A,437.0,40724.0,6,1.073077300854533,0.0751154110598173,False
1998,1998-06-25,Assembly,False,1998 Northern Ireland Assembly election,Belfast South,,Niall Cusack,Independent Other,A,62.0,40724.0,6,0.152244376780277,0.010657106374619389,False
1998,1998-06-25,Assembly,False,1998 Northern Ireland Assembly election,East Antrim,,James Brown,Independent Unionist,A,1571.0,35610.0,6,4.411682111766358,0.3088177478236451,False
1998,1998-06-25,Assembly,False,1998 Northern Ireland Assembly election,East Antrim,,Lindsay Mason,Independent Unionist,A,424.0,35610.0,6,1.1906767761864645,0.08334737433305252,False
1998,1998-06-25,Assembly,False,1998 Northern Ireland Assembly election,East Londonderry,,Boyd Douglas,Independent Unionist,A,3811.0,39564.0,6,9.632494186634315,0.674274593064402,True
1998,1998-06-25,Assembly,False,1998 Northern Ireland Assembly election,Newry and Armagh,,Mary Allen,Independent,A,1227.0,54136.0,6,2.266513964829319,0.15865597753805233,False
1998,1998-06-25,Assembly,False,1998 Northern Ireland Assembly election,North Antrim,,Oliver McMullan,Independent Nationalist,A,478.0,49697.0,6,0.9618286818117794,0.06732800772682455,False
1998,1998-06-25,Assembly,False,1998 Northern Ireland Assembly election,North Antrim,,Chris McCaughan,Independent,A,194.0,49697.0,6,0.3903656156307222,0.027325593094150554,False
1998,1998-06-25,Assembly,False,1998 Northern Ireland Assembly election,North Antrim,,Thomas Palmer,Independent Unionist,A,38.0,49697.0,6,0.07646336801014146,0.005352435760709903,False
1998,1998-06-25,Assembly,False,1998 Northern Ireland Assembly election,North Down,,Alan Chambers,Independent Unionist,A,1382.0,37313.0,6,3.703802964114384,0.2592662074880069,False
1998,1998-06-25,Assembly,False,1998 Northern Ireland Assembly election,North Down,,Brain Wilson,Independent Other,A,1327.0,37313.0,6,3.5564012542545496,0.24894808779781846,False
1998,1998-06-25,Assembly,False,1998 Northern Ireland Assembly election,South Down,,George Graham,Independent Unionist,A,1562.0,51353.0,6,3.0416918193679043,0.21291842735575328,False
1998,1998-06-25,Assembly,False,1998 Northern Ireland Assembly election,South Down,,Patrick O'Connor,Independent Other,A,121.0,51353.0,6,0.23562401417638698,0.01649368099234709,False
1998,1998-06-25,Assembly,False,1998 Northern Ireland Assembly election,Strangford,,Wilbert Magill,Independent Unionist,A,951.0,42922.0,6,2.2156469875588276,0.15509528912911794,False
1998,1998-06-25,Assembly,False,1998 Northern Ireland Assembly election,Strangford,,Nancy Orr,Independent,A,201.0,42922.0,6,0.4682913191370393,0.032780392339592755,False
1998,1998-06-25,Assembly,False,1998 Northern Ireland Assembly election,Upper Bann,,Denis Watson,Independent Unionist,A,4855.0,50399.0,6,9.633127641421456,0.674318934899502,True
1998,1998-06-25,Assembly,False,1998 Northern Ireland Assembly election,Upper Bann,,Brian Silcock,Independent,A,101.0,50399.0,6,0.20040080160320642,0.014028056112224449,False
1998,1998-06-25,Assembly,False,1998 Northern Ireland Assembly election,West Tyrone,,Paddy McGowan,Independent Other,A,1269.0,45951.0,6,2.761637396356989,0.19331461774498923,False
1998,1998-06-25,Assembly,False,1998 Northern Ireland Assembly election,West Tyrone,,Laurence O'Kane,Independent Other,A,171.0,45951.0,6,0.37213553567931057,0.02604948749755174,False
2003,2003-11-26,Assembly,False,2003 Northern Ireland Assembly election,Belfast East,,John McBlain,Independent,A,72.0,30965.0,6,0.23252058776037463,0.016276441143226225,False
2003,2003-11-26,Assembly,False,2003 Northern Ireland Assembly election,Belfast North,,Fraser Agnew,Independent Unionist,A,802.0,31532.0,6,2.5434479259165292,0.17804135481415706,False
2003,2003-11-26,Assembly,False,2003 Northern Ireland Assembly election,Belfast North,,Frank McCoubrey,Independent Unionist,A,469.0,31532.0,6,1.4873779018140303,0.10411645312698212,False
2003,2003-11-26,Assembly,False,2003 Northern Ireland Assembly election,Belfast North,,Raymond McCord,Independent Unionist,A,218.0,31532.0,6,0.6913611569199544,0.048395280984396806,False
2003,2003-11-26,Assembly,False,2003 Northern Ireland Assembly election,Belfast West,,John MacVicar,Independent,A,211.0,32854.0,6,0.6422353442503196,0.044956474097522375,False
2003,2003-11-26,Assembly,False,2003 Northern Ireland Assembly election,East Antrim,,Jack McKee,Independent,A,1449.0,30952.0,6,4.6814422331351775,0.3277009563194624,False
2003,2003-11-26,Assembly,False,2003 Northern Ireland Assembly election,East Antrim,,Roger Hutchinson,Independent,A,1011.0,30952.0,6,3.2663478935125356,0.2286443525458775,False
2003,2003-11-26,Assembly,False,2003 Northern Ireland Assembly election,East Antrim,,Lindsay Mason,Independent Unionist,A,364.0,30952.0,6,1.1760144740242957,0.0823210131817007,False
2003,2003-11-26,Assembly,False,2003 Northern Ireland Assembly election,East Antrim,,John Anderson,Independent,A,348.0,30952.0,6,1.1243215301111398,0.07870250710777978,False
2003,2003-11-26,Assembly,False,2003 Northern Ireland Assembly election,East Londonderry,,Boyd Douglas,Independent Unionist,A,1903.0,34273.0,6,5.552475709742363,0.38867329968196546,False
2003,2003-11-26,Assembly,False,2003 Northern Ireland Assembly election,Foyle,,Annie Courtney,Independent,A,802.0,40806.0,6,1.9653972455031123,0.13757780718521787,False
2003,2003-11-26,Assembly,False,2003 Northern Ireland Assembly election,Foyle,,Danny McBrearty,Independent,A,137.0,40806.0,6,0.33573494094005785,0.02350144586580405,False
2003,2003-11-26,Assembly,False,2003 Northern Ireland Assembly election,Lagan Valley,,Ivan Davis,Independent,A,2223.0,41254.0,6,5.388568381247879,0.37719978668735155,False
2003,2003-11-26,Assembly,False,2003 Northern Ireland Assembly election,Newry and Armagh,,Willie Frazer,Independent Unionist,A,632.0,47378.0,6,1.333952467389928,0.09337667271729495,False
2003,2003-11-26,Assembly,False,2003 Northern Ireland Assembly election,North Antrim,,Gardiner Kane,Independent Unionist,A,623.0,44099.0,6,1.4127304474024354,0.09889113131817048,False
2003,2003-11-26,Assembly,False,2003 Northern Ireland Assembly election,North Down,,Brian Wilson,Independent Other,A,1350.0,30835.0,6,4.378141722069078,0.30646992054483546,False
2003,2003-11-26,Assembly,False,2003 Northern Ireland Assembly election,North Down,,Alan Chambers,Independent Unionist,A,1077.0,30835.0,6,3.4927841738284418,0.24449489216799095,False
2003,2003-11-26,Assembly,False,2003 Northern Ireland Assembly election,North Down,,Alan Field,Independent,A,428.0,30835.0,6,1.3880330792930111,0.09716231555051077,False
2003,2003-11-26,Assembly,False,2003 Northern Ireland Assembly election,North Down,,Chris Carter,Independent,A,109.0,30835.0,6,0.35349440570779955,0.02474460839954597,False
2003,2003-11-26,Assembly,False,2003 Northern Ireland Assembly election,South Down,,Malachi Curran,Independent Other,A,162.0,45346.0,6,0.35725312045163854,0.025007718431614697,False
2003,2003-11-26,Assembly,False,2003 Northern Ireland Assembly election,Strangford,,Danny McCarthy,Independent,A,319.0,37250.0,6,0.8563758389261745,0.05994630872483222,False
2003,2003-11-26,Assembly,False,2003 Northern Ireland Assembly election,Upper Bann,,David Jones,Independent,A,585.0,43482.0,6,1.3453842969504624,0.09417690078653237,False
2003,2003-11-26,Assembly,False,2003 Northern Ireland Assembly election,Upper Bann,,Sydney Anderson,Independent Unionist,A,581.0,43482.0,6,1.3361850880824249,0.09353295616576973,False
2003,2003-11-26,Assembly,False,2003 Northern Ireland Assembly election,West Tyrone,,Kieran Deeny,Independent Other,A,6158.0,41729.0,6,14.757123343478156,1.032998634043471,True
2007,2007-03-07,Assembly,False,2007 Northern Ireland Assembly election,Belfast North,,Raymond McCord,Independent Unionist,A,1320.0,29715.0,6,4.442200908632004,0.31095406360424027,False
2007,2007-03-07,Assembly,False,2007 Northern Ireland Assembly election,Belfast South,,Geoffrey Wilson,Independent Other,A,10.0,30344.0,6,0.03295544423938835,0.0023068810967571845,False
2007,2007-03-07,Assembly,False,2007 Northern Ireland Assembly election,East Antrim,,John Anderson,Independent,A,398.0,30039.0,6,1.3249442391557642,0.09274609674090349,False
2007,2007-03-07,Assembly,False,2007 Northern Ireland Assembly election,East Londonderry,,Victor Christie,Independent,A,73.0,33922.0,6,0.21519957549672777,0.015063970284770944,False
2007,2007-03-07,Assembly,False,2007 Northern Ireland Assembly election,Fermanagh and South Tyrone,,Gerry McGeough,Independent,A,814.0,46442.0,6,1.752723827569872,0.12269066792989104,False
2007,2007-03-07,Assembly,False,2007 Northern Ireland Assembly election,Foyle,,Peggy O'Hara,Independent Nationalist,A,1789.0,41036.0,6,4.35958670435715,0.3051710693050005,False
