SA2011,nat_2001,nat_2023,pop,change,label,dea
N00003528,34.32226934556421,56.20797506910628,758.9999799391248,21.885705723542074,Moyola_H2,MOYOLA
N00003529,93.2450444196572,83.25290828187339,405.01040400902986,-9.992136137783817,Moyola_H4,MOYOLA
N00003530,91.92737257861569,88.01365591463822,414.0004981995828,-3.9137166639774676,Moyola_C4,MOYOLA
N00003531,94.22959873530144,91.04723858676655,383.999983056345,-3.182360148534883,Moyola_C4,MOYOLA
N00003532,83.4901814312712,84.776342166097,388.99998704325867,1.286160734825799,Moyola_A1,MOYOLA
N00003533,87.0825723428391,89.55305469324166,408.99996646939553,2.4704823504025626,Moyola_A1,MOYOLA
N00003534,83.22271854109901,93.61904431210313,365.9999240857579,10.396325771004115,Moyola_A3,MOYOLA
N00003535,87.97595742600193,80.31928192053628,429.9999912045447,-7.656675505465643,Moyola_C2,MOYOLA
N00003536,88.91117146156077,86.81376015179804,479.99998523512386,-2.097411309762734,Moyola_C1,MOYOLA
N00003537,96.96791629711934,93.98181506452494,364.9999435917931,-2.9861012325944074,Moyola_A1,MOYOLA
N00003538,18.853492718936923,42.5611071619856,332.9999728028139,23.70761444304868,Moyola_H1,MOYOLA
N00003539,58.39039708260146,57.03230093949441,339.99989845213946,-1.3580961431070477,Moyola_F4,MOYOLA
N00003540,69.46815394332401,58.963723095250074,307.99992838378887,-10.504430848073937,Moyola_F1,MOYOLA
N00003541,21.55569887539643,47.660884203503,281.99994571571267,26.10518532810657,Moyola_F3,MOYOLA
N00003542,75.29675689614747,63.25097609787961,270.9999531091947,-12.045780798267863,Moyola_F1,MOYOLA
N00003543,85.9432522536575,54.34433856010319,362.9999660500881,-31.598913693554316,Moyola_E3,MOYOLA
N00003544,24.47109165728522,53.35017633918679,359.999972614872,28.879084681901567,Moyola_H1,MOYOLA
N00003545,74.22337205372693,82.10268124190947,384.99998954524045,7.879309188182532,Moyola_C3,MOYOLA
N00003546,27.559150291388242,36.879655281470946,334.99997987941856,9.320504990082704,Moyola_E3,MOYOLA
N00003547,98.64688312654366,93.37678174259403,413.99998228400636,-5.270101383949623,Moyola_G1,MOYOLA
N00003548,98.00673797108594,93.69950205055098,1581.9998910292738,-4.307235920534964,Moyola_D3,MOYOLA
N00003549,97.61452534187823,88.14117108274145,464.99999549829585,-9.473354259136784,Moyola_G4,MOYOLA
N00003550,54.20928077979056,67.24208361804003,489.9999307606059,13.032802838249467,Magherafelt_A4,MAGHERAFELT
N00003551,59.71138214619108,65.64465068662643,331.9999449930883,5.933268540435357,Magherafelt_C2,MAGHERAFELT
N00003552,73.33821449470304,74.92629392538178,338.99995584584514,1.5880794306787465,Magherafelt_A3,MAGHERAFELT
N00003553,68.3125031717317,79.30307475454144,365.9999129385035,10.990571582809736,Magherafelt_A1,MAGHERAFELT
N00003554,93.69689368657328,67.58324292198697,281.9999535346963,-26.11365076458631,Magherafelt_B1,MAGHERAFELT
N00003555,90.720424707077,69.80772223126161,356.9999451202077,-20.912702475815394,Magherafelt_A5,MAGHERAFELT
N00003556,86.27289150811326,71.93480889883196,737.9999353118586,-14.338082609281301,Magherafelt_B5,MAGHERAFELT
N00003557,32.18716994046783,47.032937956228814,288.99995542578085,14.845768015760981,Carntogher_F3,CARNTOGHER
N00003558,18.512108026115055,34.6064145617237,425.9999803936867,16.09430653560865,Carntogher_C3,CARNTOGHER
N00003559,96.53303470018923,93.11653488888335,383.9999710457726,-3.416499811305883,Carntogher_C4,CARNTOGHER
N00003560,94.5702901837849,93.8660262576387,434.99998771579715,-0.7042639261462114,Carntogher_C4,CARNTOGHER
N00003561,87.81334788216088,74.17997978299819,386.9999859237258,-13.633368099162695,Carntogher_C1,CARNTOGHER
N00003562,50.89012539546708,61.861227273618915,425.9999776250651,10.971101878151835,Carntogher_C3,CARNTOGHER
N00003563,15.935935205930047,38.098908030382,375.9999832621963,22.162972824451952,Moyola_E4,MOYOLA
N00003564,67.63313810458791,59.93660419417541,410.9999807088352,-7.696533910412505,Moyola_E3,MOYOLA
N00003565,31.79234131912214,53.183697188511935,393.9999874396102,21.391355869389795,Moyola_E4,MOYOLA
N00003566,77.08277225773985,66.2047770233228,437.9999862518098,-10.877995234417043,Moyola_E1,MOYOLA
N00003567,51.53511147497703,47.97445151365847,416.999981761594,-3.5606599613185566,Moyola_E1,MOYOLA
N00003568,18.676025601557534,54.62588703207869,344.9999861408605,35.94986143052115,Moyola_E3,MOYOLA
N00003569,50.41079880864844,39.906765535385816,425.9999924045872,-10.504033273262621,Magherafelt_D1,MAGHERAFELT
N00003570,91.02435276806122,58.60443252488653,440.9999928157968,-32.41992024317469,Magherafelt_D1,MAGHERAFELT
N00003571,20.435838886230407,50.323016140079005,323.999976031338,29.8871772538486,Moyola_G2,MOYOLA
N00003572,6.584043169279799,29.861604770360426,393.99999117549373,23.277561601080627,Magherafelt_E1,MAGHERAFELT
N00003573,37.27738887844938,42.82006560878961,387.99998344168455,5.542676730340233,Magherafelt_E2,MAGHERAFELT
N00003574,18.394399767157267,36.26802212296635,357.9999885425523,17.873622355809083,Magherafelt_E2,MAGHERAFELT
N00003575,97.13517014322386,96.45167352354682,441.9999925224194,-0.6834966196770438,Carntogher_D6,CARNTOGHER
N00003576,96.77478275085845,94.29263109959918,460.99999059987283,-2.4821516512592723,Carntogher_D4,CARNTOGHER
N00003577,98.86634861109083,94.3826894954797,434.9999823576946,-4.4836591156111325,Carntogher_D5,CARNTOGHER
N00003578,98.76299289173225,94.36029098687129,446.9999856103969,-4.402701904860962,Carntogher_D3,CARNTOGHER
N00003579,98.04823628382078,94.79537013356324,448.99998689555594,-3.252866150257546,Carntogher_D5,CARNTOGHER
N00003580,98.00641483449978,96.28141179638877,450.99995773516855,-1.7250030381110122,Carntogher_D3,CARNTOGHER
N00003581,99.03477354564123,94.10108954189403,429.99992883406776,-4.933684003747203,Carntogher_E1,CARNTOGHER
N00003582,77.92773452962199,86.87362635665181,368.9999612630254,8.945891827029826,Carntogher_E2,CARNTOGHER
N00003583,98.3901568421574,91.79750819740211,623.9999167284677,-6.592648644755286,Carntogher_E4,CARNTOGHER
N00003584,99.08402584938878,95.81031011061279,378.99990221333644,-3.2737157387759908,Carntogher_F1,CARNTOGHER
N00003585,97.7544352223754,83.87919892536401,429.99996354169883,-13.875236297011398,Carntogher_F4,CARNTOGHER
N00003586,73.45652263176447,76.06939524846575,267.99993580435694,2.6128726167012815,Carntogher_F2,CARNTOGHER
N00003587,97.05718401766708,71.01569017786377,415.9999855221253,-26.04149383980331,Carntogher_B5,CARNTOGHER
N00003588,98.85732583130124,97.86889798060392,475.99998444378457,-0.9884278506973203,Carntogher_D2,CARNTOGHER
N00003589,97.90486893561713,95.51341280943441,458.9999671268289,-2.3914561261827174,Carntogher_B5,CARNTOGHER
N00003590,98.92368015950682,97.80530048313071,485.9999938371275,-1.118379676376108,Carntogher_D1,CARNTOGHER
N00003591,95.68074776615666,85.44329227501521,431.9999897143823,-10.237455491141446,Carntogher_B1,CARNTOGHER
N00003592,98.87692909281773,90.82501222390057,398.9999731344099,-8.05191686891716,Carntogher_B5,CARNTOGHER
N00003593,97.61621528334048,82.01160650490004,469.99999167200554,-15.604608778440436,Moyola_G3,MOYOLA
N00003594,25.095345379785694,15.40967067946871,611.999967918816,-9.685674700316984,Moyola_B1,MOYOLA
N00003595,16.54257158877943,21.52018071745978,288.99998051733644,4.977609128680349,Moyola_B1,MOYOLA
N00003596,31.172194003986714,31.570433586371443,277.99999276302606,0.3982395823847291,Moyola_B2,MOYOLA
N00003597,72.83885002267495,35.13389770667692,426.99999212503474,-37.70495231599803,Moyola_E2,MOYOLA
N00003598,46.62636449304995,49.619478718220776,345.9999499574998,2.993114225170828,Magherafelt_C6,MAGHERAFELT
N00003599,42.94922620806759,41.33194978622496,406.9999070739754,-1.6172764218426323,Magherafelt_C4,MAGHERAFELT
N00003600,50.895437126211874,42.908876590909074,395.99988646670437,-7.9865605353028,Magherafelt_B5,MAGHERAFELT
N00003601,32.70665032203202,41.90144136589951,385.99988305747394,9.19479104386749,Magherafelt_C4,MAGHERAFELT
N00003602,53.49375333043521,44.90263663067502,382.99980119832225,-8.591116699760192,Magherafelt_B5,MAGHERAFELT
N00003603,51.83475697559735,67.93630134419774,348.99995180617117,16.101544368600393,Magherafelt_B5,MAGHERAFELT
N00003604,34.32333523831846,64.89715657043087,317.9999351475345,30.57382133211241,Magherafelt_B2,MAGHERAFELT
N00003605,87.3958574113643,48.090918152280906,370.99984280023034,-39.3049392590834,Magherafelt_B2,MAGHERAFELT
N00003606,36.519173910719836,51.179405805623546,376.9999391662538,14.66023189490371,Magherafelt_C6,MAGHERAFELT
N00003607,32.85278375319455,58.95200403653533,367.999966876617,26.099220283340777,Magherafelt_E1,MAGHERAFELT
N00003608,60.170729765177825,69.53494896288088,363.9999364902163,9.36421919770305,Magherafelt_C3,MAGHERAFELT
N00003609,65.95540082889802,58.798877857629954,367.9998773656766,-7.156522971268068,Magherafelt_A6,MAGHERAFELT
N00003610,51.34478591983548,52.829137638173904,331.9998692318752,1.4843517183384236,Magherafelt_A7,MAGHERAFELT
N00003611,44.24412809330983,57.6569247804776,290.99994081915213,13.41279668716777,Magherafelt_A5,MAGHERAFELT
N00003612,51.34697742474865,64.3432752571404,369.00330876872147,12.996297832391754,Carntogher_A2,CARNTOGHER
N00003613,17.58187660163326,62.91989129393594,339.9999929795354,45.33801469230268,Carntogher_C1,CARNTOGHER
N00003614,23.315242932434362,63.9416501525145,367.9999893313512,40.62640722008014,Carntogher_A2,CARNTOGHER
N00003615,25.812514869775157,65.88792849537069,310.99997456479224,40.07541362559553,Carntogher_B4,CARNTOGHER
N00003616,9.552650830687568,16.268683391907402,349.99998503140654,6.7160325612198335,Carntogher_A4,CARNTOGHER
N00003617,15.220311118342693,17.6627436855229,332.9999727771936,2.4424325671802087,Carntogher_A4,CARNTOGHER
N00003618,41.265029544589446,68.1798411973481,396.0006024872193,26.91481165275865,Carntogher_A1,CARNTOGHER
N00003619,81.44329729977957,71.24244337655814,439.99998491418916,-10.20085392322143,Carntogher_A3,CARNTOGHER
N00003620,79.81030773047402,91.09372480192256,401.0003705026348,11.28341707144854,Carntogher_C2,CARNTOGHER
N00003621,35.81942678884801,73.16073433662721,417.9999845643926,37.3413075477792,Carntogher_A1,CARNTOGHER
N00003622,83.26909823179,87.48244591578688,460.9999824372594,4.213347683996886,Carntogher_C1,CARNTOGHER
N00003623,96.66765869662552,75.42487693656145,359.99993526989743,-21.242781760064076,Carntogher_A3,CARNTOGHER
N00003624,51.74981276463268,46.87545007620149,521.9999917671239,-4.874362688431191,The_Glens_F3,THE GLENS
N00003625,42.87298474984183,35.96248476698643,419.9999730558159,-6.910499982855399,The_Glens_D2,THE GLENS
N00003626,4.485681328082526,5.145485550789282,328.99999356583226,0.6598042227067555,Causeway_J3,CAUSEWAY
N00003627,16.183161107506734,10.389282495223451,307.99994203834825,-5.793878612283283,Causeway_C3,CAUSEWAY
N00003628,6.2582143886217985,6.733884534376323,303.9999272129127,0.47567014575452493,Causeway_C4,CAUSEWAY
N00003629,40.4628845628482,78.88150137489463,312.99993673157974,38.41861681204642,The_Glens_B2,THE GLENS
N00003630,52.41240282699679,70.61267882119192,626.1213889579875,18.20027599419513,The_Glens_B3,THE GLENS
N00003631,17.575202880034023,7.255514191555831,203.99997564565808,-10.319688688478191,Causeway_C2,CAUSEWAY
N00003632,3.6428709734690075,5.979179180808947,293.99998509409545,2.3363082073399393,Causeway_A1,CAUSEWAY
N00003633,38.652461154529185,7.939622201515881,262.99993872410204,-30.712838953013303,Causeway_A1,CAUSEWAY
N00003634,17.79784002087259,4.823588058546909,244.99998772001794,-12.974251962325683,Causeway_L1,CAUSEWAY
N00003635,6.46103731238302,5.485029147387116,269.9999910265014,-0.9760081649959043,Causeway_L3,CAUSEWAY
N00003636,5.441957277262085,4.497314240299177,299.9999927822457,-0.9446430369629075,Causeway_A3,CAUSEWAY
N00003637,74.63681699937386,78.67654646162029,384.9999476249648,4.039729462246427,The_Glens_A1,THE GLENS
N00003638,66.38952943559995,79.17945209073862,416.9999205336469,12.789922655138668,The_Glens_A3,THE GLENS
N00003639,58.778032863005826,78.35776888346578,365.99990051106494,19.579736020459954,The_Glens_A1,THE GLENS
N00003640,89.86803833366393,86.3993766840527,413.9999218478033,-3.468661649611235,The_Glens_A2,THE GLENS
N00003641,4.416558802402845,6.258753867497676,407.9999937648215,1.842195065094831,Causeway_A1,CAUSEWAY
N00003642,6.779493906506084,5.38095500009719,366.9999904965288,-1.398538906408894,Causeway_A1,CAUSEWAY
N00003643,95.35815557419272,91.88084537140465,387.9999925104127,-3.4773102027880753,The_Glens_E3,THE GLENS
N00003644,93.71994703682189,92.92721724083037,306.9999145602185,-0.7927297959915194,The_Glens_G2,THE GLENS
N00003645,95.05245130543018,92.34317874301406,575.9999626688002,-2.7092725624161176,The_Glens_E2,THE GLENS
N00003646,91.61104016843072,92.15799404536065,483.99997477470816,0.5469538769299334,The_Glens_G2,THE GLENS
N00003647,94.49654940080816,94.38723531026373,659.9999511254655,-0.10931409054443009,The_Glens_G4,THE GLENS
N00003648,92.11600314970553,90.56836603469729,432.9999960656198,-1.5476371150082429,The_Glens_G4,THE GLENS
N00003649,95.55877793325078,88.94194544276773,369.9999973860623,-6.6168324904830484,The_Glens_E3,THE GLENS
N00003650,93.80103656392808,86.2277385430605,355.99999029824403,-7.573298020867583,The_Glens_E1,THE GLENS
N00003651,94.02776708837246,86.13135736367492,357.9999666343423,-7.896409724697534,The_Glens_E1,THE GLENS
N00003652,91.34947529704118,83.68032603058865,648.9999945243351,-7.669149266452536,The_Glens_C3,THE GLENS
N00003653,94.11330988746583,83.72079536485168,292.99998667614983,-10.39251452261415,The_Glens_C3,THE GLENS
N00003654,79.48511247616756,91.797690302045,276.9999219565752,12.31257782587744,The_Glens_B5,THE GLENS
N00003655,82.04805156941899,92.7609414878478,214.99996777994596,10.712889918428814,The_Glens_C5,THE GLENS
N00003656,64.29717834975575,85.40021789158983,295.9999504268061,21.10303954183408,The_Glens_A4,THE GLENS
N00003657,67.61127676120948,89.70862945448918,287.999954872817,22.097352693279703,The_Glens_B4,THE GLENS
N00003658,16.91088154482462,51.077446689818935,409.9999880338387,34.166565144994316,The_Glens_C1,THE GLENS
N00003659,19.97584230468365,35.20558529969578,400.99998949796054,15.229742995012128,The_Glens_C1,THE GLENS
N00003660,48.22968926117489,77.88129415165346,331.99997895052746,29.651604890478573,The_Glens_C4,THE GLENS
N00003661,51.665061820636694,90.5068640421314,347.99993081178076,38.8418022214947,The_Glens_C1,THE GLENS
N00003662,81.18463806309836,89.47331363733765,258.99991651343583,8.288675574239292,The_Glens_B5,THE GLENS
N00003663,89.4460077346784,91.88734092937185,320.99993278334665,2.441333194693442,The_Glens_B6,THE GLENS
N00003664,66.29182305803684,91.94827862218881,333.99994136979547,25.65645556415197,The_Glens_A5,THE GLENS
N00003665,10.236586038566038,25.411864326965883,439.9999938910029,15.175278288399845,The_Glens_C4,THE GLENS
N00003666,9.797562727447573,12.709020158214969,382.99999119008646,2.9114574307673955,The_Glens_D1,THE GLENS
N00003667,52.043847535031475,56.69384748048021,353.9999830675264,4.649999945448734,The_Mournes_G2,THE MOURNES
N00003668,12.9079669163157,32.023852464642985,366.999969666015,19.115885548327284,The_Mournes_J1,THE MOURNES
N00003669,72.05086154385002,69.93107073671118,334.99999055615007,-2.119790807138841,The_Mournes_G1,THE MOURNES
N00003670,80.30854666637308,64.89512157215687,389.99999477772025,-15.413425094216208,The_Mournes_G1,THE MOURNES
N00003671,96.9577662041554,79.28708960478282,341.9999526722936,-17.670676599372584,The_Mournes_G1,THE MOURNES
N00003672,6.446215970799383,17.838058527205142,324.999944752538,11.39184255640576,The_Mournes_H2,THE MOURNES
N00003673,4.029846966157354,6.649171557336048,288.9999380712494,2.619324591178694,The_Mournes_H4,THE MOURNES
N00003674,3.2985340038685522,9.362225145593914,333.9999568463956,6.0636911417253625,The_Mournes_H4,THE MOURNES
N00003675,56.3603215915429,66.00122707312708,311.9999733329681,9.640905481584184,The_Mournes_G1,THE MOURNES
N00003676,92.3202259841345,92.79144264834461,318.9999762377796,0.4712166642101181,Slieve_Gullion_C4,SLIEVE GULLION
N00003677,97.73985150048883,96.18753772093098,334.99985852988976,-1.5523137795578492,Newry_C2,NEWRY
N00003678,95.46714257577273,93.08210678228096,402.99992682771324,-2.3850357934917668,Newry_C4,NEWRY
N00003679,94.21793317409407,91.45988028857768,335.99990464198544,-2.758052885516392,Newry_E3,NEWRY
N00003680,96.97777810134238,93.00729243011719,279.99994394761075,-3.970485671225191,Newry_C1,NEWRY
N00003681,95.04447419361776,92.26067773901624,255.99995959472452,-2.7837964546015144,Newry_E2,NEWRY
N00003682,99.18406990658842,92.36845272607381,205.9999423616874,-6.815617180514607,Newry_C4,NEWRY
N00003683,67.69219920522126,87.78133096708113,320.9999259710659,20.089131761859875,Slieve_Gullion_D2,SLIEVE GULLION
N00003684,93.26346473966862,92.23257551058687,334.99991422152635,-1.030889229081751,Slieve_Gullion_D2,SLIEVE GULLION
N00003685,81.26383565125391,88.85844329052517,380.9999358326126,7.59460763927126,Slieve_Gullion_E1,SLIEVE GULLION
N00003686,93.10075808631954,93.16033667381954,385.99996913506004,0.059578587499999,Slieve_Gullion_E1,SLIEVE GULLION
N00003687,6.865913744150815,71.3369010719341,359.99998306962124,64.47098732778328,Slieve_Gullion_A4,SLIEVE GULLION
N00003688,70.61167123669085,81.72458771539469,317.99996371832026,11.112916478703838,Slieve_Gullion_A4,SLIEVE GULLION
N00003689,80.3001492102361,84.79848764051982,318.99988661333686,4.498338430283724,Slieve_Gullion_D1,SLIEVE GULLION
N00003690,29.07862279790505,47.90721816406121,400.99998067626444,18.82859536615616,The_Mournes_G3,THE MOURNES
N00003691,29.90961201015473,33.451188060972655,406.99998348341353,3.5415760508179233,The_Mournes_G3,THE MOURNES
N00003692,49.03698639392781,60.57823661785715,344.99998250692516,11.541250223929339,The_Mournes_J2,THE MOURNES
N00003693,78.54800006275339,57.910448064458684,393.9999606683771,-20.637551998294704,The_Mournes_J3,THE MOURNES
N00003694,11.054947593555355,19.241146139585616,428.9999846026994,8.186198546030262,The_Mournes_G4,THE MOURNES
N00003695,54.99725934030598,41.04056296186432,393.99998109259633,-13.956696378441663,The_Mournes_J4,THE MOURNES
N00003696,16.380431294524683,53.530745816125346,383.9999951929719,37.15031452160066,The_Mournes_G2,THE MOURNES
N00003697,93.62490712556398,89.57188282505939,399.99999079130714,-4.053024300504589,Crotlieve_G2,CROTLIEVE
N00003698,86.76894609534655,83.79858340232137,397.99998851751997,-2.97036269302518,Crotlieve_G5,CROTLIEVE
N00003699,92.59765149510955,89.12388789908913,346.9999815144179,-3.4737635960204187,Crotlieve_G2,CROTLIEVE
N00003700,92.07443337315175,80.47951397757575,404.99997997010456,-11.594919395576,Crotlieve_G5,CROTLIEVE
N00003701,92.32579779984897,86.76770948583068,467.9999811856904,-5.558088314018292,Crotlieve_E3,CROTLIEVE
N00003702,94.51742613571915,87.09450849397227,465.99998193600265,-7.422917641746878,Crotlieve_F4,CROTLIEVE
N00003703,93.32212627984623,86.43474164379022,435.99996392777683,-6.887384636056012,Crotlieve_G4,CROTLIEVE
N00003704,95.52030582860114,87.19254649467878,401.99998020753225,-8.327759333922359,Crotlieve_F4,CROTLIEVE
N00003705,98.01004259446773,94.5410197931126,345.99996148461764,-3.4690228013551376,Slieve_Gullion_E3,SLIEVE GULLION
N00003706,89.05372293439777,92.81294175059602,440.9999794946068,3.7592188161982563,Slieve_Gullion_F2,SLIEVE GULLION
N00003707,87.13393819947024,93.85519095353865,441.99998458055757,6.721252754068416,Slieve_Gullion_F2,SLIEVE GULLION
N00003708,96.98680866136047,94.41291987959711,465.99998443852087,-2.5738887817633582,Slieve_Gullion_F3,SLIEVE GULLION
N00003709,97.15350253514796,95.42685079462215,414.99996146638824,-1.72665174052581,Slieve_Gullion_E5,SLIEVE GULLION
N00003710,98.24327782583697,97.73685811668982,383.99995394964964,-0.5064197091471527,Slieve_Gullion_E5,SLIEVE GULLION
N00003711,91.19592371531014,91.06567548929833,394.999990184714,-0.1302482260118154,Slieve_Gullion_F3,SLIEVE GULLION
N00003712,87.11954974082187,87.47191157816796,297.9999187663131,0.35236183734609483,Crotlieve_H6,CROTLIEVE
N00003713,96.32020448605121,88.27616407077637,365.99990447096013,-8.044040415274836,Crotlieve_H3,CROTLIEVE
N00003714,98.20386380339869,91.93231090338058,370.99985218334456,-6.271552900018108,Crotlieve_K3,CROTLIEVE
N00003715,95.84549529705752,89.74632384855413,311.9998873233052,-6.099171448503398,Crotlieve_K3,CROTLIEVE
N00003716,96.97984736869833,82.69208979064943,333.9999648277832,-14.287757578048897,Crotlieve_K1,CROTLIEVE
N00003717,94.8335137443677,83.31266657068566,249.99993985768864,-11.520847173682043,Crotlieve_K7,CROTLIEVE
N00003718,92.60532084600673,87.4606196964252,1237.9998780274714,-5.144701149581536,Crotlieve_J1,CROTLIEVE
N00003719,92.03341616446792,85.35269724543392,401.9999225307223,-6.680718919034007,Crotlieve_K1,CROTLIEVE
N00003720,87.68228107993741,86.63140928653014,412.9999337152471,-1.0508717934072678,Crotlieve_H1,CROTLIEVE
N00003721,100.00000000000001,94.68993063586812,415.99998253804097,-5.310069364131891,Slieve_Gullion_K2,SLIEVE GULLION
N00003722,100.0,96.13149379172519,364.9999908963497,-3.868506208274809,Slieve_Gullion_H3,SLIEVE GULLION
N00003723,100.0,94.19540375102721,400.9999778584016,-5.804596248972786,Slieve_Gullion_K3,SLIEVE GULLION
N00003724,100.0,84.48477679154604,378.9999915966561,-15.51522320845396,Slieve_Gullion_H2,SLIEVE GULLION
N00003725,100.0,95.11408517478749,310.9999738434786,-4.8859148252125095,Slieve_Gullion_K3,SLIEVE GULLION
N00003726,100.0,91.21232187909317,330.9999902670885,-8.787678120906833,Slieve_Gullion_K5,SLIEVE GULLION
N00003727,100.0,94.2168946459914,340.9999761720792,-5.7831053540085975,Slieve_Gullion_H2,SLIEVE GULLION
N00003728,100.0,95.82055641026326,384.9999844192811,-4.179443589736735,Slieve_Gullion_H4,SLIEVE GULLION
N00003729,100.0,96.80466299429257,345.9999735528418,-3.1953370057074295,Slieve_Gullion_H5,SLIEVE GULLION
N00003730,100.0,93.66281648577979,349.9999889836305,-6.337183514220214,Slieve_Gullion_H5,SLIEVE GULLION
N00003731,100.0,96.45014471503033,374.9999760873471,-3.5498552849696665,Slieve_Gullion_H3,SLIEVE GULLION
N00003732,100.0,97.76521670062019,591.9998903459237,-2.2347832993798136,Slieve_Gullion_H3,SLIEVE GULLION
N00003733,100.0,97.59817852755279,392.99992371140337,-2.4018214724472102,Slieve_Gullion_H5,SLIEVE GULLION
N00003734,98.12717378980693,92.78393004185179,384.99993252039354,-5.3432437479551425,Newry_F4,NEWRY
N00003735,97.4045046021503,96.57675219400224,335.99983395923414,-0.8277524081480578,Newry_H3,NEWRY
N00003736,97.19027844115853,96.77991439604058,399.99983062528014,-0.41036404511794444,Newry_H3,NEWRY
N00003737,99.25191638965185,92.42733317090573,338.9999570606159,-6.8245832187461275,Newry_F4,NEWRY
N00003738,96.79863371131086,91.81881475609325,339.99994047109624,-4.97981895521761,Newry_H1,NEWRY
N00003739,92.73852769653814,91.90566703879634,367.99993892177787,-0.8328606577418043,Newry_F2,NEWRY
N00003740,97.51226185957194,91.5802544683007,326.99990668152805,-5.932007391271242,Newry_F3,NEWRY
N00003741,94.67437198544599,92.16470400203093,285.99994239388377,-2.5096679834150564,Newry_E3,NEWRY
N00003742,92.8696974537115,91.22279358376754,309.99993723115784,-1.646903869943955,Newry_F2,NEWRY
N00003743,89.67118207210275,89.77956464528509,447.99997533666703,0.10838257318233957,Crotlieve_F1,CROTLIEVE
N00003744,93.0426912675226,92.20117705321583,426.99988724639815,-0.8415142143067698,Crotlieve_C5,CROTLIEVE
N00003745,90.98232909920448,86.73008181909384,457.99998114928405,-4.2522472801106375,Crotlieve_F1,CROTLIEVE
N00003746,93.36773706375723,91.924919526654,330.9999325355725,-1.4428175371032381,Newry_J3,NEWRY
N00003747,92.63832458836731,85.68416757040802,322.9999592720826,-6.9541570179592895,Crotlieve_F4,CROTLIEVE
N00003748,81.84910082866092,75.11851029823364,314.9999865794948,-6.730590530427278,Crotlieve_C3,CROTLIEVE
N00003749,84.435031227972,84.52062810312685,381.9999294649261,0.08559687515484882,Newry_B1,NEWRY
N00003750,90.53154910134239,81.08035981010433,388.99993867569043,-9.451189291238066,Newry_B2,NEWRY
N00003751,94.68542909869994,82.79121609116348,418.9999479292602,-11.894213007536464,Newry_B2,NEWRY
N00003752,88.96471913301022,84.55339107205087,377.9999684005048,-4.411328060959349,Crotlieve_C4,CROTLIEVE
N00003753,97.36563736530057,93.14813726499652,377.9999495332341,-4.217500100304051,Slieve_Gullion_D3,SLIEVE GULLION
N00003754,86.86740001531376,93.27815955678294,384.9999480779016,6.410759541469176,Slieve_Gullion_E4,SLIEVE GULLION
N00003755,88.85838297060013,92.30801843206443,361.99998480387495,3.449635461464297,Newry_N1,NEWRY
N00003756,99.06358247473486,94.84711821011899,352.9999422343373,-4.216464264615865,Newry_F1,NEWRY
N00003757,85.57383138677699,93.16218638486328,411.99987740739977,7.588354998086288,Slieve_Gullion_C5,SLIEVE GULLION
N00003758,73.16793669124831,91.89528442255404,400.99993604143674,18.727347731305727,Slieve_Gullion_C4,SLIEVE GULLION
N00003759,93.913145574294,90.56238110182842,294.99996223838497,-3.3507644724655847,Slieve_Gullion_D3,SLIEVE GULLION
N00003760,89.1039461470082,95.06816096908855,359.99988813027,5.964214822080351,Slieve_Gullion_D5,SLIEVE GULLION
N00003761,68.2797645569529,78.20157223545867,346.9999776499731,9.921807678505772,Crotlieve_B1,CROTLIEVE
N00003762,11.933122462730681,43.87088459567201,395.9999889985998,31.93776213294133,Crotlieve_A2,CROTLIEVE
N00003763,41.79048712989133,63.013632910734636,415.99998374954475,21.223145780843303,Crotlieve_A2,CROTLIEVE
N00003764,58.98193359066078,70.78906659926108,412.9999881907459,11.807133008600296,Crotlieve_B2,CROTLIEVE
N00003765,25.37868456650674,73.10137980541784,407.9999884473431,47.72269523891109,Crotlieve_C1,CROTLIEVE
N00003766,83.61890010721518,82.94159868656304,492.99998033948106,-0.6773014206521424,Crotlieve_A1,CROTLIEVE
N00003767,72.3144373758731,79.56206990016685,470.9999810763894,7.247632524293749,Crotlieve_A1,CROTLIEVE
N00003768,95.22124383955816,84.93320624142585,412.9999638930919,-10.288037598132306,Newry_L5,NEWRY
N00003769,93.9797127903532,90.64339697950777,391.9999194475369,-3.3363158108454343,Newry_L3,NEWRY
N00003770,94.39504013020633,91.49986564409647,367.99989773047804,-2.895174486109852,Newry_L4,NEWRY
N00003771,95.96073188371487,91.08100847754667,358.9999205754402,-4.879723406168196,Newry_L4,NEWRY
N00003772,96.572885534411,94.95668868143088,217.9999577309767,-1.6161968529801243,Newry_H2,NEWRY
N00003773,94.6161402677721,94.39232257625494,342.9999025200684,-0.22381769151715503,Newry_H2,NEWRY
N00003774,86.63786850134514,91.78746392928174,342.9999294075776,5.149595427936603,Newry_K1,NEWRY
N00003775,94.93958933346889,87.24016536351427,457.9999622977571,-7.699423969954623,Newry_K3,NEWRY
N00003776,85.5227673519141,90.00904534652578,418.9998628810964,4.486277994611683,Newry_A4,NEWRY
N00003777,92.86786237967864,92.52900147655687,324.99982379475193,-0.33886090312176975,Newry_A5,NEWRY
N00003778,93.79823775674107,90.90379667028255,319.9998296983971,-2.894441086458528,Newry_E1,NEWRY
N00003779,97.74668748519355,86.96618154719894,328.99993545016525,-10.780505937994604,Newry_A4,NEWRY
