DZ21,label,con,yes_raw,yes,pop
N20001246,Collin_F1,BELFAST WEST,67.64,77.3,617.0
N20001247,Collin_D3,BELFAST WEST,62.89,72.6,409.0
N20001248,Collin_E3,BELFAST WEST,64.53,74.2,299.0
N20001249,Collin_C3,BELFAST WEST,23.76,33.5,500.0
N20001250,Collin_F2,BELFAST WEST,66.77,76.5,330.0
N20001251,Collin_D4,BELFAST WEST,66.5,76.2,602.0
N20001252,Collin_E4,BELFAST WEST,65.55,75.2,408.0
N20001253,Collin_J1,BELFAST WEST,66.82,76.5,582.0
N20001254,Collin_F3,BELFAST WEST,56.72,66.4,530.0
N20001255,Collin_B2,BELFAST WEST,64.62,74.3,502.0
N20001256,Collin_G1,BELFAST WEST,65.88,75.6,366.0
N20001257,Collin_G2,BELFAST WEST,67.41,77.1,404.0
N20001258,Collin_H1,BELFAST WEST,68.29,78.0,863.0
N20001259,Collin_K1,BELFAST WEST,66.77,76.5,553.0
N20001260,Collin_J2,BELFAST WEST,65.1,74.8,365.0
N20001261,Collin_B3,BELFAST WEST,65.25,74.9,648.0
N20001262,Collin_G3,BELFAST WEST,64.08,73.8,334.0
N20001263,Collin_G4,BELFAST WEST,65.93,75.6,390.0
N20001264,Collin_H2,BELFAST WEST,66.12,75.8,710.0
N20001265,Collin_H3,BELFAST WEST,66.92,76.6,447.0
N20001266,Collin_G5,BELFAST WEST,65.59,75.3,403.0
N20001267,Collin_L1,BELFAST WEST,63.34,73.0,394.0
N20001268,Collin_B4,BELFAST WEST,65.8,75.5,382.0
N20001269,Collin_K2,BELFAST WEST,64.07,73.8,390.0
N20001270,Collin_K3,BELFAST WEST,64.38,74.1,277.0
N20001271,Collin_H4,BELFAST WEST,60.18,69.9,361.0
N20001272,Collin_N1,BELFAST WEST,66.19,75.9,482.0
N20001273,Collin_L2,BELFAST WEST,64.63,74.3,247.0
N20001274,Collin_P1,BELFAST WEST,58.54,68.2,300.0
N20001275,Collin_J3,BELFAST WEST,49.24,58.9,335.0
N20001276,Collin_K4,BELFAST WEST,63.79,73.5,357.0
N20001277,Collin_N2,BELFAST WEST,65.59,75.3,542.0
N20001278,Collin_L3,BELFAST WEST,63.9,73.6,387.0
N20001279,Collin_L4,BELFAST WEST,65.02,74.7,419.0
N20001280,Collin_J4,BELFAST WEST,52.33,62.0,263.0
N20001281,Collin_R1,BELFAST WEST,56.68,66.4,251.0
N20001282,Collin_Q1,BELFAST WEST,68.01,77.7,401.0
N20001283,Collin_P2,BELFAST WEST,64.77,74.5,293.0
N20001285,Collin_P3,BELFAST WEST,49.82,59.5,271.0
N20001286,Collin_P4,BELFAST WEST,63.53,73.2,182.0
N20001287,Collin_Q2,BELFAST WEST,65.68,75.4,309.0
N20001288,Collin_P5,BELFAST WEST,67.35,77.0,389.0
N20001289,Collin_R2,BELFAST WEST,42.7,52.4,314.0
N20001290,Collin_Q3,BELFAST WEST,68.69,78.4,902.0
N20001291,Collin_N4,BELFAST WEST,66.91,76.6,386.0
N20001292,Collin_R3,LAGAN VALLEY,25.51,35.2,438.0
N20001294,Collin_R4,LAGAN VALLEY,24.19,33.9,191.0
N20001296,Collin_R5,LAGAN VALLEY,28.1,37.8,347.0
N20001297,Black_Mountain_A1,BELFAST WEST,64.02,73.7,376.0
N20001298,Black_Mountain_A2,BELFAST WEST,66.3,76.0,476.0
N20001300,Black_Mountain_B1,BELFAST WEST,64.24,73.9,450.0
N20001301,Black_Mountain_A4,BELFAST WEST,66.16,75.9,554.0
N20001303,Black_Mountain_B2,BELFAST WEST,62.43,72.1,398.0
N20001304,Black_Mountain_B3,BELFAST WEST,64.73,74.4,401.0
N20001305,Black_Mountain_B4,BELFAST WEST,67.53,77.2,402.0
N20001306,Black_Mountain_A6,BELFAST WEST,66.81,76.5,238.0
N20001307,Black_Mountain_C1,BELFAST WEST,56.72,66.4,416.0
N20001308,Black_Mountain_D1,BELFAST WEST,66.41,76.1,696.0
N20001309,Black_Mountain_D2,BELFAST WEST,65.95,75.6,707.0
N20001310,Black_Mountain_E1,BELFAST WEST,65.95,75.6,468.0
N20001311,Black_Mountain_C2,BELFAST WEST,61.72,71.4,311.0
N20001312,Black_Mountain_C3,BELFAST WEST,58.96,68.7,319.0
N20001313,Black_Mountain_E2,BELFAST WEST,66.54,76.2,409.0
N20001314,Black_Mountain_E3,BELFAST WEST,67.44,77.1,499.0
N20001315,Black_Mountain_C4,BELFAST WEST,60.05,69.7,354.0
N20001316,Black_Mountain_E4,BELFAST WEST,64.93,74.6,381.0
N20001318,Black_Mountain_J1,BELFAST WEST,64.88,74.6,390.0
N20001319,Black_Mountain_J2,BELFAST WEST,64.28,74.0,272.0
N20001320,Black_Mountain_F2,BELFAST WEST,66.4,76.1,376.0
N20001321,Black_Mountain_J3,BELFAST WEST,63.12,72.8,463.0
N20001322,Black_Mountain_J4,BELFAST WEST,63.13,72.8,348.0
N20001323,Black_Mountain_H1,BELFAST WEST,65.84,75.5,280.0
N20001324,Black_Mountain_J5,BELFAST WEST,62.5,72.2,351.0
N20001325,Black_Mountain_F3,BELFAST WEST,67.57,77.3,579.0
N20001326,Black_Mountain_F4,BELFAST WEST,67.35,77.0,498.0
N20001327,Black_Mountain_G1,BELFAST WEST,67.17,76.9,362.0
N20001328,Black_Mountain_H2,BELFAST WEST,63.36,73.0,460.0
N20001329,Black_Mountain_G2,BELFAST WEST,66.05,75.7,238.0
N20001330,Black_Mountain_G3,BELFAST WEST,65.4,75.1,328.0
N20001333,Black_Mountain_G5,BELFAST WEST,65.02,74.7,379.0
N20001334,Black_Mountain_G6,BELFAST WEST,66.06,75.8,605.0
N20001335,Black_Mountain_K2,BELFAST WEST,65.33,75.0,262.0
N20001336,Black_Mountain_J6,BELFAST WEST,64.15,73.8,212.0
N20001338,Black_Mountain_K3,BELFAST WEST,61.55,71.2,263.0
N20001339,Black_Mountain_K4,BELFAST WEST,66.5,76.2,595.0
N20001340,Black_Mountain_H4,BELFAST WEST,65.53,75.2,344.0
N20001343,Black_Mountain_N1,BELFAST WEST,66.05,75.7,341.0
N20001345,Black_Mountain_L2,BELFAST WEST,65.05,74.7,379.0
N20001346,Black_Mountain_P1,BELFAST WEST,64.81,74.5,414.0
N20001348,Black_Mountain_N3,BELFAST WEST,65.63,75.3,367.0
N20001351,Black_Mountain_D4,BELFAST WEST,65.53,75.2,450.0
N20001352,Black_Mountain_L3,BELFAST WEST,65.82,75.5,418.0
N20001354,Black_Mountain_L4,BELFAST WEST,64.36,74.1,378.0
N20001356,Black_Mountain_Q1,BELFAST WEST,67.01,76.7,509.0
N20001358,Black_Mountain_P2,BELFAST WEST,65.1,74.8,461.0
N20001359,Black_Mountain_P3,BELFAST WEST,67.04,76.7,429.0
N20001361,Black_Mountain_R2,BELFAST WEST,66.65,76.3,441.0
N20001362,Black_Mountain_Q2,BELFAST WEST,66.0,75.7,418.0
N20001363,Black_Mountain_Q3,BELFAST WEST,66.67,76.4,506.0
N20001365,Black_Mountain_P5,BELFAST WEST,62.1,71.8,363.0
N20001366,Black_Mountain_R4,BELFAST WEST,67.19,76.9,347.0
N20001368,Black_Mountain_R6,BELFAST WEST,65.13,74.8,218.0
N20001370,Court_A1,BELFAST WEST,11.32,21.0,394.0
N20001371,Court_A2,BELFAST NORTH,28.04,37.7,384.0
N20001373,Court_A3,BELFAST NORTH,34.57,44.3,486.0
N20001375,Court_B2,BELFAST NORTH,10.76,20.5,458.0
N20001376,Court_C3,BELFAST WEST,13.19,22.9,152.0
N20001377,Court_B3,BELFAST NORTH,17.58,27.3,335.0
N20001378,Court_C4,BELFAST WEST,16.19,25.9,418.0
N20001379,Court_J1,BELFAST WEST,13.89,23.6,413.0
N20001380,Court_E1,BELFAST WEST,10.54,20.2,539.0
N20001381,Court_D1,BELFAST NORTH,9.85,19.5,564.0
N20001382,Court_B4,BELFAST NORTH,13.53,23.2,379.0
N20001383,Court_D2,BELFAST NORTH,13.86,23.5,414.0
N20001384,Court_F1,BELFAST NORTH,12.3,22.0,467.0
N20001385,Court_D3,BELFAST NORTH,17.18,26.9,307.0
N20001386,Court_E2,BELFAST WEST,12.62,22.3,333.0
N20001388,Court_E3,BELFAST WEST,10.59,20.3,385.0
N20001389,Court_G2,BELFAST WEST,13.23,22.9,374.0
N20001391,Court_E4,BELFAST WEST,9.85,19.5,359.0
N20001392,Court_E5,BELFAST WEST,10.87,20.6,349.0
N20001394,Court_F2,BELFAST NORTH,16.06,25.7,291.0
N20001395,Court_G3,BELFAST NORTH,11.86,21.5,241.0
N20001396,Court_K1,BELFAST WEST,14.16,23.8,336.0
N20001397,Court_H3,BELFAST NORTH,15.05,24.7,380.0
N20001398,Court_K2,BELFAST WEST,12.43,22.1,294.0
N20001399,Court_H4,BELFAST NORTH,10.67,20.4,445.0
N20001400,Court_F3,BELFAST NORTH,17.36,27.0,211.0
N20001401,Court_J2,BELFAST WEST,16.4,26.1,596.0
N20001402,Court_L1,BELFAST WEST,18.8,28.5,440.0
N20001404,Court_J3,BELFAST NORTH,13.88,23.6,346.0
N20001405,Court_L3,BELFAST WEST,10.18,19.9,388.0
N20001406,Court_K3,BELFAST WEST,11.29,21.0,258.0
N20001407,Court_N1,BELFAST WEST,14.57,24.3,233.0
N20001408,Court_P1,BELFAST WEST,10.86,20.6,242.0
N20001409,Court_K4,BELFAST WEST,9.28,19.0,188.0
N20001410,Court_S1,BELFAST WEST,8.61,18.3,245.0
N20001411,Court_P2,BELFAST WEST,11.91,21.6,328.0
N20001412,Court_K5,BELFAST WEST,13.61,23.3,216.0
N20001413,Court_N2,BELFAST NORTH,22.12,31.8,434.0
N20001415,Court_P3,BELFAST WEST,10.75,20.4,238.0
N20001416,Court_R1,BELFAST WEST,10.84,20.5,399.0
N20001418,Court_Q2,BELFAST WEST,37.83,47.5,370.0
N20001420,Court_N4,BELFAST WEST,61.09,70.8,248.0
N20001421,Court_S2,BELFAST WEST,52.41,62.1,311.0
N20001422,Court_J4,BELFAST WEST,49.82,59.5,255.0
N20001423,Court_Q3,BELFAST WEST,61.77,71.5,194.0
N20001424,Court_R3,BELFAST WEST,14.99,24.7,463.0
N20001425,Court_U1,BELFAST WEST,56.6,66.3,252.0
N20001426,Court_P4,BELFAST WEST,65.8,75.5,284.0
N20001427,Court_U2,BELFAST WEST,65.03,74.7,487.0
N20001428,Court_T1,BELFAST WEST,60.4,70.1,468.0
N20001429,Court_W1,BELFAST WEST,64.99,74.7,396.0
N20001430,Court_Q4,BELFAST WEST,60.38,70.1,241.0
N20001431,Court_S3,BELFAST WEST,63.33,73.0,223.0
N20001434,Court_U3,BELFAST WEST,64.26,73.9,300.0
N20001435,Court_X1,BELFAST WEST,59.47,69.2,207.0
N20001437,Court_S5,BELFAST WEST,63.59,73.3,316.0
N20001438,Court_W3,BELFAST WEST,66.61,76.3,292.0
N20001439,Court_X2,BELFAST WEST,59.3,69.0,450.0
N20001441,Court_X3,BELFAST WEST,58.58,68.3,399.0
N20001442,Court_T3,BELFAST WEST,66.84,76.5,415.0
N20001443,Court_X4,BELFAST WEST,63.37,73.1,294.0
N20001444,Court_W4,BELFAST WEST,67.28,77.0,482.0
N20001445,Court_X5,BELFAST WEST,59.34,69.0,303.0
N20001446,Benbradagh_B1,EAST LONDONDERRY,26.54,36.2,403.0
N20001447,Benbradagh_A1,EAST LONDONDERRY,42.01,51.7,258.0
N20001449,Benbradagh_A3,EAST LONDONDERRY,41.49,51.2,375.0
N20001450,Benbradagh_A4,EAST LONDONDERRY,44.03,53.7,459.0
N20001451,Benbradagh_A5,EAST LONDONDERRY,42.73,52.4,240.0
N20001452,Benbradagh_A6,EAST LONDONDERRY,43.24,52.9,392.0
N20001453,Benbradagh_A7,EAST LONDONDERRY,49.83,59.5,355.0
N20001456,Benbradagh_C3,EAST LONDONDERRY,64.71,74.4,438.0
N20001457,Benbradagh_B2,EAST LONDONDERRY,18.8,28.5,384.0
N20001458,Benbradagh_D1,EAST LONDONDERRY,48.47,58.2,436.0
N20001460,Benbradagh_D2,EAST LONDONDERRY,56.49,66.2,313.0
N20001461,Benbradagh_D3,EAST LONDONDERRY,31.27,41.0,422.0
N20001462,Benbradagh_D4,EAST LONDONDERRY,60.68,70.4,512.0
N20001465,Benbradagh_D6,EAST LONDONDERRY,53.38,63.1,455.0
N20001466,Benbradagh_G1,EAST LONDONDERRY,46.94,56.6,638.0
N20001467,Benbradagh_E2,EAST LONDONDERRY,11.8,21.5,242.0
N20001470,Benbradagh_F2,EAST LONDONDERRY,62.99,72.7,245.0
N20001472,Benbradagh_E4,EAST LONDONDERRY,66.9,76.6,345.0
N20001473,Benbradagh_F4,EAST LONDONDERRY,66.23,75.9,477.0
N20001474,Benbradagh_F5,EAST LONDONDERRY,63.82,73.5,263.0
N20001477,Benbradagh_E5,EAST LONDONDERRY,56.45,66.1,477.0
N20001478,Benbradagh_G2,EAST LONDONDERRY,59.68,69.4,490.0
N20001480,Benbradagh_G3,EAST LONDONDERRY,56.45,66.1,361.0
N20001481,Limavady_A1,EAST LONDONDERRY,49.13,58.8,887.0
N20001482,Limavady_A2,EAST LONDONDERRY,40.6,50.3,599.0
N20001484,Limavady_A4,EAST LONDONDERRY,22.59,32.3,634.0
N20001485,Limavady_F1,EAST LONDONDERRY,25.42,35.1,389.0
N20001486,Limavady_B1,EAST LONDONDERRY,36.05,45.7,353.0
N20001487,Limavady_C1,EAST LONDONDERRY,22.18,31.9,349.0
N20001488,Limavady_B2,EAST LONDONDERRY,31.5,41.2,178.0
N20001489,Limavady_C2,EAST LONDONDERRY,27.73,37.4,567.0
N20001490,Limavady_B3,EAST LONDONDERRY,34.34,44.0,304.0
N20001491,Limavady_D1,EAST LONDONDERRY,35.79,45.5,485.0
N20001492,Limavady_D2,EAST LONDONDERRY,38.08,47.8,287.0
N20001494,Limavady_C3,EAST LONDONDERRY,38.06,47.7,364.0
N20001495,Limavady_E1,EAST LONDONDERRY,30.41,40.1,233.0
N20001496,Limavady_E2,EAST LONDONDERRY,51.77,61.5,207.0
N20001497,Limavady_D3,EAST LONDONDERRY,35.74,45.4,438.0
N20001498,Limavady_E3,EAST LONDONDERRY,40.5,50.2,373.0
N20001499,Limavady_C4,EAST LONDONDERRY,31.23,40.9,242.0
N20001501,Limavady_D4,EAST LONDONDERRY,36.05,45.7,500.0
N20001502,Limavady_C5,EAST LONDONDERRY,27.74,37.4,353.0
N20001503,Limavady_D5,EAST LONDONDERRY,35.9,45.6,355.0
N20001504,Limavady_E5,EAST LONDONDERRY,39.86,49.5,424.0
N20001505,Limavady_G1,EAST LONDONDERRY,34.31,44.0,455.0
N20001506,Limavady_D6,EAST LONDONDERRY,31.19,40.9,378.0
N20001508,Limavady_G2,EAST LONDONDERRY,35.29,45.0,583.0
N20001510,Limavady_G3,EAST LONDONDERRY,39.29,49.0,437.0
N20001512,Limavady_F3,EAST LONDONDERRY,62.58,72.3,355.0
N20001513,Limavady_F4,EAST LONDONDERRY,40.93,50.6,419.0
N20001514,Bann_A1,EAST LONDONDERRY,17.47,27.2,637.0
N20001515,Bann_A2,EAST LONDONDERRY,18.56,28.2,364.0
N20001516,Bann_B1,EAST LONDONDERRY,16.07,25.8,505.0
N20001517,Bann_B2,EAST LONDONDERRY,25.6,35.3,299.0
N20001518,Bann_B3,EAST LONDONDERRY,20.34,30.0,680.0
N20001519,Bann_B4,EAST LONDONDERRY,16.99,26.7,229.0
N20001521,Bann_C1,EAST LONDONDERRY,21.06,30.7,446.0
N20001522,Bann_C2,EAST LONDONDERRY,14.99,24.7,285.0
N20001523,Bann_C3,EAST LONDONDERRY,10.38,20.1,335.0
N20001524,Bann_C4,EAST LONDONDERRY,19.37,29.1,385.0
N20001525,Bann_C5,EAST LONDONDERRY,18.77,28.5,438.0
N20001526,Bann_D1,EAST LONDONDERRY,18.05,27.7,409.0
N20001527,Bann_D2,EAST LONDONDERRY,14.74,24.4,545.0
N20001528,Bann_D3,EAST LONDONDERRY,13.09,22.8,519.0
N20001529,Bann_D4,EAST LONDONDERRY,11.68,21.4,333.0
N20001530,Bann_E1,EAST LONDONDERRY,28.01,37.7,599.0
N20001532,Bann_D6,EAST LONDONDERRY,56.24,65.9,449.0
N20001533,Bann_E2,EAST LONDONDERRY,12.66,22.3,335.0
N20001534,Bann_D7,EAST LONDONDERRY,33.18,42.9,328.0
N20001535,Bann_F1,EAST LONDONDERRY,16.69,26.4,228.0
N20001536,Bann_F2,EAST LONDONDERRY,15.84,25.5,312.0
N20001537,Bann_F3,EAST LONDONDERRY,23.0,32.7,477.0
N20001538,Bann_G1,EAST LONDONDERRY,57.65,67.3,375.0
N20001539,Bann_E3,EAST LONDONDERRY,39.94,49.6,607.0
N20001540,Bann_H1,EAST LONDONDERRY,58.08,67.8,367.0
N20001541,Bann_H2,EAST LONDONDERRY,55.66,65.3,346.0
N20001542,Bann_G2,EAST LONDONDERRY,43.43,53.1,673.0
N20001543,Bann_H3,EAST LONDONDERRY,48.55,58.2,568.0
N20001545,Bann_G4,EAST LONDONDERRY,55.85,65.5,374.0
N20001546,Bann_G5,EAST LONDONDERRY,64.72,74.4,239.0
N20001547,Coleraine_A1,EAST LONDONDERRY,16.06,25.7,595.0
N20001548,Coleraine_B1,EAST LONDONDERRY,33.06,42.8,653.0
N20001549,Coleraine_B2,EAST LONDONDERRY,17.02,26.7,388.0
N20001550,Coleraine_A2,EAST LONDONDERRY,17.72,27.4,330.0
N20001551,Coleraine_A3,EAST LONDONDERRY,21.76,31.4,262.0
N20001552,Coleraine_C1,EAST LONDONDERRY,21.27,31.0,358.0
N20001553,Coleraine_A4,EAST LONDONDERRY,19.53,29.2,532.0
N20001554,Coleraine_A5,EAST LONDONDERRY,18.34,28.0,394.0
N20001555,Coleraine_B3,EAST LONDONDERRY,24.76,34.5,433.0
N20001556,Coleraine_C2,EAST LONDONDERRY,18.78,28.5,232.0
N20001557,Coleraine_C3,EAST LONDONDERRY,22.29,32.0,460.0
N20001558,Coleraine_B4,EAST LONDONDERRY,23.52,33.2,444.0
N20001560,Coleraine_B5,EAST LONDONDERRY,25.8,35.5,444.0
N20001561,Coleraine_E1,EAST LONDONDERRY,22.47,32.2,397.0
N20001562,Coleraine_D1,EAST LONDONDERRY,24.11,33.8,298.0
N20001563,Coleraine_C5,EAST LONDONDERRY,21.15,30.8,398.0
N20001565,Coleraine_E3,EAST LONDONDERRY,21.51,31.2,370.0
N20001566,Coleraine_C6,EAST LONDONDERRY,24.16,33.8,276.0
N20001567,Coleraine_D2,EAST LONDONDERRY,24.29,34.0,417.0
N20001568,Coleraine_F1,EAST LONDONDERRY,36.14,45.8,392.0
N20001569,Coleraine_F2,EAST LONDONDERRY,20.5,30.2,295.0
N20001570,Coleraine_D3,EAST LONDONDERRY,31.57,41.3,411.0
N20001571,Coleraine_G1,EAST LONDONDERRY,29.53,39.2,177.0
N20001572,Coleraine_E4,EAST LONDONDERRY,24.93,34.6,467.0
N20001573,Coleraine_F3,EAST LONDONDERRY,34.69,44.4,422.0
N20001574,Coleraine_G2,EAST LONDONDERRY,40.56,50.3,453.0
N20001575,Coleraine_G3,EAST LONDONDERRY,38.73,48.4,334.0
N20001576,Coleraine_G4,EAST LONDONDERRY,33.65,43.3,317.0
N20001577,Coleraine_H1,EAST LONDONDERRY,28.35,38.0,247.0
N20001578,Coleraine_G5,EAST LONDONDERRY,25.41,35.1,233.0
N20001579,Coleraine_G6,EAST LONDONDERRY,38.57,48.3,211.0
N20001580,Coleraine_F4,EAST LONDONDERRY,27.38,37.1,394.0
N20001581,Coleraine_F5,EAST LONDONDERRY,32.42,42.1,384.0
N20001582,Coleraine_H2,EAST LONDONDERRY,22.61,32.3,381.0
N20001584,Coleraine_J2,EAST LONDONDERRY,22.33,32.0,332.0
N20001585,Coleraine_K1,EAST LONDONDERRY,23.39,33.1,412.0
N20001586,Coleraine_H3,EAST LONDONDERRY,25.42,35.1,367.0
N20001587,Coleraine_K2,EAST LONDONDERRY,23.54,33.2,503.0
N20001588,Coleraine_J3,EAST LONDONDERRY,26.16,35.8,302.0
N20001590,Coleraine_H4,EAST LONDONDERRY,20.67,30.4,416.0
N20001591,Coleraine_H5,EAST LONDONDERRY,21.31,31.0,494.0
N20001593,Coleraine_J6,EAST LONDONDERRY,19.23,28.9,465.0
N20001594,Coleraine_H6,EAST LONDONDERRY,19.43,29.1,472.0
N20001595,Coleraine_K3,EAST LONDONDERRY,10.61,20.3,249.0
N20001596,Coleraine_K4,EAST LONDONDERRY,19.34,29.0,509.0
N20001597,Causeway_A1,NORTH ANTRIM,9.89,19.6,611.0
N20001599,Causeway_B1,EAST LONDONDERRY,29.56,39.3,354.0
N20001600,Causeway_C1,NORTH ANTRIM,10.51,20.2,221.0
N20001601,Causeway_C2,NORTH ANTRIM,8.93,18.6,311.0
N20001602,Causeway_J1,EAST LONDONDERRY,10.87,20.6,316.0
N20001603,Causeway_B2,EAST LONDONDERRY,28.11,37.8,352.0
N20001604,Causeway_B3,EAST LONDONDERRY,23.58,33.3,480.0
N20001605,Causeway_C3,NORTH ANTRIM,9.21,18.9,278.0
N20001606,Causeway_C4,NORTH ANTRIM,9.38,19.1,213.0
N20001607,Causeway_D1,EAST LONDONDERRY,25.52,35.2,389.0
N20001609,Causeway_E1,EAST LONDONDERRY,24.41,34.1,256.0
N20001610,Causeway_D3,EAST LONDONDERRY,22.34,32.0,446.0
N20001611,Causeway_E2,EAST LONDONDERRY,21.24,30.9,467.0
N20001612,Causeway_D4,EAST LONDONDERRY,29.89,39.6,363.0
N20001613,Causeway_E3,EAST LONDONDERRY,19.43,29.1,488.0
N20001614,Causeway_E4,EAST LONDONDERRY,21.01,30.7,412.0
N20001615,Causeway_E5,EAST LONDONDERRY,27.03,36.7,484.0
N20001616,Causeway_F1,EAST LONDONDERRY,30.02,39.7,486.0
N20001617,Causeway_J2,EAST LONDONDERRY,9.82,19.5,398.0
N20001619,Causeway_A3,NORTH ANTRIM,10.22,19.9,314.0
N20001620,Causeway_F2,EAST LONDONDERRY,28.33,38.0,294.0
N20001621,Causeway_G1,EAST LONDONDERRY,31.73,41.4,424.0
N20001622,Causeway_G2,EAST LONDONDERRY,28.04,37.7,368.0
N20001623,Causeway_F3,EAST LONDONDERRY,26.26,35.9,382.0
N20001624,Causeway_F4,EAST LONDONDERRY,26.75,36.4,371.0
N20001625,Causeway_F5,EAST LONDONDERRY,27.46,37.1,213.0
N20001626,Causeway_G3,EAST LONDONDERRY,29.02,38.7,402.0
N20001627,Causeway_K1,EAST LONDONDERRY,13.25,22.9,534.0
N20001629,Causeway_G4,EAST LONDONDERRY,26.28,36.0,276.0
N20001630,Causeway_G5,EAST LONDONDERRY,35.93,45.6,383.0
N20001632,Causeway_H3,EAST LONDONDERRY,29.46,39.2,560.0
N20001634,Causeway_K2,EAST LONDONDERRY,18.77,28.5,540.0
N20001635,Causeway_H4,EAST LONDONDERRY,33.54,43.2,506.0
N20001637,Causeway_H5,EAST LONDONDERRY,30.75,40.4,415.0
N20001638,Causeway_H6,EAST LONDONDERRY,33.74,43.4,522.0
N20001639,Causeway_L1,NORTH ANTRIM,10.26,19.9,456.0
N20001640,Causeway_K3,EAST LONDONDERRY,13.3,23.0,411.0
N20001641,Causeway_J4,EAST LONDONDERRY,11.34,21.0,229.0
N20001642,Causeway_L2,NORTH ANTRIM,9.02,18.7,383.0
N20001643,Causeway_J5,NORTH ANTRIM,12.7,22.4,304.0
N20001644,Causeway_K4,EAST LONDONDERRY,10.75,20.4,558.0
N20001645,Causeway_L3,NORTH ANTRIM,14.88,24.6,415.0
N20001647,Causeway_K5,EAST LONDONDERRY,13.22,22.9,445.0
N20001648,Causeway_L5,NORTH ANTRIM,14.59,24.3,250.0
N20001649,Causeway_L6,NORTH ANTRIM,14.23,23.9,286.0
N20001650,Causeway_L7,NORTH ANTRIM,12.57,22.3,288.0
N20001651,The_Glens_B1,NORTH ANTRIM,49.65,59.3,118.0
N20001652,The_Glens_C1,NORTH ANTRIM,39.25,48.9,435.0
N20001655,The_Glens_A3,NORTH ANTRIM,54.93,64.6,475.0
N20001656,The_Glens_A4,NORTH ANTRIM,58.04,67.7,559.0
N20001657,The_Glens_B2,NORTH ANTRIM,50.89,60.6,292.0
N20001658,The_Glens_C2,NORTH ANTRIM,19.48,29.2,485.0
N20001659,The_Glens_B3,NORTH ANTRIM,46.76,56.4,312.0
N20001660,The_Glens_A5,NORTH ANTRIM,56.64,66.3,666.0
N20001661,The_Glens_B4,NORTH ANTRIM,56.95,66.6,281.0
N20001662,The_Glens_B5,NORTH ANTRIM,51.69,61.4,358.0
N20001663,The_Glens_B6,NORTH ANTRIM,56.5,66.2,506.0
N20001664,The_Glens_B7,NORTH ANTRIM,49.41,59.1,302.0
N20001665,The_Glens_C3,NORTH ANTRIM,62.48,72.2,440.0
N20001666,The_Glens_C4,NORTH ANTRIM,24.67,34.4,420.0
N20001667,The_Glens_E1,NORTH ANTRIM,63.75,73.4,363.0
N20001669,The_Glens_D1,NORTH ANTRIM,13.36,23.0,377.0
N20001671,The_Glens_D3,NORTH ANTRIM,29.28,39.0,330.0
N20001672,The_Glens_D4,NORTH ANTRIM,10.43,20.1,487.0
N20001674,The_Glens_F1,NORTH ANTRIM,16.98,26.7,506.0
N20001675,The_Glens_E3,EAST ANTRIM,66.29,76.0,479.0
N20001676,The_Glens_F2,NORTH ANTRIM,48.19,57.9,417.0
N20001677,The_Glens_E4,EAST ANTRIM,65.5,75.2,274.0
N20001680,The_Glens_G2,EAST ANTRIM,65.45,75.1,474.0
N20001681,The_Glens_F4,NORTH ANTRIM,65.1,74.8,373.0
N20001684,The_Glens_G4,EAST ANTRIM,65.66,75.4,580.0
N20001686,Ballymoney_C1,NORTH ANTRIM,16.59,26.3,562.0
N20001687,Ballymoney_B1,NORTH ANTRIM,19.23,28.9,420.0
N20001688,Ballymoney_B2,NORTH ANTRIM,16.85,26.5,329.0
N20001689,Ballymoney_C2,NORTH ANTRIM,18.75,28.4,540.0
N20001690,Ballymoney_B3,NORTH ANTRIM,17.22,26.9,285.0
N20001691,Ballymoney_C3,NORTH ANTRIM,17.49,27.2,339.0
N20001692,Ballymoney_B4,NORTH ANTRIM,18.55,28.2,513.0
N20001693,Ballymoney_D1,NORTH ANTRIM,12.59,22.3,452.0
N20001696,Ballymoney_E1,NORTH ANTRIM,14.08,23.8,431.0
N20001697,Ballymoney_E2,NORTH ANTRIM,20.27,30.0,389.0
N20001698,Ballymoney_D3,NORTH ANTRIM,20.4,30.1,374.0
N20001699,Ballymoney_C4,NORTH ANTRIM,15.45,25.1,427.0
N20001700,Ballymoney_D4,NORTH ANTRIM,20.08,29.8,342.0
N20001702,Ballymoney_F1,NORTH ANTRIM,22.85,32.5,583.0
N20001703,Ballymoney_D5,NORTH ANTRIM,44.2,53.9,179.0
N20001704,Ballymoney_E4,NORTH ANTRIM,12.6,22.3,266.0
N20001706,Ballymoney_E5,NORTH ANTRIM,15.86,25.5,412.0
N20001707,Ballymoney_A3,NORTH ANTRIM,12.71,22.4,333.0
N20001708,Ballymoney_A4,NORTH ANTRIM,17.07,26.8,390.0
N20001710,Ballymoney_F3,NORTH ANTRIM,18.85,28.5,560.0
N20001711,Ballymoney_F4,NORTH ANTRIM,17.55,27.2,271.0
N20001712,Ballymoney_H1,NORTH ANTRIM,13.74,23.4,382.0
N20001713,Ballymoney_A5,NORTH ANTRIM,15.38,25.1,400.0
N20001714,Ballymoney_K1,NORTH ANTRIM,15.81,25.5,345.0
N20001715,Ballymoney_G1,NORTH ANTRIM,39.68,49.4,677.0
N20001716,Ballymoney_G2,NORTH ANTRIM,34.35,44.0,702.0
N20001718,Ballymoney_H2,NORTH ANTRIM,65.14,74.8,258.0
