id,title,provider,licenseTitle,scope
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:ancient-and-long-established-woodland-inventory-2010:00209,Ancient and Long-established Woodland Inventory 2010,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:article-12-birds-directive-reporting-2008-2012-dataset-series:00210,Article 12 Birds Directive Reporting 2008-2012 Dataset Series,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:article-12-birds-directive-reporting-2013-2018-dataset-series:00211,Article 12 Birds Directive Reporting 2013-2018 Dataset Series,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:boat-based-visual-surveys-for-bottlenose-dolphins-in-the-west-connacht-coast-sac-in-2021:00212,Boat-based Visual Surveys for Bottlenose Dolphins in the West Connacht Coast SAC in 2021,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:cetacean-monitoring-undertaken-during-the-celtic-sea-herring-acoustic-survey-cshas-2019:00213,Cetacean Monitoring undertaken during the Celtic Sea Herring Acoustic Survey (CSHAS) 2019,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:cetacean-monitoring-undertaken-during-the-mackerel-egg-survey-megs-june-2019:00214,Cetacean Monitoring undertaken during the Mackerel Egg Survey (MEGS) June 2019,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:cetacean-monitoring-undertaken-during-the-western-european-shelf-pelagic-acoustic-survey-wespas-2018:00215,Cetacean Monitoring undertaken during the Western European Shelf Pelagic Acoustic Survey (WESPAS) 2018,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:cetacean-monitoring-undertaken-during-the-western-european-shelf-pelagic-acoustic-survey-wespas-2019:00216,Cetacean Monitoring undertaken during the Western European Shelf Pelagic Acoustic Survey (WESPAS) 2019,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:cities-and-suburbs1:00217,Cities and Suburbs,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:coastal-monitoring-project-2004-2006:00218,Coastal Monitoring Project 2004 - 2006,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:commonage-gis-dataset:00219,Commonage GIS Dataset,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:covid19communitycallreporter1:00220,Covid19CommunityCallReporter,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:eia-location-point1:00221,EIA Location Point,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:environmental-impact-assessment-eia-portal:00222,Environmental Impact Assessment - EIA Portal,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:grasslands-monitoring-project-2006:00223,Grasslands Monitoring Project 2006,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:gzt-current-plan:00224,GZT Current Plan,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:gzt-expired-plan:00225,GZT Expired Plan,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:harbour-porpoise-sacs-survey-2013:00226,"Harbour porpoise SACs survey, 2013",data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:harbour-porpoise-surveys-2008:00227,Harbour Porpoise Surveys 2008,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:harbour-porpoise-surveys-in-blasket-islands-sac-2022:00228,"Harbour porpoise surveys in Blasket Islands SAC, 2022",data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:harbour-porpoise-surveys-in-roaringwater-bay-and-islands-sac-2015:00229,"Harbour porpoise surveys in Roaringwater Bay and Islands SAC, 2015",data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:harbour-porpoise-surveys-in-roaringwater-bay-and-islands-sac-2020:00230,"Harbour porpoise surveys in Roaringwater Bay and Islands SAC, 2020",data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:harbour-porpoise-surveys-in-rocakbill-to-dalkey-island-sac-2016:00231,"Harbour porpoise surveys in Rocakbill to Dalkey Island SAC, 2016",data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:harbour-porpoise-surveys-in-rockabill-to-dalkey-island-sac-2021:00232,"Harbour porpoise surveys in Rockabill to Dalkey Island SAC, 2021",data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:harbour-porpoise-surveys-in-the-blasket-islands-sac-2014:00233,"Harbour porpoise surveys in the Blasket Islands SAC, 2014",data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:harbour-porpoise-surveys-in-the-blasket-islands-sac-2018:00234,"Harbour porpoise surveys in the Blasket Islands SAC, 2018",data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:inshore-boat-based-cetacean-survey-2010:00235,Inshore boat-based cetacean Survey 2010,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:inshore-boat-based-cetacean-survey-2011:00236,Inshore boat-based cetacean Survey 2011,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:inshore-boat-based-cetacean-survey-2012:00237,Inshore boat-based cetacean Survey 2012,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:inventory-of-irish-coastal-lagoons-2007:00238,Inventory of Irish coastal lagoons 2007,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:irish-semi-natural-grassland-survey-2007-2012:00239,Irish Semi-natural Grassland Survey 2007-2012,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:key-growth-centres1:00240,Key Growth Centres,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:lesser-horseshoe-bat-database-records:00241,Lesser Horseshoe bat database records,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:local-infrastructure-housing-activation-fund-lihaf1:00242,Local Infrastructure Housing Activation Fund (LIHAF),data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:margaritifera-sensitive-areas-map:00243,Margaritifera Sensitive Areas Map,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:metropolitan-areas1:00244,Metropolitan Areas,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:national-frog-survey-of-ireland-2010-2011:00245,National Frog Survey of Ireland 2010 - 2011,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:national-hare-survey-of-ireland-2006-2007:00246,National Hare Survey of Ireland 2006-2007,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:national-juniper-survey-2009-2012:00247,National Juniper Survey 2009-2012,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:national-monuments-service-archaeological-survey-of-ireland:00248,National Monuments Service - Archaeological Survey of Ireland,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:national-monuments-service-monuments-to-visit:00249,National Monuments Service - Monuments to Visit,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:national-monuments-service-world-heritage-properties:00250,National Monuments Service - World Heritage Properties,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:national-otter-survey-of-ireland-1980-1981:00251,National Otter Survey of Ireland 1980-1981,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:national-otter-survey-of-ireland-2004-2005:00252,National Otter Survey of Ireland 2004-2005,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:national-otter-survey-of-ireland-2010-2011:00253,National Otter Survey of Ireland 2010-2011,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:national-survey-and-assessment-of-the-conservation-status-of-irish-sea-cliffs:00254,National survey and assessment of the conservation status of Irish sea cliffs,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:national-survey-of-native-woodlands-2003-2008:00255,National Survey of Native Woodlands 2003-2008,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:orchid-ireland-survey-2014:00256,Orchid Ireland Survey 2014,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:pine-marten-npws-data:00257,Pine marten NPWS data,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:proposed-natural-heritage-areas:00258,proposed Natural Heritage Areas,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:regional-assemblies1:00259,Regional Assemblies,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:regional-centres1:00260,Regional Centres,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
medium-priority-residual:medium-prep:5-local-authority-planning-property-open-data-layers:residential-zoned-land-tax-annual-draft-map-for-20251:00261,Residential Zoned Land Tax  Annual Draft Map for 2025,data.gov.ie,Creative Commons Attribution 4.0,medium-priority-residual
