DZ21,population,DUP,Sinn Féin,UUP,SDLP,Alliance,TUV,Green,PBP,Aontú,Independent,Other
N20000119,332.0,20.60967953388174,1.089312659678253e-10,29.76530498694573,1.3338655559528272e-10,8.043942518988452,1.2371064321614396e-09,4.5527220663383145e-10,3.221940181441073e-10,2.8064161452697706e-10,41.58107295752198,1.2456589592377101e-10
N20000120,402.0,16.887913483538135,9.399009853616456e-11,30.35495540780123,1.6989512932407603e-10,7.408351171167124,1.0253573727497278e-09,2.8890435986106084e-10,2.605259027852647e-10,2.2402940437697985e-10,45.34877993526229,1.6850873865144509e-10
N20000121,705.0,25.711149030952,1.5385627097605578e-10,32.09673488646152,1.866145847210871e-10,9.42427633477028,4.4430589034195045e-10,3.653141669470134e-10,2.931444351188805e-10,3.996890959377943e-10,32.767839745803954,1.6930161649624207e-10
N20000122,712.0,41.1243514083739,8.454989288310015e-11,50.25253879086188,2.3483673892879474e-10,3.788827058547236,3.474180512943767e-10,1.6742544890748545e-10,3.149656087461253e-10,2.5149518574654706e-10,4.834282740778873,3.7446395048085105e-11
N20000123,487.0,30.138737762403206,3.373920197644229e-10,18.51074628341126,5.047809349731564e-10,38.482780107519496,8.599941818956684e-10,4.204128531308141e-11,1.4624945164066073e-09,4.0016371651705317e-10,12.867735842990196,6.895959025505473e-11
N20000124,457.0,37.91364194636504,1.9450261793122797e-10,27.350443723681252,2.0259332796956203e-10,31.042761448286456,1.929273097812259,1.7797428909310222e-10,6.267084147369176e-10,4.4330562817885705e-10,1.3304084748736285,0.4334713073362916
N20000125,438.0,47.66376204297506,4.9424263751093594e-11,35.913667198349046,1.4327519100846368e-10,6.966507894018151,1.4720596842624252,6.197523387810448e-10,2.2608540873148083e-10,3.511705183237787e-10,5.494584961140927,2.489418217864707
N20000126,611.0,21.038763597939962,3.741566076487416e-11,19.33733448590505,2.137939497961964e-09,57.92051117325302,0.3886084066936287,3.817695236076309e-11,1.521313725781174e-10,4.6001171239347074e-10,1.2166372697534777,0.09814506362919675
N20000127,193.0,49.100934753135185,1.5689825592317043e-10,36.19185008204632,4.9888933740364194e-11,0.9245294120387757,4.295443895735388,6.537099551664676e-11,1.2669402877089056e-10,5.334757296062334e-11,6.6965870101775655,2.7906548464145775
N20000128,701.0,18.09641180307296,3.802964248817212e-11,18.664871225311643,1.0103915635636426e-10,59.39742916007855,2.0039875634709103,7.989324880411588e-11,3.2552975385698395e-10,2.5414884220968986e-10,1.4033342238031898,0.4339660234640873
N20000129,826.0,55.11532210831823,2.2758771979325023e-10,14.619376095653708,9.76972518284e-10,5.031716364831061,0.2340352982825355,7.206633981869198e-11,1.436080260403555e-09,5.849828973765613e-10,6.420287173963163,18.57926295565361
N20000130,561.0,31.96088992402389,3.8333819873183367e-10,32.729884581401755,7.628481935159457e-11,26.04062266308833,7.746879190450839,4.957585298429846e-11,3.0419264486363804e-10,2.438541215428836e-10,0.5574829672807069,0.9642406726972185
N20000131,390.0,56.07199575634429,1.5861071939633279e-09,22.7384251477594,3.6169715362190024e-10,5.476533429407934,8.028173911793456,3.6858807044641256e-11,1.1048665848861546e-09,1.2979716585656194e-09,0.6530999913955926,7.031771758911816
N20000132,606.0,20.35883498450064,4.754082326351005e-11,12.533875563078764,1.0555755400325712e-09,63.32030225089922,3.0721128708032706,1.819309887843714e-09,1.1636694823153393e-09,2.5289540451679927e-10,0.478642978249331,0.23623134812976238
N20000133,740.0,19.31204402412646,2.5923392295104528e-11,32.98314239021343,5.764509694195502e-11,43.3055609187945,0.8505816322474694,1.6365466214957704e-10,1.8908406074886716e-10,1.2128385393339196e-10,2.664096746999582,0.884574287060951
N20000134,676.0,39.35444266240286,7.432805215314629e-11,30.354136519955627,6.229475785703768e-10,28.852480372959544,0.21441684030422303,3.143943390900451e-10,2.5247736951543756e-10,1.5941258916613138e-10,0.7667849149795234,0.4577386879746714
N20000135,523.0,23.580682034548918,5.166259970275995e-11,30.464307030506337,2.3117319420975908e-11,31.651631852273326,9.041058120128085,8.47929617577605e-10,3.8497624958064325e-10,1.2729439393188077e-10,3.6818909844892485,1.5804299766190966
N20000136,493.0,27.089852834316304,3.0162909029558674e-11,23.610169471432837,2.303120490647985e-11,18.983313835908646,7.728540198933183,2.307304151407794e-09,4.198471395985645e-10,1.1079595643304817e-10,20.734459914519814,1.8536637419980517
N20000137,456.0,33.22628124145932,4.905853078518947e-11,38.27749773284368,1.229746400142293e-10,13.677933197038735,2.3195548755919213,3.4872654501153096e-10,2.0155363079836134e-10,2.692414825224423e-10,11.50738045984328,0.9913524922315163
N20000138,497.0,35.46779404538544,2.0469764646848237e-10,26.482335242331267,1.9261738951942964e-11,10.455186412117765,21.107527937395957,1.7339728266367338e-10,4.119487262056187e-10,1.9109012370707963e-10,3.5670537159789335,2.9201026457902324
N20000139,462.0,28.713072690123237,8.531407329366467e-11,27.235053099667173,3.644592388082829e-11,26.61824338856016,12.80694483866934,4.5508059453106424e-10,2.9324679407863266e-10,2.1278390793403446e-10,3.3436301421603094,1.2830558397369192
N20000140,719.0,79.50884122293854,8.575434953722673e-10,4.131637555548019,6.483255799255729e-09,15.701179340415752,0.08062893852350235,2.610509733919742e-10,1.708503939675607e-09,3.556543202846961e-10,0.1471060571093893,0.4306068757987969
N20000141,351.0,59.90057751905511,3.120300595673966e-10,22.7503210696727,1.7818105693215178e-10,15.021087431341812,1.894675248364469,2.8430854862821735e-10,4.005128387157751e-10,3.074998845835773e-10,0.06414503650980902,0.36919369357357446
N20000142,349.0,58.88712854202921,6.329690005718649e-10,19.985986346298258,1.973288205758962e-10,2.327739806386476,3.8744381631967943,1.9999524398063488e-10,1.6242887709185877e-09,1.5065963421707473e-09,1.0132544925223572,13.911452645405733
N20000143,625.0,32.690207088512544,4.058687535335196e-11,31.739682783642532,6.78551567930644e-10,33.10859798140996,0.6754274127026288,3.045172750365883e-09,5.364900797104407e-10,3.1743000492064803e-10,1.163108965580114,0.622975763533999
N20000144,382.0,28.344695922189377,1.8275629823905504e-10,35.670405669838765,6.418010053746785e-11,23.47133865900924,9.421570189690618,6.521507300363869e-11,2.310677179055908e-10,2.7663566520971615e-10,2.6530947578181094,0.4388948006340241
N20000145,260.0,56.5986081233217,5.76092434874644e-10,6.092900418680457,7.593217831991844e-11,1.7457769896007793,8.607976824159461,4.766337392790253e-10,2.2395904263777204e-09,1.724447272775927e-10,18.771752035346182,8.182985605350716
N20000146,402.0,52.15415099291474,9.571856940887787e-10,14.996450290800937,4.30409229129326e-10,8.992018385255113,1.9272749313204693,1.1130820323118397e-10,1.32019052099616e-09,1.4365108759889576e-09,0.5997646598706388,21.330340735582492
N20000147,503.0,69.3354224115256,2.0201520748461262e-10,20.40848758585786,1.9673367046364537e-10,2.7584857299202414,0.5854719756477457,3.527712661646214e-11,6.221570648262047e-10,1.8556307425552197e-10,3.594531451809388,3.3176008439974107
N20000148,310.0,11.053521389343395,3.282613137452485e-11,19.217107849725544,1.401898861682465e-11,51.09777290028441,9.11118181009705,4.49159994285435e-10,1.9702701021276273e-10,2.9833619769448985e-10,6.432061453391361,3.0883545961668664
N20000149,615.0,36.13611801844387,7.667475244995328e-11,27.675288128234694,2.1747030518580034e-10,31.321842843604447,1.2516671076867332,3.418541925957612e-09,5.193334569089325e-10,2.97954411113031e-10,1.0310975339071806,2.5839863635931137
N20000150,319.0,72.89606387495488,3.373720140223605e-10,7.516452717278822,1.5611761999406645e-10,3.807845723401627,1.4315082263989471,6.626008906260084e-11,2.197212935319243e-09,2.2399173705936138e-10,4.77725499035011,9.57087446463467
N20000151,609.0,26.697485180470814,1.6406718669866415e-10,32.951185192902614,2.0036721024935603e-10,27.07268331307036,4.043815862742347,1.9659299899521248e-10,6.330933278905818e-10,5.148546482107762e-10,7.002756478598853,2.232073970506032
N20000152,368.0,9.41866981018011,6.366725542984766e-11,12.0659898380754,1.9643391002528188e-10,73.54754048354114,3.880539942804699,8.992547452765001e-10,6.504486930459632e-10,7.431773831722548e-11,0.6947288813153901,0.392531042199123
N20000153,546.0,35.24790094752421,2.8164269625627046e-10,11.135766695549124,9.117070247563683e-11,10.500174836049958,7.51098088625652,2.1079384826996257e-10,1.4435007518928825e-09,1.9802967576934744e-10,15.36686968094364,20.23830695145139
N20000154,786.0,50.09070159052009,8.70946688265687e-10,14.110934655820348,2.1470713022264102e-10,11.537345947871303,2.149869032758631,1.513222668294152e-10,2.2918002399653007e-09,2.222276699472851e-09,0.380862192845234,21.730286574433322
N20000155,355.0,78.9368647980019,2.496101214766783e-10,5.6901367542008146,7.428486211384002e-11,3.263314640175658,0.11936625592636763,6.543709112793102e-11,4.034427076586587e-10,1.7030074796410795e-10,1.715775699400969,10.274541851331213
N20000156,674.0,38.988080987731365,1.8322337437594654e-10,32.16775210722341,4.51596145798917e-11,25.730924926122896,1.7512224096936246,7.401946090011764e-11,2.7557128348803755e-10,4.2133139987603697e-10,0.7061598883043616,0.6558596799250368
N20000157,675.0,43.80178060052694,2.4045143874121225e-10,34.63777514755076,1.3897055366565635e-10,16.83121932111613,1.9020285921125732,1.6749603590695283e-10,4.220371918738064e-10,3.7822611804773043e-10,1.2879198096939544,1.5392765276524425
N20000158,596.0,30.566805152549257,8.540288248999306e-11,17.55660640615647,1.0818987779110751e-10,48.896683392531855,1.0913149194303249,1.820218508331273e-09,2.681129336210942e-10,1.3153943344228483e-10,0.520274727497989,1.3683153994206443
N20000159,385.0,64.5945884300453,1.1442824510824376e-09,15.867942997431808,5.287851252794521e-10,4.330284355397974,2.5095622073502692,2.0066562641058546e-11,2.8783275666967564e-09,3.3053644229186673e-10,2.0039688489605125,10.693653155912136
N20000160,365.0,44.447879098089125,1.5585411947982415e-10,21.22248024480967,1.0674337347543488e-08,33.9960620528522,0.19195832655654965,1.4748559983187043e-11,2.467879676981771e-10,8.97338724205795e-10,0.08732202683480046,0.0542982388685947
N20000161,547.0,49.75487383200818,5.192529565962006e-10,36.14948637124865,1.1071991119944477e-09,12.918939856354339,0.5462264028700607,1.375999733341064e-11,8.471897990892547e-11,1.1241539152347607e-10,0.4727993232829592,0.15767421239846396
N20000162,748.0,30.904800830367208,2.7551546500968304e-10,11.548370267400008,3.482709741913536e-10,52.337269578280484,0.6215230577070973,6.912898103721422e-09,7.912603424854277e-10,3.9653390776369123e-10,0.1760499635882346,4.411986293932472
N20000163,532.0,44.07500215769795,4.2676483768965036e-10,27.941132889038485,5.617207516799479e-10,26.28962090791201,0.5252284018915224,1.0861795651113742e-11,1.3246031028143183e-10,3.2323730696835614e-10,0.15402722821971881,1.0149884137852645
N20000164,570.0,29.381359934097407,0.7301651530920829,19.952936092627755,5.692277507054011e-11,47.223703654677784,1.6727337912915,5.465054566363547e-11,1.357546574434853e-10,1.1654658159395868e-10,0.7800829534463646,0.2590184204032408
N20000165,460.0,45.347313400803706,1.0649177514142651,25.062292652924395,4.93190562105542e-12,20.413942358044192,7.077815052856868,2.2183524685846103e-11,5.059530062436792e-11,2.079400296694383e-11,0.4436733722759161,0.5900454115821598
N20000166,392.0,29.722531121473672,0.4878449407576603,15.288279132898126,7.035323210260263e-11,47.56707205678017,0.5297767381187861,5.842737312791182e-09,1.5159328315780528e-10,1.1585432962475516e-10,5.324051106203923,1.0804448975871166
N20000167,307.0,15.01296789756443,0.6874558385489151,10.029582383819935,9.261576300307253e-12,74.04531365457807,0.04523373746013313,4.2043211014652776e-10,1.1381498626594283e-11,8.425581492074253e-12,0.0037536650723113017,0.175692822506704
N20000168,428.0,44.714752092971096,2.0664955295901932,29.68737631957649,5.7052575501000215e-12,16.374643047380715,4.590454877466618,2.1732825305707606e-11,3.9565591913489193e-11,1.2564843671781166e-11,1.3609478501489871,1.2053302827863306
N20000169,429.0,30.438829214228996,18.60629723985314,3.6498823853538274,2.457357392857928e-10,21.46856129435156,1.0171045288653837,1.1493343326643059e-10,1.3811797762912382e-09,8.99521639097807e-11,21.29160836047017,3.5277169750451214
N20000170,474.0,54.480670468974566,1.8751519555685916,29.362108603532754,8.816927476811993e-11,9.97846131635196,0.8060805531955509,2.1478159154061274e-11,6.024972078579243e-11,8.322866497094304e-11,1.764194812259402,1.7333322898640524
N20000171,456.0,55.39415616465132,1.8708773547031,20.15021370615213,1.8536708387861132e-11,17.755077198432843,2.9975040673724185,1.007257377755505e-11,5.969439782190131e-11,1.6455838064382358e-11,1.250169574516531,0.5820019340668854
N20000172,596.0,48.550186452030495,7.371438118037665,31.20065283802672,3.146841455797284e-10,11.534489748571106,0.27392731946842036,1.0114737488438376e-10,8.115055565738374e-11,1.9226198206644867e-10,0.475417512496783,0.5938880106795867
N20000173,639.0,39.96358636231781,7.492922721863882,17.650822856659712,7.318582807766172e-10,33.74484595571925,0.7154543248019438,3.284517038730983e-10,2.6484722269335094e-10,2.931347559248413e-10,0.19728051646570247,0.2350872605534069
N20000174,623.0,56.17938237935637,5.1149848549864565,16.088050839337107,2.070470039608522e-11,12.419299351881346,5.271474544835341,7.967512332124168e-12,1.0040157507298134e-10,1.2606183733387075e-10,1.1278477650933378,3.798960264254906
N20000175,440.0,51.13661788833465,9.101087843953785,23.775392418175244,5.30529289381496e-11,12.364061098293616,1.3918182994906723,6.985613964593158e-11,1.2625590174627448e-10,4.998196941370551e-11,0.26566543811519994,1.96535701333769
N20000176,411.0,50.12315668121124,2.118203403667588,29.723276231483403,1.1561843871580418e-11,11.100037615020412,5.178004956776171,5.959300335925137e-12,3.1776298714625236e-11,2.843727146093687e-11,1.4375040228428828,0.3198170889205655
N20000177,353.0,26.347661838884385,6.108545154649322,11.045901835619814,8.447076217776513e-11,46.542957425625964,1.6366944846026559,1.9603865644356788e-10,1.1598053254798306e-10,8.587283075586977e-11,5.759047660676467,2.559191599459028
N20000178,439.0,20.762823823929722,58.787135515635114,5.600045655928099,9.021150734776458e-10,7.6322861171312155,3.578527080435418,9.38767604257317e-11,1.1258857710430558e-09,3.9169914125532004e-10,0.5562254186200192,3.0829563858068463
N20000179,591.0,39.70461688049573,5.205422981043152,17.48166206050686,2.614725802685354e-11,32.792977175784124,3.3317179235675254,2.045347168158535e-11,6.715657576165643e-11,4.4123917059958695e-11,0.2862404262700021,1.1973625521747335
N20000180,482.0,75.61113814586096,1.797245046998041,18.69062145306553,2.55260959784902e-11,1.6065164521432116,0.6429613384706971,6.24848489571113e-12,5.781489391217007e-11,4.668084706441807e-11,0.5766756564942728,1.0748419068310149
N20000181,462.0,51.8395297147876,12.094662542443272,27.37628279353816,9.260857504046822e-11,0.8517302135979654,4.958341719034173,1.5909079545802462e-11,2.2764105172204453e-10,6.993612588000997e-11,0.26299797950878345,2.61645503668396
N20000182,680.0,70.41902663194531,7.078661969328372,15.533609048587579,1.2817813332341973e-10,3.0761060126741904,1.7828717325994998,4.955370334794705e-12,1.7297059388956786e-10,1.6305831896081231e-10,0.3963084110017186,1.7134161933941787
N20000183,423.0,57.76342429792811,2.8231746780342153,11.939673614662482,9.22370491497659e-12,13.845629560838463,4.604209207972362,1.3054579065466674e-10,2.841554870156304e-10,9.436901166801302e-11,0.636661819573539,8.387226820472513
N20000184,416.0,51.06153970299305,8.634553609264701,18.375805899067778,2.989357007905365e-11,7.352844797704619,3.6991418011283828,5.343187148763567e-11,6.214324929756085e-10,3.468546322952071e-10,0.5509670437631302,10.325147145026731
N20000185,242.0,27.50860534721444,1.2658844929899813,13.208732736538028,2.633343493996396e-12,26.75100630420872,1.0861536052754313,1.3156117174983053e-10,3.2632355540972454e-11,1.270604284307674e-11,27.294975490134014,2.884642023459845
N20000186,203.0,21.566198560982247,2.6608312943760923,8.841598415340304,8.34182105646812e-12,49.22926653118493,3.2417600385605807,7.561582307587637e-11,4.6050290829874983e-11,3.7766602377955405e-12,12.40331644688507,2.057028712536986
N20000187,371.0,47.28138744367451,7.021557397566125,4.658769282559921,4.126010797795757e-11,17.418018302038437,16.67520677231657,5.341600006365532e-12,4.816041609373322e-10,7.827143371215829e-11,4.20941103862029,2.735649762617645
N20000188,501.0,62.89273263734303,2.4593892600594005,10.680976907499863,2.022847862221518e-10,22.329731949704893,0.7666556383203788,3.519767004394464e-10,1.7900573855882132e-10,8.790819131841887e-11,0.136653550459652,0.7338600557916035
