OA_CODE,ward_2001,lgd_2001,DZ2021_cd,SA2011,dea_1972,dea_1984,dea_1993,dea_2012
95II100004,95II10,95II,N20002522,N00001833,CASTLEREAGH AREA B,CASTLEREAGH EAST,CASTLEREAGH EAST,Castlereagh East
95II130008,95II13,95II,N20002517,N00001861,CASTLEREAGH AREA B,CASTLEREAGH EAST,CASTLEREAGH EAST,Castlereagh East
95II100006,95II10,95II,N20002530,N00001835,CASTLEREAGH AREA B,CASTLEREAGH EAST,CASTLEREAGH EAST,Castlereagh East
95II100005,95II10,95II,N20002522,N00001834,CASTLEREAGH AREA B,CASTLEREAGH EAST,CASTLEREAGH EAST,Castlereagh East
95II100007,95II10,95II,N20002527,N00001836,CASTLEREAGH AREA B,CASTLEREAGH EAST,CASTLEREAGH EAST,Castlereagh East
95II130010,95II13,95II,N20002525,N00001863,CASTLEREAGH AREA B,CASTLEREAGH EAST,CASTLEREAGH EAST,Castlereagh East
95II010004,95II01,95II,N20002532,N00001751,CASTLEREAGH AREA B,CASTLEREAGH EAST,CASTLEREAGH EAST,Castlereagh East
95II130009,95II13,95II,N20002520,N00001862,CASTLEREAGH AREA B,CASTLEREAGH EAST,CASTLEREAGH EAST,Castlereagh East
95II130004,95II13,95II,N20002512,N00001857,CASTLEREAGH AREA B,CASTLEREAGH EAST,CASTLEREAGH EAST,Castlereagh East
95II130002,95II13,95II,N20002520,N00001855,CASTLEREAGH AREA B,CASTLEREAGH EAST,CASTLEREAGH EAST,Castlereagh East
95II130001,95II13,95II,N20002510,N00001854,CASTLEREAGH AREA B,CASTLEREAGH EAST,CASTLEREAGH EAST,Castlereagh East
95II090003,95II09,95II,N20002506,N00001825,CASTLEREAGH AREA B,CASTLEREAGH EAST,CASTLEREAGH EAST,Castlereagh East
95II090002,95II09,95II,N20002508,N00001821,CASTLEREAGH AREA B,CASTLEREAGH EAST,CASTLEREAGH EAST,Castlereagh East
95II090005,95II09,95II,N20002508,N00001822,CASTLEREAGH AREA B,CASTLEREAGH EAST,CASTLEREAGH EAST,Castlereagh East
95II090006,95II09,95II,N20002519,N00001823,CASTLEREAGH AREA B,CASTLEREAGH EAST,CASTLEREAGH EAST,Castlereagh East
95II090004,95II09,95II,N20002516,N00001821,CASTLEREAGH AREA B,CASTLEREAGH EAST,CASTLEREAGH EAST,Castlereagh East
95II130003,95II13,95II,N20002524,N00001856,CASTLEREAGH AREA B,CASTLEREAGH EAST,CASTLEREAGH EAST,Castlereagh East
95II010003,95II01,95II,N20002531,N00001750,CASTLEREAGH AREA B,CASTLEREAGH EAST,CASTLEREAGH EAST,Castlereagh East
95II010005,95II01,95II,N20002531,N00001757,CASTLEREAGH AREA B,CASTLEREAGH EAST,CASTLEREAGH EAST,Castlereagh East
95GG150005,95GG15,95GG,N20000980,N00001073,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95II210003,95II21,95II,N20000989,N00001921,CASTLEREAGH AREA B,CASTLEREAGH EAST,CASTLEREAGH EAST,Ormiston
95II210005,95II21,95II,N20001007,N00001923,CASTLEREAGH AREA B,CASTLEREAGH EAST,CASTLEREAGH EAST,Ormiston
95II210007,95II21,95II,N20000996,N00001925,CASTLEREAGH AREA B,CASTLEREAGH EAST,CASTLEREAGH EAST,Ormiston
95II210004,95II21,95II,N20000996,N00001922,CASTLEREAGH AREA B,CASTLEREAGH EAST,CASTLEREAGH EAST,Ormiston
95GG150002,95GG15,95GG,N20000986,N00001072,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95II210002,95II21,95II,N20000991,N00001920,CASTLEREAGH AREA B,CASTLEREAGH EAST,CASTLEREAGH EAST,Ormiston
95GG150012,95GG15,95GG,N20000960,N00001074,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG150013,95GG15,95GG,N20000977,N00001075,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG150018,95GG15,95GG,N20000981,N00001078,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG150014,95GG15,95GG,N20000960,N00001076,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG150015,95GG15,95GG,N20000980,N00001077,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG410003,95GG41,95GG,N20000960,N00001445,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG410011,95GG41,95GG,N20000960,N00001454,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG410010,95GG41,95GG,N20000960,N00001453,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG410008,95GG41,95GG,N20000967,N00001452,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG410009,95GG41,95GG,N20000967,N00001450,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG410006,95GG41,95GG,N20000953,N00001448,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG410007,95GG41,95GG,N20000959,N00001449,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG090010,95GG09,95GG,N20000963,N00000960,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG410014,95GG41,95GG,N20000967,N00001459,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG410012,95GG41,95GG,N20000971,N00001457,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG410017,95GG41,95GG,N20000970,N00001460,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG410001,95GG41,95GG,N20000974,N00001456,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG300005,95GG30,95GG,N20000983,N00001281,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG300006,95GG30,95GG,N20000983,N00001282,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG410002,95GG41,95GG,N20000967,N00001451,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG410016,95GG41,95GG,N20000967,N00001455,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG150019,95GG15,95GG,N20000978,N00001071,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG150016,95GG15,95GG,N20000979,N00001069,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG150017,95GG15,95GG,N20000982,N00001070,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG150020,95GG15,95GG,N20000982,N00001070,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG150004,95GG15,95GG,N20000997,N00001067,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG150001,95GG15,95GG,N20000981,N00001066,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95II120007,95II12,95II,N20000992,N00001852,CASTLEREAGH AREA B,CASTLEREAGH EAST,CASTLEREAGH EAST,Ormiston
95II120008,95II12,95II,N20000998,N00001853,CASTLEREAGH AREA B,CASTLEREAGH EAST,CASTLEREAGH EAST,Ormiston
95GG150006,95GG15,95GG,N20000988,N00001068,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG150007,95GG15,95GG,N20000997,N00001062,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG150003,95GG15,95GG,N20000988,N00001061,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG300007,95GG30,95GG,N20000995,N00001283,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG300010,95GG30,95GG,N20000993,N00001284,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG300016,95GG30,95GG,N20001000,N00001279,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG300012,95GG30,95GG,N20000993,N00001285,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG030018,95GG03,95GG,N20000984,N00000861,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG030014,95GG03,95GG,N20000975,N00000857,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG030012,95GG03,95GG,N20000975,N00000856,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG030006,95GG03,95GG,N20000973,N00000862,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG030009,95GG03,95GG,N20000975,N00000855,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG030015,95GG03,95GG,N20000976,N00000858,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG030016,95GG03,95GG,N20000976,N00000859,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG030017,95GG03,95GG,N20000984,N00000860,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG030013,95GG03,95GG,N20000972,N00000862,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG110011,95GG11,95GG,N20000897,N00000997,BELFAST AREA B,VICTORIA,POTTINGER,Titanic
95GG110003,95GG11,95GG,N20000909,N00000996,BELFAST AREA B,VICTORIA,POTTINGER,Titanic
95GG110018,95GG11,95GG,N20000909,N00001000,BELFAST AREA B,POTTINGER,POTTINGER,Titanic
95GG360015,95GG36,95GG,N20001017,N00001376,BELFAST AREA B,VICTORIA,POTTINGER,Lisnasharragh
95GG300001,95GG30,95GG,N20000990,N00001286,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG300008,95GG30,95GG,N20000987,N00001287,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG300009,95GG30,95GG,N20000987,N00001288,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG300011,95GG30,95GG,N20000994,N00001289,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG300013,95GG30,95GG,N20000994,N00001290,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG360019,95GG36,95GG,N20001020,N00001379,BELFAST AREA A,POTTINGER,POTTINGER,Lisnasharragh
95GG360014,95GG36,95GG,N20000935,N00001375,BELFAST AREA A,POTTINGER,POTTINGER,Titanic
95GG110008,95GG11,95GG,N20000929,N00001002,BELFAST AREA B,POTTINGER,POTTINGER,Titanic
95GG110002,95GG11,95GG,N20000923,N00000995,BELFAST AREA B,POTTINGER,POTTINGER,Titanic
95GG110005,95GG11,95GG,N20000923,N00001003,BELFAST AREA B,POTTINGER,POTTINGER,Titanic
95GG110021,95GG11,95GG,N20000920,N00001005,BELFAST AREA B,POTTINGER,POTTINGER,Titanic
95GG110006,95GG11,95GG,N20000926,N00001002,BELFAST AREA B,POTTINGER,POTTINGER,Titanic
95GG110007,95GG11,95GG,N20000926,N00001002,BELFAST AREA B,POTTINGER,POTTINGER,Titanic
95GG110004,95GG11,95GG,N20000917,N00001002,BELFAST AREA B,POTTINGER,POTTINGER,Titanic
95GG440008,95GG44,95GG,N20000937,N00001508,BELFAST AREA A,POTTINGER,POTTINGER,Titanic
95GG440013,95GG44,95GG,N20000937,N00001513,BELFAST AREA A,POTTINGER,POTTINGER,Titanic
95GG440011,95GG44,95GG,N20000936,N00001511,BELFAST AREA A,POTTINGER,POTTINGER,Titanic
95GG440014,95GG44,95GG,N20000936,N00001511,BELFAST AREA A,POTTINGER,POTTINGER,Titanic
95GG500007,95GG50,95GG,N20000940,N00001607,BELFAST AREA A,POTTINGER,POTTINGER,Titanic
95GG500002,95GG50,95GG,N20000941,N00001604,BELFAST AREA A,POTTINGER,POTTINGER,Titanic
95GG500004,95GG50,95GG,N20000941,N00001605,BELFAST AREA A,POTTINGER,POTTINGER,Titanic
95GG440010,95GG44,95GG,N20000930,N00001510,BELFAST AREA A,POTTINGER,POTTINGER,Titanic
95GG440012,95GG44,95GG,N20000933,N00001512,BELFAST AREA A,POTTINGER,POTTINGER,Titanic
95GG500019,95GG50,95GG,N20000931,N00001615,BELFAST AREA A,POTTINGER,POTTINGER,Titanic
95GG440007,95GG44,95GG,N20000919,N00001507,BELFAST AREA A,POTTINGER,POTTINGER,Titanic
95GG440006,95GG44,95GG,N20000921,N00001502,BELFAST AREA A,POTTINGER,POTTINGER,Titanic
95GG440009,95GG44,95GG,N20000927,N00001509,BELFAST AREA A,POTTINGER,POTTINGER,Titanic
95GG440018,95GG44,95GG,N20000903,N00001501,BELFAST AREA A,POTTINGER,POTTINGER,Titanic
95GG440004,95GG44,95GG,N20000914,N00001501,BELFAST AREA A,POTTINGER,POTTINGER,Titanic
95GG440002,95GG44,95GG,N20000908,N00001499,BELFAST AREA A,POTTINGER,POTTINGER,Titanic
95GG440017,95GG44,95GG,N20000905,N00001505,BELFAST AREA A,POTTINGER,POTTINGER,Titanic
95GG440001,95GG44,95GG,N20000910,N00001498,BELFAST AREA A,POTTINGER,POTTINGER,Titanic
95GG440016,95GG44,95GG,N20000903,N00001504,BELFAST AREA A,POTTINGER,POTTINGER,Titanic
95GG040009,95GG04,95GG,N20000905,N00000885,BELFAST AREA A,POTTINGER,POTTINGER,Titanic
95GG440015,95GG44,95GG,N20000900,N00001503,BELFAST AREA A,POTTINGER,POTTINGER,Titanic
95GG110009,95GG11,95GG,N20000891,N00000991,BELFAST AREA B,POTTINGER,POTTINGER,Titanic
95GG110016,95GG11,95GG,N20000906,N00000994,BELFAST AREA B,POTTINGER,POTTINGER,Titanic
95GG440005,95GG44,95GG,N20000900,N00001506,BELFAST AREA A,POTTINGER,POTTINGER,Titanic
95GG110017,95GG11,95GG,N20000899,N00000994,BELFAST AREA B,POTTINGER,POTTINGER,Titanic
95GG110019,95GG11,95GG,N20000899,N00000994,BELFAST AREA B,POTTINGER,POTTINGER,Titanic
95GG110020,95GG11,95GG,N20000907,N00001004,BELFAST AREA B,POTTINGER,POTTINGER,Titanic
95GG110001,95GG11,95GG,N20000916,N00001001,BELFAST AREA B,POTTINGER,POTTINGER,Titanic
95GG110014,95GG11,95GG,N20000909,N00000998,BELFAST AREA B,POTTINGER,POTTINGER,Titanic
95GG110015,95GG11,95GG,N20000909,N00000999,BELFAST AREA B,POTTINGER,POTTINGER,Titanic
95GG110012,95GG11,95GG,N20000898,N00000992,BELFAST AREA B,VICTORIA,POTTINGER,Titanic
95GG110013,95GG11,95GG,N20000899,N00000993,BELFAST AREA B,POTTINGER,POTTINGER,Titanic
95GG110010,95GG11,95GG,N20000891,N00000992,BELFAST AREA B,VICTORIA,POTTINGER,Titanic
95GG290017,95GG29,95GG,N20000888,N00001271,BELFAST AREA B,VICTORIA,VICTORIA,Titanic
95GG290016,95GG29,95GG,N20000888,N00001271,BELFAST AREA B,VICTORIA,VICTORIA,Titanic
95GG290015,95GG29,95GG,N20000883,N00001273,BELFAST AREA B,VICTORIA,VICTORIA,Titanic
95GG290008,95GG29,95GG,N20000879,N00001269,BELFAST AREA B,VICTORIA,VICTORIA,Titanic
95GG290009,95GG29,95GG,N20000879,N00001270,BELFAST AREA B,VICTORIA,VICTORIA,Titanic
95GG290014,95GG29,95GG,N20000891,N00001271,BELFAST AREA B,VICTORIA,VICTORIA,Titanic
95GG290002,95GG29,95GG,N20000867,N00001264,BELFAST AREA B,VICTORIA,VICTORIA,Titanic
95GG290004,95GG29,95GG,N20000874,N00001266,BELFAST AREA B,VICTORIA,VICTORIA,Titanic
95GG290010,95GG29,95GG,N20000880,N00001271,BELFAST AREA B,VICTORIA,VICTORIA,Titanic
95GG040007,95GG04,95GG,N20000900,N00000883,BELFAST AREA A,POTTINGER,POTTINGER,Titanic
95GG040001,95GG04,95GG,N20000892,N00000881,BELFAST AREA A,POTTINGER,POTTINGER,Titanic
95GG040002,95GG04,95GG,N20000892,N00000882,BELFAST AREA A,POTTINGER,POTTINGER,Titanic
95GG040013,95GG04,95GG,N20000884,N00000885,BELFAST AREA A,POTTINGER,POTTINGER,Titanic
95GG040005,95GG04,95GG,N20000886,N00000878,BELFAST AREA A,POTTINGER,POTTINGER,Titanic
95GG290013,95GG29,95GG,N20000877,N00001268,BELFAST AREA B,VICTORIA,VICTORIA,Titanic
95GG040008,95GG04,95GG,N20000873,N00000884,BELFAST AREA B,POTTINGER,POTTINGER,Titanic
95GG290007,95GG29,95GG,N20000877,N00001265,BELFAST AREA B,VICTORIA,VICTORIA,Titanic
95GG290011,95GG29,95GG,N20000880,N00001267,BELFAST AREA B,VICTORIA,VICTORIA,Titanic
95GG290005,95GG29,95GG,N20000870,N00001265,BELFAST AREA B,VICTORIA,VICTORIA,Titanic
95GG290001,95GG29,95GG,N20000867,N00001263,BELFAST AREA B,VICTORIA,VICTORIA,Titanic
95GG430018,95GG43,95GG,N20000866,N00001496,BELFAST AREA B,VICTORIA,VICTORIA,Titanic
95GG430017,95GG43,95GG,N20000867,N00001495,BELFAST AREA B,VICTORIA,VICTORIA,Titanic
95GG430013,95GG43,95GG,N20000867,N00001492,BELFAST AREA B,VICTORIA,VICTORIA,Titanic
95GG430008,95GG43,95GG,N20000860,N00001487,BELFAST AREA B,VICTORIA,VICTORIA,Titanic
95GG430009,95GG43,95GG,N20000862,N00001488,BELFAST AREA B,VICTORIA,VICTORIA,Titanic
95GG430007,95GG43,95GG,N20000863,N00001486,BELFAST AREA B,VICTORIA,VICTORIA,Titanic
95GG430011,95GG43,95GG,N20000861,N00001489,BELFAST AREA B,VICTORIA,VICTORIA,Titanic
95GG430012,95GG43,95GG,N20000869,N00001491,BELFAST AREA B,VICTORIA,VICTORIA,Titanic
95GG430019,95GG43,95GG,N20000869,N00001497,BELFAST AREA B,VICTORIA,VICTORIA,Titanic
95GG430014,95GG43,95GG,N20000865,N00001490,BELFAST AREA B,VICTORIA,VICTORIA,Titanic
95GG430015,95GG43,95GG,N20000866,N00001493,BELFAST AREA B,VICTORIA,VICTORIA,Titanic
95GG430016,95GG43,95GG,N20000868,N00001494,BELFAST AREA B,VICTORIA,VICTORIA,Titanic
95GG290006,95GG29,95GG,N20000869,N00001269,BELFAST AREA B,VICTORIA,VICTORIA,Titanic
95GG290012,95GG29,95GG,N20000876,N00001272,BELFAST AREA B,VICTORIA,VICTORIA,Titanic
95GG030011,95GG03,95GG,N20000889,N00000870,BELFAST AREA B,VICTORIA,VICTORIA,Titanic
95GG030008,95GG03,95GG,N20000883,N00000868,BELFAST AREA B,VICTORIA,VICTORIA,Titanic
95GG030010,95GG03,95GG,N20000881,N00000869,BELFAST AREA B,VICTORIA,VICTORIA,Titanic
95GG030007,95GG03,95GG,N20000890,N00000865,BELFAST AREA B,VICTORIA,VICTORIA,Titanic
95GG030004,95GG03,95GG,N20000881,N00000867,BELFAST AREA B,VICTORIA,VICTORIA,Titanic
95GG030003,95GG03,95GG,N20000966,N00000866,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG030019,95GG03,95GG,N20000964,N00000871,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG030020,95GG03,95GG,N20000964,N00000872,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG030002,95GG03,95GG,N20000969,N00000863,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG030005,95GG03,95GG,N20000972,N00000864,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG030001,95GG03,95GG,N20000969,N00000862,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG410015,95GG41,95GG,N20000968,N00001460,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG410013,95GG41,95GG,N20000970,N00001458,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG090011,95GG09,95GG,N20000962,N00000961,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG090008,95GG09,95GG,N20000962,N00000959,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG090006,95GG09,95GG,N20000958,N00000958,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG090009,95GG09,95GG,N20000958,N00000959,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG090007,95GG09,95GG,N20000958,N00000966,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG090001,95GG09,95GG,N20000957,N00000962,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG090005,95GG09,95GG,N20000956,N00000965,BELFAST AREA B,VICTORIA,VICTORIA,Ormiston
95GG430005,95GG43,95GG,N20000858,N00001480,BELFAST AREA B,VICTORIA,VICTORIA,Titanic
95GG430004,95GG43,95GG,N20000856,N00001483,BELFAST AREA B,VICTORIA,VICTORIA,Titanic
95GG430002,95GG43,95GG,N20000856,N00001481,BELFAST AREA B,VICTORIA,VICTORIA,Titanic
95GG430006,95GG43,95GG,N20000859,N00001485,BELFAST AREA B,VICTORIA,VICTORIA,Titanic
95GG430003,95GG43,95GG,N20000859,N00001482,BELFAST AREA B,VICTORIA,VICTORIA,Titanic
95GG430001,95GG43,95GG,N20000856,N00001480,BELFAST AREA B,VICTORIA,VICTORIA,Titanic
95GG290003,95GG29,95GG,N20000857,N00001265,BELFAST AREA B,VICTORIA,VICTORIA,Titanic
95GG430010,95GG43,95GG,N20000860,N00001484,BELFAST AREA B,VICTORIA,VICTORIA,Titanic
95GG200003,95GG20,95GG,N20000825,N00001131,BELFAST AREA G,CASTLE,CASTLE,Castle
95GG200004,95GG20,95GG,N20000853,N00001132,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG200015,95GG20,95GG,N20000850,N00001136,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG200011,95GG20,95GG,N20000825,N00001135,BELFAST AREA G,CASTLE,CASTLE,Castle
95GG240009,95GG24,95GG,N20000829,N00001193,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG240006,95GG24,95GG,N20000829,N00001199,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG240007,95GG24,95GG,N20000835,N00001191,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG200007,95GG20,95GG,N20000835,N00001134,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG200009,95GG20,95GG,N20000842,N00001133,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG200012,95GG20,95GG,N20000845,N00001141,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG470018,95GG47,95GG,N20000843,N00001562,BELFAST AREA H,OLDPARK,OLDPARK,Castle
95GG470019,95GG47,95GG,N20000843,N00001563,BELFAST AREA H,OLDPARK,OLDPARK,Castle
95GG160015,95GG16,95GG,N20000839,N00001081,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG200008,95GG20,95GG,N20000841,N00001139,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG200010,95GG20,95GG,N20000842,N00001140,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG240013,95GG24,95GG,N20000837,N00001196,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG240010,95GG24,95GG,N20000835,N00001194,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG240008,95GG24,95GG,N20000828,N00001192,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG240011,95GG24,95GG,N20000826,N00001190,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG240005,95GG24,95GG,N20000831,N00001188,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG160002,95GG16,95GG,N20000833,N00001079,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG240012,95GG24,95GG,N20000832,N00001195,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG160012,95GG16,95GG,N20000839,N00001080,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG160016,95GG16,95GG,N20000840,N00001082,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG160011,95GG16,95GG,N20000838,N00001085,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG160013,95GG16,95GG,N20000836,N00001079,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG160014,95GG16,95GG,N20000833,N00001079,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG160007,95GG16,95GG,N20000824,N00001085,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG160010,95GG16,95GG,N20000830,N00001085,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG470017,95GG47,95GG,N20000734,N00001561,BELFAST AREA H,OLDPARK,OLDPARK,Oldpark
95GG470016,95GG47,95GG,N20000840,N00001560,BELFAST AREA H,OLDPARK,OLDPARK,Castle
95GG470003,95GG47,95GG,N20000745,N00001559,BELFAST AREA H,OLDPARK,OLDPARK,Oldpark
95GG470002,95GG47,95GG,N20000734,N00001552,BELFAST AREA H,OLDPARK,OLDPARK,Oldpark
95GG470009,95GG47,95GG,N20000750,N00001556,BELFAST AREA H,OLDPARK,OLDPARK,Oldpark
95GG470005,95GG47,95GG,N20000750,N00001554,BELFAST AREA H,OLDPARK,OLDPARK,Oldpark
95GG470013,95GG47,95GG,N20000761,N00001557,BELFAST AREA G,OLDPARK,OLDPARK,Oldpark
95GG190007,95GG19,95GG,N20000776,N00001126,BELFAST AREA G,COURT,COURT,Oldpark
95GG470008,95GG47,95GG,N20000757,N00001546,BELFAST AREA G,OLDPARK,OLDPARK,Oldpark
95GG470012,95GG47,95GG,N20000775,N00001549,BELFAST AREA G,OLDPARK,OLDPARK,Oldpark
95GG470011,95GG47,95GG,N20000764,N00001548,BELFAST AREA G,OLDPARK,OLDPARK,Oldpark
95GG470010,95GG47,95GG,N20000759,N00001547,BELFAST AREA H,OLDPARK,OLDPARK,Oldpark
95GG470004,95GG47,95GG,N20000754,N00001553,BELFAST AREA H,OLDPARK,OLDPARK,Oldpark
95GG470020,95GG47,95GG,N20000846,N00001564,BELFAST AREA H,OLDPARK,OLDPARK,Castle
95GG470001,95GG47,95GG,N20000849,N00001558,BELFAST AREA H,OLDPARK,OLDPARK,Castle
95GG470006,95GG47,95GG,N20000849,N00001545,BELFAST AREA H,OLDPARK,OLDPARK,Castle
95GG200001,95GG20,95GG,N20000851,N00001137,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG200013,95GG20,95GG,N20000847,N00001142,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG200014,95GG20,95GG,N20000848,N00001143,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG200002,95GG20,95GG,N20000852,N00001130,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG200005,95GG20,95GG,N20000852,N00001138,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG200016,95GG20,95GG,N20000852,N00001144,BELFAST AREA H,CASTLE,CASTLE,Castle
95GG350007,95GG35,95GG,N20000766,N00001359,BELFAST AREA G,OLDPARK,OLDPARK,Oldpark
95GG350006,95GG35,95GG,N20000764,N00001358,BELFAST AREA G,OLDPARK,OLDPARK,Oldpark
95GG350009,95GG35,95GG,N20000771,N00001355,BELFAST AREA G,OLDPARK,OLDPARK,Oldpark
95GG350010,95GG35,95GG,N20000771,N00001356,BELFAST AREA G,OLDPARK,OLDPARK,Oldpark
95GG350015,95GG35,95GG,N20000778,N00001354,BELFAST AREA G,OLDPARK,OLDPARK,Oldpark
95GG350012,95GG35,95GG,N20000779,N00001357,BELFAST AREA G,OLDPARK,OLDPARK,Oldpark
95GG350011,95GG35,95GG,N20000769,N00001361,BELFAST AREA G,OLDPARK,OLDPARK,Oldpark
95GG350008,95GG35,95GG,N20000773,N00001360,BELFAST AREA G,OLDPARK,OLDPARK,Oldpark
95GG350013,95GG35,95GG,N20000773,N00001362,BELFAST AREA G,OLDPARK,OLDPARK,Oldpark
95GG350014,95GG35,95GG,N20000779,N00001354,BELFAST AREA G,OLDPARK,OLDPARK,Oldpark
95GG350001,95GG35,95GG,N20000781,N00001350,BELFAST AREA G,OLDPARK,OLDPARK,Oldpark
95GG350017,95GG35,95GG,N20000781,N00001350,BELFAST AREA G,OLDPARK,OLDPARK,Oldpark
95GG350002,95GG35,95GG,N20000783,N00001354,BELFAST AREA G,OLDPARK,OLDPARK,Oldpark
95GG350016,95GG35,95GG,N20000783,N00001350,BELFAST AREA G,OLDPARK,OLDPARK,Oldpark
95GG470015,95GG47,95GG,N20000775,N00001551,BELFAST AREA G,OLDPARK,OLDPARK,Oldpark
