OA_CODE,SA2011,weight
95EE010001,N00000643,0.9999999848175405
95EE010002,N00000644,0.9999999491520671
95EE010003,N00000645,0.999999969792981
95EE010004,N00000646,0.9999999869419294
95EE020001,N00000647,0.9999998833273822
95EE020002,N00000648,0.9999999697901722
95EE020003,N00000647,0.9999999747401609
95EE020004,N00000649,0.9999999827627529
95EE020005,N00000650,0.9999999448063054
95EE030001,N00000651,0.9999997262361117
95EE030002,N00000652,0.9999997973961464
95EE030003,N00000653,0.9999998454809107
95EE030004,N00000654,0.9999997810490749
95EE030005,N00000655,0.9999998465302473
95EE030006,N00000656,0.999999748035202
95EE040001,N00000657,0.9999999396933796
95EE040002,N00000658,0.9999999814782415
95EE040003,N00000659,0.999999964029769
95EE040004,N00000660,0.9999998098649762
95EE040005,N00000657,0.9999999853028255
95EE050001,N00000661,0.9999999745926106
95EE050002,N00000662,0.9999999286131288
95EE050003,N00000663,0.9999999657190817
95EE050004,N00000664,0.9999999692514857
95EE060001,N00000665,0.9999999641301988
95EE060002,N00000666,0.9999999660710583
95EE060003,N00000667,0.9999999557855748
95EE060004,N00000668,0.9999998435097247
95EE060005,N00000669,0.9999999493942229
95EE070001,N00000670,0.9999998978857271
95EE070002,N00000671,0.9999997495602596
95EE070003,N00000672,0.9999998197973922
95EE070004,N00000673,0.9999999197088499
95EE070005,N00000673,0.9999998160216451
95EE080001,N00000674,0.9999998290989497
95EE080002,N00000675,0.9999997217834854
95EE080003,N00000676,0.9999999453955853
95EE080004,N00000676,0.9999998242341034
95EE080005,N00000677,0.9999998019749305
95EE090001,N00000678,0.9999999820466929
95EE090002,N00000679,0.9999999734229182
95EE090003,N00000680,0.9999999315053528
95EE090004,N00000681,0.9999999699228894
95EE100001,N00000682,0.9999999631522961
95EE100002,N00000683,0.9999999769649968
95EE100003,N00000684,0.9999999396095163
95EE100004,N00000685,0.9999998173400368
95EE110001,N00000686,0.9999999684099083
95EE110002,N00000687,0.9999999560510017
95EE110003,N00000688,0.9999999718599519
95EE110004,N00000689,0.9999999712601201
95EE120001,N00000690,0.9999996148410562
95EE120002,N00000691,0.9999993993480389
95EE120003,N00000692,0.9999995777890635
95EE120004,N00000693,0.9999996886202271
95EE120005,N00000694,0.9999998765217075
95EE120006,N00000695,0.9999998088109958
95EE130001,N00000696,0.999999793938101
95EE130002,N00000697,0.9999999242775319
95EE130003,N00000698,0.9999998987453816
95EE130004,N00000699,0.999999765504675
95EE130005,N00000700,0.9999998136041063
95EE140001,N00000701,0.9999998651440173
95EE140002,N00000702,0.9999999415658285
95EE140003,N00000703,0.9999999510581005
95EE140004,N00000704,0.9999999622955466
95EE140005,N00000704,0.9999999448893354
95EE140006,N00000705,0.9999999291570215
95EE150001,N00000706,0.9999999631450176
95EE150002,N00000707,0.9999999349686616
95EE150003,N00000708,0.9999999749249717
95EE150004,N00000709,0.9999999671128195
95EE160001,N00000710,0.9999999616129923
95EE160002,N00000711,0.9999999423863056
95EE160003,N00000712,0.9999999764084254
95EE160004,N00000713,0.9999999640362922
95EE160005,N00000714,0.999999966284688
95FF010001,N00000715,0.9999998339435181
95FF010002,N00000716,0.9999999003355554
95FF010003,N00000717,0.9999998700637629
95FF010004,N00000716,0.9999998575197022
95FF010005,N00000718,0.9999999722664633
95FF010006,N00000716,0.9999998455224373
95FF010007,N00000718,0.9999999813087045
95FF010008,N00000718,0.9999999410213415
95FF010009,N00000719,0.9999998746126507
95FF010010,N00000720,0.9999999194138521
95FF020001,N00000721,0.999999963648113
95FF020001,N00002787,1.0129424873341997e-06
95FF020002,N00000722,0.9999999587367142
95FF020003,N00000723,0.9999999681724488
95FF020003,N00002786,1.1494343769810028e-06
95FF020004,N00000724,0.9999999862620559
95FF020004,N00002714,1.22771915939242e-06
95FF020005,N00000725,0.9999999565347399
95FF020006,N00000726,0.9999999781359434
95FF030001,N00000727,0.9999996343446863
95FF030002,N00000728,0.9999998582929714
95FF030003,N00000729,0.9999997706139558
95FF030004,N00000730,0.9999998396639288
95FF030005,N00000731,0.9999998293099801
95FF030006,N00000732,0.9999997925398554
95FF030007,N00000733,0.9999997755161363
95FF030008,N00000734,0.9999997896600302
95FF040001,N00000735,0.9999999667277029
95FF040002,N00000736,0.999999948670472
95FF040003,N00000737,0.9999999546569257
95FF040004,N00000738,0.9999999669747924
95FF040005,N00000739,0.9999999739176404
95FF040006,N00000740,0.999999972646821
95FF050001,N00000741,0.9999999567553693
95FF050002,N00000742,0.9999996944047483
95FF050003,N00000743,0.9999997571982021
95FF050004,N00000744,0.999999819004189
95FF050005,N00000745,0.9999998638117993
95FF050006,N00000746,0.9999998426247878
95FF050007,N00000746,0.999999751926112
95FF050008,N00000747,0.9999998194115381
95FF060001,N00000753,0.9999999715715278
95FF060002,N00000754,0.9999999094985719
95FF060003,N00000748,0.9999998523971371
95FF060004,N00000755,0.9999997677633907
95FF060005,N00000749,0.9999996282225084
95FF060006,N00000750,0.9999997565989714
95FF060007,N00000751,0.9999998204566867
95FF060008,N00000752,0.9999997207710808
95FF060009,N00000756,0.9999999468514479
95FF060010,N00000757,0.9999997527279418
95FF070001,N00000758,0.9999997275632718
95FF070002,N00000759,0.9999997033554365
95FF070003,N00000760,0.9999996588435881
95FF070004,N00000761,0.9999995870726521
95FF070005,N00000762,0.999999619772331
95FF070006,N00000763,0.999999760513738
95FF070007,N00000764,0.9999999088406546
95FF070008,N00000765,0.9999997373202324
95FF080001,N00000766,0.9999998639902803
95FF080002,N00000766,0.9999997339373881
95FF080003,N00000767,0.999999839335916
95FF080004,N00000768,0.9999994766319658
95FF080005,N00000769,0.9999997721947327
95FF080006,N00000770,0.9999998800752831
95FF080007,N00000766,0.9999999018504607
95FF080008,N00000771,0.9999997299923553
95FF090001,N00000772,0.9999999708236154
95FF090002,N00000773,0.9999999283442561
95FF090003,N00000774,0.9999999560357177
95FF090004,N00000775,0.9999999523517425
95FF090005,N00000774,0.9999999630133506
95FF090005,N00002204,1.5291521310934635e-06
95FF090006,N00000774,0.999999795804458
95FF090007,N00000776,0.9999997841400018
95FF100001,N00000777,0.9999999705860049
95FF100002,N00000778,0.9999999780528277
95FF100003,N00000779,0.9999999481681944
95FF100004,N00000780,0.9999999611148718
95FF100005,N00000777,0.9999999706372561
95FF100006,N00000781,0.9999998225098815
95FF100007,N00000782,0.9999999649947328
95FF110001,N00000783,0.9999999543791278
95FF110002,N00000784,0.9999999676990887
95FF110003,N00000785,0.9999999720742032
95FF110004,N00000786,0.9999999564993214
95FF110005,N00000787,0.9999999724514986
95FF110006,N00000788,0.9999999714552048
95FF120001,N00000789,0.9999999542284215
95FF120002,N00000790,0.9999999571618279
95FF120003,N00000791,0.9999999545662154
95FF120004,N00000792,0.9999999596766891
95FF120004,N00002260,1.1467995042127623e-06
95FF120005,N00000793,0.9999999630700648
95FF120006,N00000789,0.999999951871517
95FF130001,N00000794,0.9999999656390312
95FF130002,N00000795,0.9999999762061229
95FF130003,N00000796,0.9999999358422726
95FF130004,N00000797,0.9999998436305303
95FF130005,N00000798,0.9999999732718866
95FF130006,N00000799,0.9999999605827152
95FF140001,N00000800,0.9999999749046667
95FF140002,N00000801,0.9999999634256895
95FF140003,N00000802,0.9999999249548801
95FF140004,N00000803,0.9999999367284805
95FF140005,N00000804,0.9999999642166428
95FF140006,N00000805,0.9999999741698455
95FF150001,N00000806,0.999999919864739
95FF150002,N00000807,0.9999999183686118
95FF150002,N00003827,1.2522227593166774e-06
95FF150003,N00000808,0.999999677187016
95FF150004,N00000809,0.9999998326068835
95FF150005,N00000810,0.9999999468222285
95FF150006,N00000811,0.9999997566967339
95FF150007,N00000812,0.9999997470555371
95FF160001,N00000813,0.9999999435358748
95FF160002,N00000814,0.9999997422248705
95FF160003,N00000815,0.9999999425079115
95FF160004,N00000816,0.9999998084633767
95FF160005,N00000816,0.9999998855180754
95FF160006,N00000817,0.9999997981543917
95FF160007,N00000818,0.9999997939238554
95FF170001,N00000819,0.9999997611592409
95FF170002,N00000820,0.9999998029939718
95FF170003,N00000821,0.9999996524239559
95FF170004,N00000822,0.9999997987491033
95FF170005,N00000823,0.9999998593461009
95FF170006,N00000824,0.9999998033109374
95GG010001,N00000825,0.9999997936771223
95GG010002,N00000831,0.9999995375453424
95GG010003,N00000826,0.999999766465975
95GG010004,N00000827,0.9999998157213595
95GG010005,N00000828,0.9999996559887636
95GG010006,N00000829,0.9999996082347595
95GG010007,N00000836,0.9999997289099487
95GG010008,N00000837,0.9999996747683978
95GG010009,N00000838,0.9999996325552377
95GG010010,N00000832,0.9999996124301785
95GG010011,N00000839,0.9999996363096243
95GG010012,N00000833,0.9999995679822888
95GG010013,N00000840,0.9999998481415315
95GG010014,N00000830,0.9999997193102105
95GG010015,N00000834,0.9999997298214229
95GG010016,N00000835,0.9999996124317284
95GG020001,N00000852,0.9999997286945683
95GG020002,N00000847,0.999999677078801
95GG020003,N00000841,0.9999995491114944
95GG020004,N00000848,0.9999996375925203
95GG020005,N00000842,0.9999995812361918
95GG020006,N00000853,0.9999995297547768
95GG020007,N00000849,0.9999996290650481
95GG020008,N00000852,0.9999995675722925
95GG020009,N00000852,0.9999997687407973
95GG020010,N00000854,0.9999997163022875
95GG020011,N00000843,0.9999994960488013
95GG020012,N00000844,0.9999994923824828
95GG020013,N00000847,0.9999996802961473
95GG020014,N00000854,0.9999996267138913
95GG020015,N00000845,0.999999520148254
95GG020016,N00000846,0.9999994803447182
95GG020017,N00000850,0.9999995982293995
95GG020018,N00000847,0.9999998233844272
95GG020019,N00000842,0.9999996323145139
95GG020020,N00000851,0.9999995799060228
95GG030001,N00000862,0.9999997502526828
95GG030002,N00000863,0.9999996093535869
95GG030003,N00000866,0.9999995702204533
95GG030004,N00000867,0.9999993221713193
95GG030005,N00000864,0.999999783572526
95GG030006,N00000862,0.9999997615690136
95GG030007,N00000865,0.9999996467458105
95GG030008,N00000868,0.9999995349144934
95GG030009,N00000855,0.9999994439785989
95GG030010,N00000869,0.9999995484220376
95GG030011,N00000870,0.9999997060226914
95GG030012,N00000856,0.9999996446931481
95GG030013,N00000862,0.9999997007752148
95GG030014,N00000857,0.9999997160312734
95GG030015,N00000858,0.999999623599666
95GG030016,N00000859,0.9999995580770195
95GG030017,N00000860,0.9999997596873931
95GG030018,N00000861,0.9999996364394032
95GG030019,N00000871,0.9999996058360511
95GG030020,N00000872,0.9999995544841165
95GG040001,N00000881,0.9999995398244476
95GG040002,N00000882,0.9999993072971228
95GG040003,N00000873,0.9999996301069412
95GG040004,N00000874,0.999999752559933
95GG040005,N00000878,0.9999994804271554
95GG040006,N00000875,0.999999391595382
95GG040007,N00000883,0.9999996973559552
95GG040008,N00000884,0.9999996628068926
95GG040009,N00000885,0.9999996135270777
95GG040010,N00000879,0.9999991887373956
95GG040011,N00000874,0.999999632298428
95GG040012,N00000876,0.9999997511353103
95GG040013,N00000885,0.9999996995242451
95GG040014,N00000879,0.9999999030594352
95GG040015,N00000879,0.999999723194271
95GG040016,N00000880,0.999999504074962
95GG040017,N00000877,0.9999996884613719
95GG050001,N00000892,0.9999996613166154
95GG050002,N00000886,0.9999995765093733
95GG050003,N00000893,0.9999998096877792
95GG050004,N00000894,0.9999995734973893
95GG050005,N00000887,0.999999612770377
95GG050006,N00000888,0.9999994306409998
95GG050007,N00000889,0.9999996514702705
95GG050008,N00000899,0.9999992218807225
95GG050009,N00000900,0.999999688951628
95GG050010,N00000901,0.9999996974526835
95GG050011,N00000902,0.9999993879395372
95GG050012,N00000903,0.9999993515409524
95GG050013,N00000904,0.9999994667370684
95GG050014,N00000895,0.9999996363372949
95GG050015,N00000905,0.9999995893953242
95GG050016,N00000890,0.9999997288364577
95GG050017,N00000891,0.9999993789113488
95GG050018,N00000896,0.9999995349921357
95GG050019,N00000897,0.9999995407347482
95GG050020,N00000898,0.9999996199391462
95GG060001,N00000920,0.9999995022894125
95GG060002,N00000921,0.9999998827130332
95GG060003,N00000922,0.9999996269925512
95GG060004,N00000906,0.9999996585239022
95GG060005,N00000923,0.9999996132682399
95GG060006,N00000913,0.9999997779248018
95GG060007,N00000924,0.9999995907196974
95GG060008,N00000907,0.9999997461348519
95GG060009,N00000914,0.9999996179189943
95GG060010,N00000908,0.9999994614079398
95GG060011,N00000915,0.9999995927636248
95GG060012,N00000916,0.9999996552057454
95GG060013,N00000917,0.9999996234492247
95GG060014,N00000909,0.9999995611795826
95GG060015,N00000918,0.9999995426474075
95GG060016,N00000910,0.9999996020054338
95GG060017,N00000919,0.9999995528652658
95GG060018,N00000911,0.9999996195085838
95GG060019,N00000912,0.9999997619735815
95GG060020,N00000925,0.9999997829338907
95GG070001,N00000936,0.9999998798918638
95GG070002,N00000936,0.9999997835075737
95GG070003,N00000937,0.9999997637043562
95GG070004,N00000931,0.9999995737266735
95GG070005,N00000938,0.9999995719647412
95GG070006,N00000932,0.9999997774956364
95GG070007,N00000939,0.999999284426986
95GG070008,N00000940,0.999999442550901
95GG070009,N00000933,0.9999992955081656
95GG070010,N00000926,0.9999993921541557
95GG070011,N00000934,0.999999461841474
95GG070012,N00000935,0.9999994698994817
95GG070013,N00000927,0.9999998595406425
95GG070014,N00000928,0.9999997079599835
95GG070015,N00000929,0.999999579410991
95GG070016,N00000927,0.9999995188255716
95GG070017,N00000930,0.9999996900372186
95GG080001,N00000946,0.9999997719148381
95GG080002,N00000952,0.9999996695467749
95GG080003,N00000947,0.9999994820261008
95GG080003,N00004094,6.502781776020385e-06
95GG080003,N00004095,5.780014890046669e-06
95GG080004,N00000953,0.9999995128457937
95GG080005,N00000954,0.999999561573809
95GG080005,N00004094,1.0353540256878814e-06
95GG080006,N00000948,0.9999994933720945
95GG080007,N00000941,0.9999999271199363
95GG080008,N00000955,0.9999997560642664
95GG080009,N00000949,0.9999996145133007
95GG080010,N00000950,0.9999995865565235
95GG080011,N00000951,0.999999852165081
95GG080012,N00000942,0.9999999184769071
95GG080012,N00003973,8.126898656136786e-06
95GG080012,N00003977,2.085068109206122e-06
95GG080013,N00000943,0.9999995950917051
95GG080014,N00000944,0.9999995886481641
95GG080014,N00004097,3.917921567649664e-06
95GG080015,N00000945,0.9999998387786797
95GG080016,N00000956,0.9999997614780491
95GG080016,N00004097,7.08123426807328e-06
95GG080016,N00004100,1.3112089781423962e-06
95GG090001,N00000962,0.9999997294037317
95GG090002,N00000963,0.9999995562025477
95GG090003,N00000964,0.9999997252346632
95GG090004,N00000957,0.9999998561574427
95GG090005,N00000965,0.9999998017431841
95GG090006,N00000958,0.9999995737724043
95GG090007,N00000966,0.9999995098395013
95GG090008,N00000959,0.9999998268114084
95GG090009,N00000959,0.9999999520178204
95GG090010,N00000960,0.999999795164977
95GG090011,N00000961,0.9999996703966583
95GG090012,N00000968,0.9999996565999689
95GG090012,N00004291,1.5733539681563933e-06
95GG090013,N00000969,0.999999840710121
95GG090014,N00000970,0.999999710474629
95GG090014,N00004291,9.081107730748892e-06
95GG090015,N00000970,0.999999995827851
95GG090015,N00004291,7.125107829519276e-05
95GG090016,N00000971,0.9999995940703246
95GG090017,N00000972,0.9999996343548438
95GG090018,N00000973,0.9999997588932585
95GG090019,N00000974,0.999999635718287
95GG090020,N00000967,0.9999995274178509
95GG100001,N00000983,0.9999995467325464
95GG100002,N00000975,0.9999997089647426
95GG100003,N00000976,0.9999992259364477
95GG100004,N00000977,0.999999437694916
95GG100005,N00000978,0.9999995206961038
95GG100006,N00000984,0.9999996094744686
95GG100007,N00000979,0.9999993973594791
95GG100008,N00000980,0.9999994575523391
95GG100009,N00000981,0.9999999569358455
95GG100010,N00000982,0.9999994592922276
95GG100011,N00000985,0.9999995947103885
95GG100012,N00000986,0.9999995814999061
95GG100013,N00000987,0.9999994662684976
95GG100014,N00000988,0.9999993910178614
95GG100015,N00000989,0.9999995640665365
95GG100016,N00000990,0.9999996803507198
95GG110001,N00001001,0.9999992239264497
95GG110002,N00000995,0.9999994307046274
95GG110003,N00000996,0.9999997709023212
95GG110004,N00001002,0.9999994567658962
95GG110005,N00001003,0.9999995205867414
95GG110006,N00001002,0.9999994362262655
95GG110007,N00001002,0.9999999491267235
95GG110008,N00001002,0.9999996910130899
95GG110009,N00000991,0.999999679249505
95GG110010,N00000992,0.9999996550241468
95GG110011,N00000997,0.9999996946916164
95GG110012,N00000992,0.9999995979630439
95GG110013,N00000993,0.9999993465609566
95GG110014,N00000998,0.9999997049110019
95GG110015,N00000999,0.9999993253128807
95GG110016,N00000994,0.9999997132921842
95GG110017,N00000994,0.9999998062190988
95GG110018,N00001000,0.9999996614024717
95GG110019,N00000994,0.9999999074402927
95GG110020,N00001004,0.999999512111664
95GG110021,N00001005,0.9999993889514175
95GG120001,N00001016,0.999999436252487
95GG120002,N00001027,0.9999996757811968
95GG120003,N00001006,0.9999997033895575
95GG120004,N00001007,0.9999998487726163
95GG120005,N00001017,0.9999993567753639
95GG120006,N00001018,0.9999997253102073
