SA2011,nimdm2005_Income_score,nimdm2005_Employment_score,nimdm2005_EDM_score,nimdm2005_dep_pct,nimdm2010_Income Deprivation_score,nimdm2010_Employment Deprivation_score,nimdm2010_MDM_score,nimdm2010_dep_pct,nimdm2017_dep_pct,nimdm2017_income_pct,nimdm2017_employ_pct
N00000041,0.13,0.13,14.34,39.61362278430591,0.13,0.10999999999999999,11.05,29.057956582354116,22.70723104056437,32.4294532627866,34.9647266313933
N00000042,0.06,0.1,8.55,22.405895239992034,0.1,0.11,10.22,26.030671181039637,28.747795414462086,45.017636684303355,18.01146384479718
N00000043,0.17623578749914245,0.12694602049975992,16.860681303944567,45.10561193572848,0.18393465049907384,0.09924715749982849,13.270127380450367,34.39630116196682,34.78835978835979,17.65873015873016,51.63139329805997
N00000044,0.12,0.12,11.71,32.403903604859586,0.33,0.15,22.85,63.09500099581757,81.19488536155202,94.37830687830689,52.51322751322751
N00000045,0.12,0.1,14.49,40.11153156741685,0.08,0.06,9.58,23.521210914160523,22.883597883597883,26.65343915343915,15.410052910052908
N00000046,0.11,0.1,14.06,38.79705238000398,0.16,0.09000000000000001,12.380000000000003,33.93746265684127,71.09788359788361,96.38447971781305,15.520282186948853
N00000047,0.09000000000000001,0.12,11.76,32.66281617207728,0.11,0.12,11.4,30.472017526389163,21.516754850088184,12.43386243386243,40.65255731922398
N00000048,0.26,0.16,20.68,56.36327424815774,0.29,0.12,20.99,58.93248356901015,62.08112874779541,63.778659611992936,55.37918871252205
N00000049,0.22,0.17,20.08,54.710217088229435,0.29,0.12,21.64,60.38637721569408,69.17989417989419,43.628747795414455,73.58906525573192
N00000050,0.11000000000000001,0.11000000000000001,10.14,27.384983071101377,0.17,0.08,11.24,29.83469428400717,18.606701940035276,37.5,26.234567901234573
N00000051,0.59,0.3,53.980000000000004,95.14041027683729,0.66,0.29,52.71,94.82174865564629,87.91887125220458,71.93562610229277,89.85890652557319
N00000052,0.37,0.23,34.21,81.25871340370445,0.36,0.23,33.9,80.84047002589125,86.79453262786596,92.04144620811287,74.0299823633157
N00000053,0.39,0.18,28.59,73.03326030671181,0.26,0.2,31.46,77.79326827325234,77.62345679012346,56.94444444444444,84.1710758377425
N00000054,0.29,0.14,21.71,58.87273451503686,0.34,0.18,29.63,75.0049790878311,62.764550264550266,33.9726631393298,70.39241622574957
N00000055,0.18,0.16,18.38,50.40828520215097,0.27,0.19,29.030000000000005,73.9294961163115,55.29100529100529,48.478835978835974,65.2336860670194
N00000056,0.23,0.19,22.72,61.143198566022704,0.28,0.18,25.03,67.51643098984266,58.553791887125215,35.00881834215167,60.251322751322746
N00000057,0.34,0.22,29.12,74.06891057558256,0.41,0.12000000000000001,27.2,71.26070503883687,84.94268077601411,75.1763668430335,84.85449735449735
N00000058,0.26,0.16,19.92,54.23222465644294,0.28,0.16,23.12,63.79207329217287,80.22486772486772,91.0493827160494,70.37037037037037
N00000059,0.27,0.23,26.9,70.6233817964549,0.41,0.15,30.92,76.97669786895041,80.66578483245151,62.742504409171076,92.32804232804233
N00000060,0.48,0.27,42.69,89.14558852818163,0.65,0.26,46.3,91.85421230830512,69.7310405643739,64.32980599647267,72.08994708994709
N00000061,0.09,0.15,10.75,29.735112527384985,0.11,0.11,11.78,32.00557657837084,37.235449735449734,55.18077601410935,45.17195767195767
N00000062,0.05,0.07,4.0,5.496912965544709,0.05999999999999999,0.05,5.03,7.946624178450512,6.194885361552027,13.977072310405648,13.227513227513231
N00000063,0.27,0.21,24.9,66.04262099183428,0.34,0.16,22.440000000000005,62.238597888866764,54.51940035273368,44.33421516754849,58.22310405643739
N00000064,0.39,0.22,33.14,80.0637323242382,0.57,0.28,43.22,89.70324636526588,96.71516754850089,94.53262786596119,91.90917107583773
N00000065,0.06,0.11,7.4,17.725552678749256,0.09000000000000001,0.09000000000000001,10.43,26.78749253136825,11.882716049382713,1.3227513227513255,14.704585537918868
N00000066,0.05,0.08,4.75,8.265285799641509,0.09,0.04,6.91,14.578769169488147,16.754850088183424,16.953262786596124,10.604056437389776
N00000067,0.36,0.19,27.49,71.40011949810794,0.47,0.22999999999999998,37.5,84.86357299342761,83.11287477954144,58.399470899470906,88.8668430335097
N00000068,0.02,0.07,4.22,6.114319856602268,0.06,0.04,4.88,7.448715395339579,10.71428571428571,7.297178130511462,21.031746031746035
N00000069,0.57,0.28,49.23,92.94961163114918,0.61,0.22,43.98,90.14140609440351,98.28042328042328,95.8994708994709,95.72310405643739
N00000070,0.05,0.11,5.56,11.033658633738296,0.08,0.13,9.63,23.78012348137821,10.604056437389776,1.9841269841269882,24.294532627865962
N00000071,0.14,0.21,18.75,51.28460466042621,0.22999999999999998,0.16,16.33,47.261501692889865,36.19929453262787,6.9664902998236355,43.23192239858906
N00000072,0.12450204291264938,0.12444747594277102,10.270518252265003,26.315939107729285,0.12002728348493918,0.08,9.593928955780086,24.17562435946122,19.35626102292769,20.679012345679016,25.970017636684307
N00000073,0.246081634766422,0.12228571492891104,14.333551164116695,37.26024208783572,0.28297959468517747,0.15534693987813322,21.49408180585676,55.14569459913657,60.405643738977076,41.35802469135802,58.311287477954146
N00000074,0.08,0.07,5.87,12.328221469826726,0.12,0.08999999999999998,9.99,25.074686317466643,17.702821869488538,27.49118165784833,13.249559082892414
N00000075,0.11,0.19,15.600000000000001,42.89982075283808,0.11999999999999998,0.15,11.64,31.388169687313283,30.489417989417987,17.680776014109345,44.42239858906526
N00000076,0.030000000000000002,0.08,3.39,3.6646086436964764,0.060000000000000005,0.05,4.61,6.532563234415456,7.9144620811287485,1.5873015873015928,9.104938271604935
N00000077,0.04,0.06,2.0,0.7169886476797505,0.04,0.07,4.52,6.154152559251147,4.541446208112876,1.4991181657848296,14.528218694885364
N00000078,0.07,0.1,7.03,16.331408086038635,0.06,0.04,4.3,5.4570802628958415,1.807760141093473,9.92063492063492,2.5573192239858877
N00000079,0.04,0.07,10.39,28.301135232025498,0.06,0.05,8.0,18.183628759211313,36.70634920634921,44.973544973544975,17.195767195767196
N00000080,0.05999999999999999,0.08,9.8,26.428998207528377,0.02,0.08,6.17,12.308305118502293,9.28130511463845,15.013227513227513,8.13492063492064
N00000081,0.11,0.15,16.48,45.648277235610436,0.17,0.09,11.95,32.50348536148178,28.373015873015873,53.72574955908289,32.36331569664903
N00000082,0.029999999999999995,0.05,7.2,17.02848038239394,0.029999999999999995,0.05999999999999999,6.32,12.786297550288783,32.583774250440925,68.87125220458555,11.529982363315694
N00000083,0.05,0.09,14.87,41.06751643098985,0.09,0.09,12.98,36.04859589723163,32.936507936507944,43.738977072310405,10.42768959435626
N00000084,0.05,0.07,11.04,30.491933877713606,0.06,0.06,7.02,15.096594303923515,15.343915343915349,21.671075837742503,2.0502645502645467
N00000085,0.28,0.19,25.82,68.13383788090022,0.19,0.13,15.28,43.796056562437755,66.62257495590829,53.086419753086425,70.23809523809523
N00000086,0.15,0.1,11.13,30.75084644493129,0.24,0.12,15.49,44.31388169687314,21.14197530864198,8.0026455026455,41.53439153439153
N00000087,0.06759493741167327,0.09427848122350199,8.737949412982266,22.172848877236106,0.07572151877649802,0.09144303755299604,9.25789872602459,22.48082103017102,17.239858906525573,14.99118165784833,16.975308641975307
N00000088,0.26,0.21,25.08,66.44094801832304,0.47,0.25,33.65,80.50189205337583,63.8668430335097,30.70987654320988,81.17283950617285
N00000089,0.11,0.14,13.24,36.865166301533556,0.14,0.06,6.43,13.224457279426405,16.93121693121693,14.682539682539685,26.917989417989418
N00000090,0.09,0.1,8.2,21.011750647281414,0.13,0.07,7.09,15.315674168492333,19.06966490299824,6.613756613756616,23.104056437389776
N00000091,0.15,0.12,10.43,28.46046604262099,0.23,0.12,13.76,38.63772156940849,40.76278659611992,55.026455026455025,49.49294532627866
N00000092,0.09,0.09,12.27,34.23620792670783,0.07,0.09,9.59,23.541127265484963,20.98765432098766,30.731922398589063,11.992945326278658
N00000093,0.09,0.09,10.66,29.376618203545114,0.14,0.1,12.99,36.128261302529374,48.45679012345679,55.820105820105816,41.0273368606702
N00000094,0.06,0.08,9.48,25.35351523600876,0.11,0.1,10.39,26.648078072097192,34.5679012345679,55.37918871252205,11.133156966490299
N00000095,0.05999999999999999,0.1,10.890000000000002,30.13343955387373,0.11999999999999998,0.1,11.6,31.208922525393344,28.328924162257497,18.298059964726633,22.13403880070547
N00000096,0.1,0.14,14.89,41.107349133638714,0.08,0.13,12.95,35.949014140609435,26.388888888888886,18.01146384479718,21.472663139329807
N00000097,0.13,0.11,9.17,24.29794861581358,0.11,0.08,9.61,23.700458076080462,40.56437389770723,61.111111111111114,30.401234567901238
N00000098,0.02,0.1,5.629999999999999,11.412069308902604,0.07,0.09000000000000001,11.71,31.587333200557655,21.164021164021165,31.944444444444443,11.309523809523814
N00000099,0.46,0.18,31.039999999999996,77.21569408484366,0.43,0.16,26.69,70.42421828321052,58.50970017636684,8.906525573192237,76.82980599647267
N00000100,0.18,0.19,17.86,48.99422425811591,0.27,0.14,20.33,57.199761003784104,54.85008818342152,23.941798941798943,67.26190476190477
N00000101,0.24,0.16,19.23,52.79824736108345,0.25,0.12,23.47,64.68830910177256,84.34744268077601,61.81657848324515,78.9241622574956
N00000102,0.07,0.13,8.79,23.30213104959171,0.08999999999999998,0.08,11.58,31.109340768771165,73.98589065255732,84.7663139329806,61.68430335097001
N00000103,0.35,0.33,43.75999999999999,89.88249352718583,0.31,0.14,27.01,70.82254530969927,54.122574955908284,50.74955908289242,53.21869488536155
N00000104,0.24000000000000002,0.20999999999999996,25.41,67.17785301732722,0.24000000000000002,0.12000000000000001,22.19,61.740689105755834,60.71428571428572,24.977954144620806,58.92857142857143
N00000105,0.17,0.18,17.94,49.27305317665803,0.27,0.13,26.230000000000004,69.60764787890858,50.0,28.108465608465604,47.817460317460316
N00000106,0.44,0.23,36.44,83.86775542720574,0.52,0.23,42.28,88.88667596096396,90.54232804232805,75.11022927689595,86.92680776014109
N00000107,0.23,0.22,24.53,65.18621788488349,0.43,0.25,37.93,85.2818163712408,82.07671957671958,70.74514991181657,83.09082892416227
N00000108,0.11,0.16,12.86,35.849432383987256,0.14,0.09,13.34,37.462656841266686,15.167548500881834,14.528218694885364,13.403880070546737
N00000109,0.21,0.19,20.45,55.8653654650468,0.25,0.13,21.62,60.32662816172078,49.162257495590836,37.83068783068783,57.186948853615526
N00000110,0.19,0.16,16.73,46.34534953196574,0.3,0.15,23.2,63.951404102768365,55.00440917107583,14.462081128747794,68.29805996472663
N00000111,0.03,0.07,3.9000000000000004,5.138418641704845,0.06,0.07,7.129999999999999,15.43517227643896,5.57760141093474,1.6093474426807752,11.022927689594352
N00000112,0.17,0.1,11.1,30.671181039633545,0.2,0.1,14.82,42.18283210515833,42.39417989417989,27.160493827160494,48.94179894179894
N00000113,0.21000000000000002,0.16,18.17,49.95020912168891,0.24,0.10999999999999999,19.62,55.7060346544513,43.16578483245151,51.91798941798942,46.42857142857143
N00000114,0.07,0.09,6.7299999999999995,15.25592511451902,0.09,0.08,11.52,30.930093606851223,28.76984126984127,11.662257495590833,49.735449735449734
N00000115,0.28,0.25,31.309999999999995,77.71360286795459,0.35,0.15,26.52,70.3047201752639,81.34920634920636,76.65343915343915,81.0185185185185
N00000116,0.25,0.18,21.84,59.171479784903404,0.37,0.22000000000000003,34.89,81.85620394343755,76.43298059964727,58.686067019400355,80.2689594356261
N00000117,0.38,0.23,33.83,80.95996813383786,0.5999999999999999,0.24,47.41,92.49153555068709,96.36243386243386,79.23280423280423,96.23015873015873
N00000118,0.08,0.14,10.98,30.332603067118104,0.030000000000000002,0.04,4.28,5.337582154949216,26.609347442680775,37.235449735449734,37.78659611992945
N00000119,0.02,0.060000000000000005,5.11,9.679346743676554,0.05,0.05,4.54,6.253734315873327,15.608465608465604,29.2989417989418,17.967372134038804
N00000120,0.04,0.1,8.48,22.00756821350328,0.07,0.07,5.05,8.12587134037045,29.122574955908288,41.55643738977073,25.639329805996468
N00000121,0.15,0.16,15.360000000000001,42.401911969727145,0.3,0.2,20.66,58.03624775941047,42.32804232804233,18.716931216931222,65.32186948853615
N00000122,0.04,0.05,5.87,12.348137821151163,0.04,0.03,4.2,5.178251344353713,15.321869488536155,45.260141093474424,12.477954144620806
N00000123,0.02,0.07,4.49,7.249551882095195,0.02,0.01,2.38,0.4779924317865003,4.607583774250445,3.373015873015872,12.037037037037035
N00000124,0.08,0.06,7.98,20.235012945628363,0.08,0.06,6.23,12.487552280422232,16.20370370370371,5.467372134038806,25.705467372134038
N00000125,0.17,0.11,18.8,51.364270065723964,0.17,0.09,13.23,37.06432981477793,35.64814814814815,51.98412698412697,26.124338624338627
N00000126,0.17,0.12,17.51,48.15773750248954,0.18,0.08,12.04,32.76239792869946,35.36155202821869,39.83686067019401,39.197530864197525
N00000127,0.17,0.1,17.59,48.356901015733925,0.29,0.17,22.27,61.900019916351326,54.34303350970018,55.07054673721341,56.0626102292769
N00000128,0.1827178625267891,0.1136097797232238,22.699274660927845,60.426042254690266,0.16906628336109075,0.12360964128099693,16.78144483899343,45.81952000291695,35.339506172839506,30.070546737213398,34.413580246913575
N00000129,0.69,0.23,53.61,95.00099581756622,0.57,0.16,35.22,82.33419637522405,97.99382716049382,80.29100529100529,99.0299823633157
N00000130,0.04,0.08,8.49,22.08723361880104,0.03,0.04,4.72,6.871141206930886,7.120811287477958,15.586419753086423,8.377425044091712
N00000131,0.04,0.07,7.65,18.761202947619992,0.04,0.07,5.96,11.451902011551486,15.233686067019402,22.883597883597883,10.119047619047617
N00000132,0.05999990658414805,0.06000018710517055,10.200018369419565,27.54437244908777,0.09999991973393645,0.03000014710887208,7.590020827265959,16.988718757213118,36.485890652557316,57.60582010582011,19.620811287477956
N00000133,0.16,0.17,20.61,56.1242780322645,0.29,0.14,21.17,59.390559649472216,57.164902998236336,77.38095238095238,48.412698412698404
N00000134,0.07,0.1,9.55,25.572595100577576,0.09,0.05,7.14,15.45508862776339,10.559964726631389,17.548500881834215,11.662257495590833
N00000135,0.19,0.14,18.41,50.46803425612426,0.25,0.15,21.24,59.529974108743275,64.6604938271605,58.377425044091716,63.470017636684304
N00000136,0.08,0.07,8.23,21.071499701254726,0.06,0.09,8.69,20.434176458872734,15.101410934744264,31.481481481481477,9.325396825396826
N00000137,0.03,0.09,7.700000000000001,18.960366460864375,0.07,0.11000000000000001,8.32,19.398526190001995,22.92768959435626,20.98765432098766,29.960317460317466
N00000138,0.02,0.07,6.569999999999999,14.77793268273252,0.02,0.04,4.88,7.468631746664012,17.526455026455025,46.27425044091711,20.833333333333336
N00000139,0.14,0.18,16.97,46.94284007169887,0.13,0.13,15.05,42.959569806811395,46.93562610229277,38.62433862433863,59.17107583774251
N00000140,0.22,0.15999999999999998,17.02,47.042421828321054,0.26,0.11,18.28,53.01732722565227,60.670194003527335,53.54938271604939,69.53262786596119
N00000141,0.2955304730305589,0.2418284414951883,29.277516770363682,68.64446952047662,0.3762979684646294,0.16331828381833535,28.629954791793352,72.91668437224538,65.74074074074075,61.06701940035273,75.63932980599647
N00000142,0.2,0.19,18.68,51.04560844453297,0.29,0.17,26.0,69.20932085241985,67.7689594356261,53.1305114638448,77.55731922398589
N00000143,0.34,0.23,29.62,75.16430989842661,0.39,0.19,33.25,79.96415056761602,88.64638447971781,91.75485008818343,86.17724867724867
N00000144,0.29,0.23,27.26,71.10137422824138,0.38,0.19,31.399999999999995,77.73351921927902,80.2689594356261,90.58641975308642,80.8641975308642
N00000145,0.36,0.26,34.43,81.53754232224657,0.48999999999999994,0.27,41.13,87.7912766381199,70.17195767195767,4.563492063492058,90.52028218694885
N00000146,0.13,0.08,10.27,27.962557259510056,0.05,0.04,7.569999999999999,16.86914957179845,41.29188712522046,51.43298059964727,18.716931216931222
N00000147,0.3,0.22,26.85,70.5238000398327,0.31,0.17,25.190000000000005,67.77534355706034,84.52380952380952,82.89241622574957,92.50440917107584
N00000148,0.23000000000000004,0.18,26.7,70.12547301334395,0.27,0.15,23.58,64.84763991236807,84.10493827160494,92.7689594356261,74.07407407407408
N00000149,0.22,0.16,23.88,63.79207329217287,0.13,0.11,14.59,41.50567616012747,45.5246913580247,19.620811287477956,63.93298059964727
N00000150,0.060000000000000005,0.15,17.27,47.50049790878311,0.16,0.14,17.34,50.388368850826524,54.100529100529094,78.79188712522046,49.404761904761905
N00000151,0.21999999999999997,0.19,26.100000000000005,68.93049193387772,0.22999999999999998,0.13,21.09,59.211312487552284,76.85185185185185,60.75837742504409,83.81834215167548
N00000152,0.33,0.18,30.55,76.53853813981279,0.4,0.2,32.99,79.72515435172276,76.58730158730158,51.697530864197525,81.8562610229277
N00000153,0.2,0.19,23.58,63.075084644493124,0.3,0.16,22.13,61.661023700458074,56.01851851851851,43.981481481481474,63.403880070546734
N00000154,0.11,0.14,13.7,37.92073292172874,0.13,0.09,11.38,30.372435769766977,65.16754850088184,68.91534391534391,66.13756613756614
N00000155,0.12,0.11,12.82,35.74985062736506,0.16,0.1,12.78,35.37143995220076,54.65167548500882,76.78571428571428,37.257495590828924
N00000156,0.02,0.07,6.58,14.817765385381401,0.06,0.04,6.79,14.240191196972717,26.87389770723104,57.42945326278659,22.751322751322757
N00000157,0.04,0.07,11.65,32.16490738896635,0.09,0.08,9.95,24.91535550687114,44.81922398589065,60.383597883597886,45.21604938271605
N00000158,0.060000000000000005,0.1,15.9,43.75622385978889,0.09,0.10999999999999999,12.17,33.1009759012149,68.69488536155202,81.96649029982363,52.5352733686067
N00000159,0.12,0.09,6.42,14.339772953594899,0.27,0.12,15.53,44.49312885879307,61.37566137566137,38.18342151675485,67.9453262786596
N00000160,0.16,0.12,10.05,27.10615415255925,0.16,0.09,10.95,28.679545907189812,41.57848324514991,34.3694885361552,51.12433862433863
N00000161,0.030000000000000002,0.07,2.26,1.1750647281418058,0.01,0.04,2.6599999999999997,0.7966540529774968,3.373015873015872,15.255731922398585,4.805996472663143
N00000162,0.11,0.11,8.2,20.971917944632544,0.15,0.14,14.83,42.222664807807206,54.739858906525576,45.767195767195766,64.6384479717813
N00000163,0.27,0.25,28.7,73.21250746863174,0.35,0.21,27.68,71.93786098386776,77.97619047619048,66.82098765432099,77.97619047619048
N00000164,0.04,0.08,8.0,20.31467835092611,0.05,0.08,7.05,15.176259709221274,23.65520282186949,31.30511463844797,12.720458553791891
N00000165,0.02,0.05,4.44,7.070304720175269,0.060000000000000005,0.08,7.07,15.236008763194585,29.805996472663143,49.757495590828924,34.766313932980594
N00000166,0.09,0.1,7.43,17.805218084047002,0.11999999999999998,0.11999999999999998,11.69,31.50766779525991,7.892416225749555,22.92768959435626,12.786596119929449
N00000167,0.030000000000000002,0.09,3.8099999999999996,4.859589723162716,0.07,0.08,5.61,10.077673770165308,7.738095238095233,36.155202821869494,7.605820105820104
N00000168,0.04,0.09,3.55,4.102768372834098,0.03,0.05,3.5300000000000002,2.947619996016726,20.326278659611997,50.83774250440918,15.895061728395065
N00000169,0.09386363625724044,0.09924242417149362,12.19045454268825,33.888275295993076,0.13621212085746812,0.10924242417149362,12.991742413638294,36.01630723046574,39.57231040564374,48.85361552028219,33.377425044091716
N00000170,0.15,0.12,16.76,46.44493128858793,0.20999999999999996,0.12,18.02,52.34017128062138,60.84656084656085,80.13668430335098,56.48148148148149
N00000171,0.06,0.09,12.0,33.4196375224059,0.09,0.09,10.96,28.719378609838675,43.14373897707231,59.457671957671955,35.47178130511463
N00000172,0.10011235956878789,0.11528089892196973,15.805842701632276,43.5382629044661,0.10494382021560605,0.07539325849075762,10.591460676827426,27.36596184652762,37.52204585537919,47.59700176366843,32.53968253968254
N00000173,0.07,0.13,18.95,51.92192790280821,0.06,0.11,12.69,35.072694682334195,34.06084656084656,38.20546737213404,32.07671957671958
N00000174,0.31,0.17,29.8,75.44313881696874,0.42,0.24000000000000002,38.08,85.42123083051185,72.42063492063492,62.54409171075837,84.03880070546738
N00000175,0.09,0.16,18.92,51.762597092212715,0.08,0.14,15.03,42.87990440151365,29.14462081128748,7.716049382716051,34.28130511463845
N00000176,0.10351851659330404,0.16351851659330405,12.799166400574522,31.427079552540675,0.2750925866794338,0.16166666419139092,23.88324031843119,53.27789862855549,53.65961199294533,54.71781305114638,66.22574955908289
N00000177,0.19,0.15,14.72,40.68910575582553,0.22,0.12000000000000001,20.94,58.75323640709023,89.70458553791887,95.28218694885362,79.05643738977074
N00000178,0.21534848022058378,0.20986363771205435,22.35912121705383,51.42109131181042,0.4066969716052935,0.20725757685368898,31.186060796416626,69.4849809008944,77.68959435626103,87.10317460317461,75.22045855379189
N00000179,0.291078287917473,0.179172821937365,21.84611535764043,58.59520036774873,0.4319202355176534,0.17636632121097726,33.2959821866393,78.56582840957081,85.75837742504409,84.06084656084656,82.20899470899471
N00000180,0.48,0.34,50.39,93.48735311690898,0.37,0.1,22.34,61.99960167297351,72.20017636684304,66.13756613756614,77.68959435626103
N00000181,0.32,0.23,28.47,72.83409679346744,0.45,0.29,42.23,88.8070105556662,88.80070546737213,97.13403880070547,76.67548500881834
N00000182,0.22,0.19,20.91,56.92093208524198,0.26,0.16,20.81,58.49432383987254,39.90299823633157,8.421516754850089,65.12345679012346
N00000183,0.07,0.12,7.25,17.16789484166501,0.09,0.08,9.6,23.58095996813384,39.021164021164026,68.67283950617285,23.170194003527335
N00000184,0.31,0.14,18.34,50.32861979685321,0.23,0.11,17.26,50.248954391555465,59.43562610229277,81.2610229276896,48.87566137566137
N00000185,0.13,0.12,9.39,25.074686317466643,0.26,0.11,14.84,42.3222465644294,33.81834215167549,7.8262786596119955,60.71428571428572
N00000186,0.21,0.18,18.83,51.50368452499502,0.17,0.1,14.58,41.42601075482971,77.71164021164022,88.53615520282187,70.87742504409171
N00000187,0.4,0.26,38.77,85.89922326229835,0.45,0.21,34.37,81.3383788090022,82.8042328042328,81.6358024691358,82.18694885361553
N00000188,0.20999999999999996,0.18,20.06,54.6305516829317,0.31,0.16,21.26,59.609639514041035,75.02204585537919,85.25132275132275,71.31834215167548
N00000189,0.02,0.07,5.11,9.639514041027686,0.03,0.04,3.51,2.8878709420434134,10.846560846560848,30.687830687830687,2.6234567901234573
N00000190,0.05,0.11,8.51,22.14698267277435,0.06,0.1,7.49,16.59032065325632,11.000881834215171,20.21604938271605,22.773368606701936
N00000191,0.05,0.08,5.44,10.675164309898422,0.1,0.10999999999999999,10.0,25.134435371439956,13.822751322751326,16.732804232804234,21.00970017636684
N00000192,0.10999999999999999,0.1,9.24,24.536944831706833,0.26,0.10999999999999999,16.21,46.80342561242781,41.269841269841265,35.36155202821869,33.245149911816576
N00000193,0.33,0.14,21.11,57.53833897629955,0.32,0.14,23.34,64.21031666998606,82.51763668430335,57.407407407407405,83.33333333333334
N00000194,0.14,0.15,14.209999999999999,39.23521210914161,0.22000000000000003,0.11999999999999998,18.36,53.156741684923325,41.18165784832451,4.034391534391535,46.56084656084656
N00000195,0.19,0.17,17.07,47.16191993626767,0.32,0.15,22.72,62.75642302330213,46.29629629629629,9.589947089947092,69.84126984126983
N00000196,0.5,0.23,39.64,86.69587731527584,0.55,0.17000000000000004,32.62,79.30691097390958,70.61287477954144,56.305114638447975,85.03086419753086
N00000197,0.03,0.08,5.43,10.655247958573987,0.07,0.06,5.78,10.85441147181836,13.910934744268078,23.50088183421517,15.07936507936508
N00000198,0.03,0.07,4.89,8.822943636725755,0.05,0.05,3.7999999999999994,3.6845249950209102,21.097883597883595,30.64373897707231,19.576719576719583
N00000199,0.07,0.07,6.429999999999999,14.359689304919343,0.08,0.05,4.39,5.735909181437959,24.162257495590833,46.582892416225754,15.013227513227513
N00000200,0.02,0.08,4.9,8.882692690699068,0.04,0.09,5.71,10.515833499302929,24.184303350970016,55.577601410934754,12.56613756613757
N00000201,0.05,0.09,5.64,11.511651065524797,0.06,0.07,5.74,10.695080661222867,12.103174603174605,19.42239858906526,16.622574955908288
N00000202,0.04,0.09,6.68,15.116510655247962,0.03,0.08,5.4,9.460266879107749,10.207231040564368,46.097883597883595,8.64197530864198
N00000203,0.14,0.08,11.4,31.467835092611033,0.12,0.08,8.03,18.36287592113125,48.919753086419746,82.38536155202823,16.710758377425037
N00000204,0.07,0.11,7.27,17.26747659828719,0.14,0.11,8.2,18.860784704242185,26.234567901234573,57.054673721340386,25.13227513227513
N00000205,0.05,0.08,7.1899999999999995,16.98864767974507,0.11999999999999998,0.07,8.09,18.581955785700053,7.804232804232802,3.3068783068783025,4.387125220458554
N00000206,0.1,0.09,7.35,17.54630551682932,0.19,0.11999999999999998,12.99,36.14817765385382,38.977072310405646,43.71693121693122,43.47442680776014
N00000207,0.11999999999999998,0.09,8.58,22.505476996614217,0.14,0.05,6.37,12.965544712208722,59.611992945326286,92.70282186948855,19.664902998236332
N00000208,0.03,0.07,5.0,9.201354311890064,0.03,0.04,3.6900000000000004,3.4256124278032267,3.57142857142857,20.14991181657848,5.180776014109345
N00000209,0.02,0.06,3.7600000000000002,4.740091615216091,0.03,0.04,3.03,1.7526389165504863,3.4391534391534417,24.625220458553787,4.453262786596124
N00000210,0.1949086151210807,0.1139686660956749,14.526762140518288,38.490142250741236,0.23963446048432288,0.11151435853513454,18.266239931480985,48.42460550848467,56.371252204585545,63.20546737213404,62.5
N00000211,0.17841299925708967,0.14552581245356813,16.417170106705832,45.20276770097379,0.2681453113392026,0.1465774373607043,21.912217750049102,58.42722463471654,40.93915343915344,52.976190476190474,62.21340388007055
N00000212,0.1,0.08,6.17,13.383788090021909,0.18,0.07,15.32,43.89563831905995,60.09700176366843,67.83509700176367,61.06701940035273
N00000213,0.16,0.17,17.71,48.59589723162716,0.2,0.14,18.47,53.5152360087632,42.50440917107584,66.22574955908289,53.37301587301587
N00000214,0.14,0.09,10.55,28.978291177056356,0.13,0.06,10.22,26.0107548297152,20.43650793650794,37.65432098765432,45.61287477954144
N00000215,0.05,0.06,7.829999999999999,19.597689703246367,0.06,0.07,6.41,13.164708225453094,16.64462081128748,25.92592592592593,8.664021164021163
N00000216,0.14,0.12,15.27,42.14299940250945,0.22999999999999998,0.12,15.22,43.67655845449113,53.880070546737215,71.62698412698413,38.66843033509701
N00000217,0.05,0.04,7.53,18.283210515833503,0.07,0.02,5.22,8.80302728540131,10.163139329805993,33.75220458553792,4.850088183421519
N00000218,0.01,0.08,7.1,16.68990240987851,0.02,0.05999999999999999,5.08,8.285202150965942,6.85626102292769,23.91975308641975,19.047619047619047
N00000219,0.21,0.22,26.74,70.22505476996615,0.42,0.2,35.97,82.95160326628161,91.77689594356261,96.95767195767195,89.70458553791887
N00000220,0.37,0.14,25.18,66.6799442342163,0.44,0.17,35.88,82.8918542123083,94.88536155202823,92.10758377425044,89.88095238095238
N00000221,0.3,0.19,27.12,70.90221071499701,0.4,0.2,32.27,78.96833300139414,73.91975308641976,47.97178130511463,79.2989417989418
N00000222,0.1,0.11,12.26,34.19637522405895,0.14,0.05,11.01,28.918542123083046,55.13668430335097,76.23456790123457,54.54144620811287
N00000223,0.1,0.11,11.75,32.603067118103965,0.17,0.07,13.180000000000001,36.904999004182436,19.025573192239865,2.4691358024691357,44.81922398589065
N00000224,0.15,0.12,11.87,32.981477793268276,0.2,0.1,14.13,39.65345548695479,68.20987654320987,86.68430335097001,51.410934744268076
N00000225,0.06,0.11,9.17,24.337781318462458,0.15,0.11,15.44,44.15455088627763,55.952380952380956,85.16313932980599,47.53086419753087
N00000226,0.1,0.13,12.68,35.33160724955188,0.11,0.08,10.52,27.10615415255925,35.51587301587301,54.739858906525576,59.082892416225754
N00000227,0.2,0.21,24.71,65.50487950607449,0.34,0.21,28.22,72.8739294961163,47.839506172839506,43.65079365079365,57.583774250440925
N00000228,0.03,0.09,6.48,14.53893646683927,0.09,0.09,11.25,29.854610635331603,14.50617283950617,2.028218694885364,35.18518518518518
