OA_CODE,dea_1972,dea_1984,dea_1993,dea_2012
95CC110004,ARMAGH AREA C,CROSSMORE,CROSSMORE,Armagh
95CC110002,ARMAGH AREA C,CROSSMORE,CROSSMORE,Armagh
95CC070002,ARMAGH AREA C,CROSSMORE,CROSSMORE,Cusher
95CC040001,ARMAGH AREA C,CROSSMORE,CROSSMORE,Cusher
95CC040003,ARMAGH AREA C,CROSSMORE,CROSSMORE,Cusher
95CC170002,ARMAGH AREA C,CROSSMORE,CROSSMORE,Armagh
95CC040002,ARMAGH AREA C,CROSSMORE,CROSSMORE,Cusher
95CC170004,ARMAGH AREA C,CROSSMORE,CROSSMORE,Armagh
95CC170003,ARMAGH AREA C,CROSSMORE,CROSSMORE,Armagh
95CC130006,ARMAGH AREA C,CROSSMORE,CROSSMORE,Armagh
95CC130005,ARMAGH AREA C,CROSSMORE,CROSSMORE,Armagh
95CC170005,ARMAGH AREA C,CROSSMORE,CROSSMORE,Armagh
95CC170006,ARMAGH AREA C,CROSSMORE,CROSSMORE,Armagh
95CC170001,ARMAGH AREA B,CROSSMORE,CROSSMORE,Armagh
95CC060002,ARMAGH AREA B,ARMAGH CITY,ARMAGH CITY,Armagh
95CC060003,ARMAGH AREA B,ARMAGH CITY,ARMAGH CITY,Armagh
95CC080007,ARMAGH AREA C,ARMAGH CITY,ARMAGH CITY,Armagh
95CC080005,ARMAGH AREA C,ARMAGH CITY,ARMAGH CITY,Armagh
95CC080003,ARMAGH AREA C,ARMAGH CITY,ARMAGH CITY,Armagh
95CC080001,,ARMAGH CITY,ARMAGH CITY,Armagh
95CC080004,,ARMAGH CITY,ARMAGH CITY,Armagh
95CC080006,,ARMAGH CITY,ARMAGH CITY,Armagh
95CC060005,,ARMAGH CITY,ARMAGH CITY,Armagh
95CC060006,ARMAGH AREA B,ARMAGH CITY,ARMAGH CITY,Armagh
95CC220003,ARMAGH AREA B,ARMAGH CITY,ARMAGH CITY,Armagh
95CC060004,,ARMAGH CITY,ARMAGH CITY,Armagh
95CC220002,ARMAGH AREA B,ARMAGH CITY,ARMAGH CITY,Armagh
95CC120006,ARMAGH AREA B,CUSHER,CUSHER,Cusher
95CC060007,ARMAGH AREA B,ARMAGH CITY,ARMAGH CITY,Armagh
95CC060008,ARMAGH AREA B,ARMAGH CITY,ARMAGH CITY,Armagh
95CC060001,ARMAGH AREA B,ARMAGH CITY,ARMAGH CITY,Armagh
95CC120007,ARMAGH AREA B,CUSHER,CUSHER,Cusher
95CC090002,ARMAGH AREA B,CUSHER,CUSHER,Cusher
95CC120004,ARMAGH AREA B,CUSHER,CUSHER,Cusher
95CC120002,ARMAGH AREA B,CUSHER,CUSHER,Cusher
95CC120003,ARMAGH AREA B,CUSHER,CUSHER,Cusher
95CC120001,ARMAGH AREA B,CUSHER,CUSHER,Cusher
95CC160005,ARMAGH AREA B,CUSHER,CUSHER,Cusher
95CC160004,ARMAGH AREA B,CUSHER,CUSHER,Cusher
95CC160006,ARMAGH AREA B,CUSHER,CUSHER,Cusher
95CC160007,ARMAGH AREA B,CUSHER,CUSHER,Cusher
95CC160001,ARMAGH AREA B,CUSHER,CUSHER,Cusher
95CC090005,ARMAGH AREA B,CUSHER,CUSHER,Cusher
95CC160003,ARMAGH AREA B,CUSHER,CUSHER,Cusher
95CC090006,ARMAGH AREA B,CUSHER,CUSHER,Cusher
95CC190002,ARMAGH AREA B,CUSHER,CUSHER,Cusher
95CC190006,ARMAGH AREA B,CUSHER,CUSHER,Cusher
95CC210003,ARMAGH AREA B,CUSHER,CUSHER,Cusher
95FF130006,BANBRIDGE AREA A,KNOCKIVEAGH,KNOCKIVEAGH,Banbridge
95FF030002,BANBRIDGE AREA A,BANBRIDGE TOWN,BANBRIDGE TOWN,Banbridge
95FF130001,BANBRIDGE AREA A,KNOCKIVEAGH,KNOCKIVEAGH,Banbridge
95FF130003,BANBRIDGE AREA A,KNOCKIVEAGH,KNOCKIVEAGH,Banbridge
95FF130004,BANBRIDGE AREA A,KNOCKIVEAGH,KNOCKIVEAGH,Banbridge
95FF130002,BANBRIDGE AREA A,KNOCKIVEAGH,KNOCKIVEAGH,Banbridge
95FF130005,BANBRIDGE AREA A,KNOCKIVEAGH,KNOCKIVEAGH,Banbridge
95CC190003,ARMAGH AREA B,CUSHER,CUSHER,Banbridge
95CC190001,ARMAGH AREA B,CUSHER,CUSHER,Cusher
95CC190004,ARMAGH AREA B,CUSHER,CUSHER,Cusher
95VV290006,NEWRY AND MOURNE AREA D,THE FEWS,THE FEWS,Slieve Gullion
95VV290001,NEWRY AND MOURNE AREA D,THE FEWS,THE FEWS,Slieve Gullion
95VV290005,NEWRY AND MOURNE AREA D,THE FEWS,THE FEWS,Slieve Gullion
95VV290003,NEWRY AND MOURNE AREA E,THE FEWS,THE FEWS,Slieve Gullion
95VV030006,NEWRY AND MOURNE AREA D,THE FEWS,THE FEWS,Slieve Gullion
95VV030001,NEWRY AND MOURNE AREA D,THE FEWS,THE FEWS,Slieve Gullion
95VV060005,NEWRY AND MOURNE AREA E,THE FEWS,THE FEWS,Slieve Gullion
95VV060001,NEWRY AND MOURNE AREA D,THE FEWS,THE FEWS,Slieve Gullion
95VV030004,NEWRY AND MOURNE AREA D,THE FEWS,THE FEWS,Slieve Gullion
95VV030003,NEWRY AND MOURNE AREA D,THE FEWS,THE FEWS,Slieve Gullion
95VV030002,NEWRY AND MOURNE AREA D,THE FEWS,THE FEWS,Slieve Gullion
95VV120003,NEWRY AND MOURNE AREA D,THE FEWS,THE FEWS,Slieve Gullion
95VV120004,NEWRY AND MOURNE AREA D,THE FEWS,THE FEWS,Slieve Gullion
95VV030007,NEWRY AND MOURNE AREA D,THE FEWS,THE FEWS,Slieve Gullion
95VV030005,NEWRY AND MOURNE AREA D,THE FEWS,THE FEWS,Slieve Gullion
95VV290004,NEWRY AND MOURNE AREA D,THE FEWS,THE FEWS,Slieve Gullion
95VV120002,NEWRY AND MOURNE AREA D,THE FEWS,THE FEWS,Slieve Gullion
95VV120001,NEWRY AND MOURNE AREA D,THE FEWS,THE FEWS,Slieve Gullion
95VV120006,NEWRY AND MOURNE AREA D,THE FEWS,THE FEWS,Slieve Gullion
95VV020002,NEWRY AND MOURNE AREA D,NEWRY TOWN,NEWRY TOWN,Newry
95VV020001,NEWRY AND MOURNE AREA D,NEWRY TOWN,NEWRY TOWN,Slieve Gullion
95VV150002,NEWRY AND MOURNE AREA F,NEWRY TOWN,NEWRY TOWN,Newry
95VV150001,NEWRY AND MOURNE AREA F,NEWRY TOWN,NEWRY TOWN,Newry
95VV020005,NEWRY AND MOURNE AREA D,NEWRY TOWN,NEWRY TOWN,Newry
95VV150004,NEWRY AND MOURNE AREA F,NEWRY TOWN,NEWRY TOWN,Newry
95VV150008,NEWRY AND MOURNE AREA F,NEWRY TOWN,NEWRY TOWN,Newry
95VV150003,NEWRY AND MOURNE AREA F,NEWRY TOWN,NEWRY TOWN,Newry
95VV300001,NEWRY AND MOURNE AREA F,NEWRY TOWN,NEWRY TOWN,Newry
95VV300003,NEWRY AND MOURNE AREA F,NEWRY TOWN,NEWRY TOWN,Newry
95VV300008,NEWRY AND MOURNE AREA F,NEWRY TOWN,NEWRY TOWN,Newry
95VV300002,NEWRY AND MOURNE AREA F,NEWRY TOWN,NEWRY TOWN,Newry
95VV150007,NEWRY AND MOURNE AREA F,NEWRY TOWN,NEWRY TOWN,Slieve Gullion
95VV110009,NEWRY AND MOURNE AREA F,THE FEWS,CROTLIEVE,Newry
95VV110008,NEWRY AND MOURNE AREA F,THE FEWS,CROTLIEVE,Newry
95VV300007,NEWRY AND MOURNE AREA F,NEWRY TOWN,NEWRY TOWN,Newry
95VV300005,NEWRY AND MOURNE AREA F,NEWRY TOWN,NEWRY TOWN,Newry
95VV300004,NEWRY AND MOURNE AREA F,NEWRY TOWN,NEWRY TOWN,Newry
95VV110007,NEWRY AND MOURNE AREA F,THE FEWS,CROTLIEVE,Newry
95VV110002,NEWRY AND MOURNE AREA C,THE FEWS,CROTLIEVE,Crotlieve
95VV130001,NEWRY AND MOURNE AREA C,THE FEWS,THE FEWS,Crotlieve
95VV290007,NEWRY AND MOURNE AREA D,THE FEWS,THE FEWS,Crotlieve
95VV130005,NEWRY AND MOURNE AREA D,THE FEWS,THE FEWS,Crotlieve
95VV130003,NEWRY AND MOURNE AREA D,THE FEWS,THE FEWS,Crotlieve
95VV130006,NEWRY AND MOURNE AREA C,THE FEWS,THE FEWS,Crotlieve
95VV130004,NEWRY AND MOURNE AREA C,THE FEWS,THE FEWS,Crotlieve
95VV210003,NEWRY AND MOURNE AREA C,CROTLIEVE,CROTLIEVE,Crotlieve
95VV130002,NEWRY AND MOURNE AREA C,THE FEWS,THE FEWS,Crotlieve
95VV130007,NEWRY AND MOURNE AREA C,THE FEWS,THE FEWS,Crotlieve
95VV210004,NEWRY AND MOURNE AREA C,CROTLIEVE,CROTLIEVE,Crotlieve
95VV210005,NEWRY AND MOURNE AREA C,CROTLIEVE,CROTLIEVE,Crotlieve
95VV260001,NEWRY AND MOURNE AREA C,CROTLIEVE,CROTLIEVE,Crotlieve
95VV260004,NEWRY AND MOURNE AREA C,CROTLIEVE,CROTLIEVE,Crotlieve
95VV260003,NEWRY AND MOURNE AREA C,CROTLIEVE,CROTLIEVE,Crotlieve
95VV260007,NEWRY AND MOURNE AREA C,CROTLIEVE,CROTLIEVE,The Mournes
95FF150004,NEWRY AND MOURNE AREA C,CROTLIEVE,KNOCKIVEAGH,Banbridge
95FF150005,NEWRY AND MOURNE AREA C,CROTLIEVE,KNOCKIVEAGH,Banbridge
95FF150007,NEWRY AND MOURNE AREA C,CROTLIEVE,KNOCKIVEAGH,Banbridge
95FF150002,NEWRY AND MOURNE AREA C,CROTLIEVE,KNOCKIVEAGH,Banbridge
95FF150006,NEWRY AND MOURNE AREA C,CROTLIEVE,KNOCKIVEAGH,Banbridge
95FF150003,NEWRY AND MOURNE AREA C,CROTLIEVE,KNOCKIVEAGH,Banbridge
95FF150001,NEWRY AND MOURNE AREA C,CROTLIEVE,KNOCKIVEAGH,Banbridge
95FF110005,BANBRIDGE AREA B,KNOCKIVEAGH,KNOCKIVEAGH,Banbridge
95FF110001,BANBRIDGE AREA B,KNOCKIVEAGH,KNOCKIVEAGH,Lagan River
95FF040006,BANBRIDGE AREA B,KNOCKIVEAGH,KNOCKIVEAGH,Banbridge
95FF040005,BANBRIDGE AREA B,KNOCKIVEAGH,KNOCKIVEAGH,Banbridge
95FF010007,BANBRIDGE AREA A,BANBRIDGE TOWN,BANBRIDGE TOWN,Banbridge
95FF080006,BANBRIDGE AREA A,BANBRIDGE TOWN,BANBRIDGE TOWN,Banbridge
95FF010008,BANBRIDGE AREA A,BANBRIDGE TOWN,BANBRIDGE TOWN,Banbridge
95FF080005,BANBRIDGE AREA A,BANBRIDGE TOWN,BANBRIDGE TOWN,Banbridge
95FF030004,BANBRIDGE AREA A,BANBRIDGE TOWN,BANBRIDGE TOWN,Banbridge
95FF080003,BANBRIDGE AREA A,BANBRIDGE TOWN,BANBRIDGE TOWN,Banbridge
95FF030003,BANBRIDGE AREA A,BANBRIDGE TOWN,BANBRIDGE TOWN,Banbridge
95FF030008,BANBRIDGE AREA A,BANBRIDGE TOWN,BANBRIDGE TOWN,Banbridge
95FF080008,BANBRIDGE AREA A,BANBRIDGE TOWN,BANBRIDGE TOWN,Banbridge
95FF080004,BANBRIDGE AREA A,BANBRIDGE TOWN,BANBRIDGE TOWN,Banbridge
95FF080001,BANBRIDGE AREA A,BANBRIDGE TOWN,BANBRIDGE TOWN,Banbridge
95FF080002,BANBRIDGE AREA A,BANBRIDGE TOWN,BANBRIDGE TOWN,Banbridge
95FF010005,BANBRIDGE AREA A,BANBRIDGE TOWN,BANBRIDGE TOWN,Banbridge
95FF040003,BANBRIDGE AREA B,KNOCKIVEAGH,KNOCKIVEAGH,Banbridge
95FF040002,BANBRIDGE AREA B,KNOCKIVEAGH,KNOCKIVEAGH,Banbridge
95FF040004,BANBRIDGE AREA B,KNOCKIVEAGH,KNOCKIVEAGH,Banbridge
95FF100005,BANBRIDGE AREA B,DROMORE,DROMORE,Lagan River
95FF140005,BANBRIDGE AREA B,DROMORE,DROMORE,Lagan River
95FF040001,BANBRIDGE AREA B,KNOCKIVEAGH,KNOCKIVEAGH,Banbridge
95FF010010,BANBRIDGE AREA A,BANBRIDGE TOWN,BANBRIDGE TOWN,Banbridge
95FF010006,BANBRIDGE AREA A,BANBRIDGE TOWN,BANBRIDGE TOWN,Banbridge
95FF010004,BANBRIDGE AREA A,BANBRIDGE TOWN,BANBRIDGE TOWN,Banbridge
95FF010002,BANBRIDGE AREA A,BANBRIDGE TOWN,BANBRIDGE TOWN,Banbridge
95FF010009,BANBRIDGE AREA A,BANBRIDGE TOWN,BANBRIDGE TOWN,Banbridge
95FF010001,BANBRIDGE AREA A,BANBRIDGE TOWN,BANBRIDGE TOWN,Banbridge
95FF170005,BANBRIDGE AREA A,BANBRIDGE TOWN,BANBRIDGE TOWN,Banbridge
95FF170003,BANBRIDGE AREA A,BANBRIDGE TOWN,BANBRIDGE TOWN,Banbridge
95FF170006,BANBRIDGE AREA A,BANBRIDGE TOWN,BANBRIDGE TOWN,Banbridge
95FF010003,BANBRIDGE AREA A,BANBRIDGE TOWN,BANBRIDGE TOWN,Banbridge
95FF170002,BANBRIDGE AREA A,BANBRIDGE TOWN,BANBRIDGE TOWN,Banbridge
95FF170001,BANBRIDGE AREA A,BANBRIDGE TOWN,BANBRIDGE TOWN,Banbridge
95FF080007,BANBRIDGE AREA A,BANBRIDGE TOWN,BANBRIDGE TOWN,Banbridge
95FF030001,BANBRIDGE AREA A,BANBRIDGE TOWN,BANBRIDGE TOWN,Banbridge
95FF030007,BANBRIDGE AREA A,BANBRIDGE TOWN,BANBRIDGE TOWN,Banbridge
95FF030006,BANBRIDGE AREA A,BANBRIDGE TOWN,BANBRIDGE TOWN,Banbridge
95FF030005,BANBRIDGE AREA A,BANBRIDGE TOWN,BANBRIDGE TOWN,Banbridge
95FF070001,BANBRIDGE AREA A,BANBRIDGE TOWN,BANBRIDGE TOWN,Banbridge
95FF070002,BANBRIDGE AREA A,BANBRIDGE TOWN,BANBRIDGE TOWN,Banbridge
95FF070006,BANBRIDGE AREA A,BANBRIDGE TOWN,BANBRIDGE TOWN,Banbridge
95FF070004,BANBRIDGE AREA A,BANBRIDGE TOWN,BANBRIDGE TOWN,Banbridge
95FF070008,BANBRIDGE AREA A,BANBRIDGE TOWN,BANBRIDGE TOWN,Banbridge
95FF070005,BANBRIDGE AREA A,BANBRIDGE TOWN,BANBRIDGE TOWN,Banbridge
95FF170004,BANBRIDGE AREA A,BANBRIDGE TOWN,BANBRIDGE TOWN,Banbridge
95FF160005,BANBRIDGE AREA A,BANBRIDGE TOWN,BANBRIDGE TOWN,Banbridge
95FF160006,BANBRIDGE AREA A,BANBRIDGE TOWN,BANBRIDGE TOWN,Banbridge
95FF160004,BANBRIDGE AREA A,BANBRIDGE TOWN,BANBRIDGE TOWN,Banbridge
95FF070003,BANBRIDGE AREA A,BANBRIDGE TOWN,BANBRIDGE TOWN,Banbridge
95FF160002,BANBRIDGE AREA A,BANBRIDGE TOWN,BANBRIDGE TOWN,Banbridge
95FF160007,BANBRIDGE AREA A,BANBRIDGE TOWN,BANBRIDGE TOWN,Banbridge
95FF160003,BANBRIDGE AREA A,BANBRIDGE TOWN,BANBRIDGE TOWN,Banbridge
95FF160001,BANBRIDGE AREA A,BANBRIDGE TOWN,BANBRIDGE TOWN,Banbridge
95FF140006,BANBRIDGE AREA B,DROMORE,DROMORE,Lagan River
95FF120004,BANBRIDGE AREA A,KNOCKIVEAGH,KNOCKIVEAGH,Lagan River
95LL110002,CRAIGAVON AREA D,LURGAN,LURGAN,Lagan River
95LL110007,CRAIGAVON AREA D,LURGAN,LURGAN,Lagan River
95LL110008,CRAIGAVON AREA D,LURGAN,LURGAN,Lagan River
95LL110006,CRAIGAVON AREA D,LURGAN,LURGAN,Lagan River
95LL110001,CRAIGAVON AREA D,LURGAN,LURGAN,Lagan River
95FF140002,BANBRIDGE AREA B,DROMORE,DROMORE,Lagan River
95FF140004,BANBRIDGE AREA B,DROMORE,DROMORE,Lagan River
95FF140003,BANBRIDGE AREA B,DROMORE,DROMORE,Lagan River
95FF060009,BANBRIDGE AREA B,DROMORE,DROMORE,Lagan River
95FF060002,BANBRIDGE AREA B,DROMORE,DROMORE,Lagan River
95FF060004,BANBRIDGE AREA B,DROMORE,DROMORE,Lagan River
95FF060005,BANBRIDGE AREA B,DROMORE,DROMORE,Lagan River
95FF060010,BANBRIDGE AREA B,DROMORE,DROMORE,Lagan River
95FF060007,BANBRIDGE AREA B,DROMORE,DROMORE,Lagan River
95FF060003,BANBRIDGE AREA B,DROMORE,DROMORE,Lagan River
95FF060008,BANBRIDGE AREA B,DROMORE,DROMORE,Lagan River
95FF060006,BANBRIDGE AREA B,DROMORE,DROMORE,Lagan River
95FF050006,BANBRIDGE AREA B,DROMORE,DROMORE,Lagan River
95FF050008,BANBRIDGE AREA B,DROMORE,DROMORE,Lagan River
95FF050002,BANBRIDGE AREA B,DROMORE,DROMORE,Lagan River
95FF050003,BANBRIDGE AREA B,DROMORE,DROMORE,Lagan River
95FF050007,BANBRIDGE AREA B,DROMORE,DROMORE,Lagan River
95FF050004,BANBRIDGE AREA B,DROMORE,DROMORE,Lagan River
95FF050005,BANBRIDGE AREA B,DROMORE,DROMORE,Lagan River
95FF050001,BANBRIDGE AREA B,DROMORE,DROMORE,Lagan River
95FF140001,BANBRIDGE AREA B,DROMORE,DROMORE,Lagan River
95SS210002,LISBURN AREA A,KILLULTAGH,KILLULTAGH,Downshire West
95SS210003,LISBURN AREA B,DOWNSHIRE,KILLULTAGH,Downshire West
95SS150002,LISBURN AREA B,DOWNSHIRE,DOWNSHIRE,Downshire West
95SS230003,LISBURN AREA B,DOWNSHIRE,DOWNSHIRE,Downshire West
95SS230001,LISBURN AREA B,DOWNSHIRE,DOWNSHIRE,Downshire West
95SS210004,LISBURN AREA A,KILLULTAGH,KILLULTAGH,Killultagh
95SS210010,LISBURN AREA A,KILLULTAGH,KILLULTAGH,Downshire West
95SS210008,LISBURN AREA A,KILLULTAGH,KILLULTAGH,Killultagh
95SS210001,LISBURN AREA A,KILLULTAGH,KILLULTAGH,Killultagh
95SS210009,LISBURN AREA A,KILLULTAGH,KILLULTAGH,Killultagh
95SS210007,LISBURN AREA A,KILLULTAGH,KILLULTAGH,Killultagh
95SS210005,LISBURN AREA A,KILLULTAGH,KILLULTAGH,Downshire West
95SS240008,LISBURN AREA A,KILLULTAGH,KILLULTAGH,Downshire West
95SS240007,LISBURN AREA A,KILLULTAGH,KILLULTAGH,Downshire West
95SS240011,LISBURN AREA A,KILLULTAGH,KILLULTAGH,Downshire West
95SS240002,LISBURN AREA A,KILLULTAGH,KILLULTAGH,Downshire West
95SS240003,LISBURN AREA A,KILLULTAGH,KILLULTAGH,Downshire West
95SS240005,LISBURN AREA A,KILLULTAGH,KILLULTAGH,Downshire West
95SS240001,LISBURN AREA A,KILLULTAGH,KILLULTAGH,Downshire West
95SS240010,LISBURN AREA A,KILLULTAGH,KILLULTAGH,Downshire West
95SS240004,LISBURN AREA A,KILLULTAGH,KILLULTAGH,Downshire West
95SS240009,LISBURN AREA A,KILLULTAGH,KILLULTAGH,Downshire West
95SS240012,LISBURN AREA A,KILLULTAGH,KILLULTAGH,Downshire West
95LL010003,CRAIGAVON AREA A,LOUGHSIDE,LOUGHSIDE,Lurgan
95LL010004,CRAIGAVON AREA A,LOUGHSIDE,LOUGHSIDE,Lurgan
95LL190008,CRAIGAVON AREA D,LURGAN,LURGAN,Lurgan
95LL190009,CRAIGAVON AREA D,LURGAN,LURGAN,Lurgan
95LL190004,CRAIGAVON AREA D,LURGAN,LURGAN,Lurgan
95LL190001,CRAIGAVON AREA D,LURGAN,LURGAN,Lurgan
95LL190010,CRAIGAVON AREA D,LURGAN,LURGAN,Lurgan
95LL190011,CRAIGAVON AREA D,LURGAN,LURGAN,Lurgan
95SS240006,LISBURN AREA A,KILLULTAGH,KILLULTAGH,Downshire West
95LL110004,CRAIGAVON AREA D,LURGAN,LURGAN,Lagan River
95LL110005,CRAIGAVON AREA D,LURGAN,LURGAN,Lagan River
95LL250003,CRAIGAVON AREA D,LURGAN,LURGAN,Lagan River
95LL250001,CRAIGAVON AREA D,LURGAN,LURGAN,Lagan River
95LL250005,CRAIGAVON AREA D,LURGAN,LURGAN,Lagan River
95LL250009,CRAIGAVON AREA D,LURGAN,LURGAN,Lagan River
95LL250010,CRAIGAVON AREA D,LURGAN,LURGAN,Lagan River
95LL250007,CRAIGAVON AREA D,LURGAN,LURGAN,Lagan River
95LL250004,CRAIGAVON AREA D,LURGAN,LURGAN,Lagan River
95LL250006,CRAIGAVON AREA D,LURGAN,LURGAN,Lagan River
95LL250002,CRAIGAVON AREA D,CENTRAL,LURGAN,Lagan River
95LL050006,CRAIGAVON AREA D,CENTRAL,CENTRAL,Craigavon
95LL120002,CRAIGAVON AREA C,CENTRAL,CENTRAL,Craigavon
95LL120001,CRAIGAVON AREA C,CENTRAL,CENTRAL,Craigavon
95LL120008,CRAIGAVON AREA C,CENTRAL,CENTRAL,Craigavon
95LL130009,CRAIGAVON AREA C,CENTRAL,CENTRAL,Craigavon
95LL130007,CRAIGAVON AREA C,CENTRAL,CENTRAL,Craigavon
95LL130005,CRAIGAVON AREA C,CENTRAL,CENTRAL,Craigavon
95LL120009,CRAIGAVON AREA C,CENTRAL,CENTRAL,Craigavon
95LL250008,CRAIGAVON AREA D,CENTRAL,LURGAN,Lagan River
95LL200006,CRAIGAVON AREA D,LURGAN,LURGAN,Lurgan
95LL200001,CRAIGAVON AREA D,LURGAN,LURGAN,Lurgan
95LL070008,CRAIGAVON AREA D,LURGAN,LURGAN,Lurgan
95LL070005,CRAIGAVON AREA D,LURGAN,LURGAN,Lurgan
95LL200008,CRAIGAVON AREA C,LURGAN,LURGAN,Lurgan
95LL200004,CRAIGAVON AREA D,LURGAN,LURGAN,Lurgan
95LL200002,CRAIGAVON AREA C,LURGAN,LURGAN,Lurgan
95LL200007,CRAIGAVON AREA C,LURGAN,LURGAN,Lurgan
95LL220003,CRAIGAVON AREA C,LURGAN,CENTRAL,Lurgan
95LL120003,CRAIGAVON AREA C,LURGAN,CENTRAL,Lurgan
95LL120007,CRAIGAVON AREA C,CENTRAL,CENTRAL,Craigavon
95LL120006,CRAIGAVON AREA C,CENTRAL,CENTRAL,Craigavon
95LL120005,CRAIGAVON AREA C,CENTRAL,CENTRAL,Craigavon
95LL130004,CRAIGAVON AREA C,CENTRAL,CENTRAL,Craigavon
95LL220004,CRAIGAVON AREA C,CENTRAL,CENTRAL,Craigavon
95LL130002,CRAIGAVON AREA C,CENTRAL,CENTRAL,Craigavon
95LL220002,CRAIGAVON AREA C,CENTRAL,CENTRAL,Craigavon
95LL120004,CRAIGAVON AREA C,CENTRAL,CENTRAL,Craigavon
95LL220001,CRAIGAVON AREA C,LURGAN,CENTRAL,Lurgan
95LL090006,CRAIGAVON AREA C,LOUGHSIDE,LOUGHSIDE,Lurgan
95LL090011,CRAIGAVON AREA C,LOUGHSIDE,LOUGHSIDE,Lurgan
95LL220005,CRAIGAVON AREA C,LURGAN,CENTRAL,Lurgan
95LL220006,CRAIGAVON AREA C,LURGAN,CENTRAL,Lurgan
95LL220007,CRAIGAVON AREA C,LURGAN,CENTRAL,Lurgan
95LL220008,CRAIGAVON AREA C,LURGAN,CENTRAL,Lurgan
95LL090012,CRAIGAVON AREA C,LOUGHSIDE,LOUGHSIDE,Lurgan
95LL090002,CRAIGAVON AREA C,LOUGHSIDE,LOUGHSIDE,Lurgan
95LL090004,CRAIGAVON AREA C,LOUGHSIDE,LOUGHSIDE,Lurgan
95LL070004,CRAIGAVON AREA D,LURGAN,LURGAN,Lurgan
95LL090003,CRAIGAVON AREA D,LOUGHSIDE,LOUGHSIDE,Lurgan
95LL090010,CRAIGAVON AREA D,LOUGHSIDE,LOUGHSIDE,Lurgan
95LL090005,CRAIGAVON AREA D,LOUGHSIDE,LOUGHSIDE,Lurgan
95LL090001,CRAIGAVON AREA C,LOUGHSIDE,LOUGHSIDE,Lurgan
95LL090008,CRAIGAVON AREA C,LOUGHSIDE,LOUGHSIDE,Lurgan
95LL090009,CRAIGAVON AREA C,LOUGHSIDE,LOUGHSIDE,Lurgan
95LL090007,CRAIGAVON AREA C,LOUGHSIDE,LOUGHSIDE,Lurgan
95LL260002,CRAIGAVON AREA A,LOUGHSIDE,LOUGHSIDE,Lurgan
95LL210001,CRAIGAVON AREA D,LURGAN,LURGAN,Lurgan
95LL210002,CRAIGAVON AREA D,LURGAN,LURGAN,Lurgan
95LL210010,CRAIGAVON AREA D,LURGAN,LURGAN,Lurgan
95LL210004,CRAIGAVON AREA D,LURGAN,LURGAN,Lurgan
95LL210007,CRAIGAVON AREA D,LURGAN,LURGAN,Lurgan
95LL210005,CRAIGAVON AREA D,LURGAN,LURGAN,Lurgan
95LL210006,CRAIGAVON AREA D,LURGAN,LURGAN,Lurgan
95LL210003,CRAIGAVON AREA D,LURGAN,LURGAN,Lurgan
95LL070003,CRAIGAVON AREA D,LURGAN,LURGAN,Lurgan
95LL070002,CRAIGAVON AREA D,LURGAN,LURGAN,Lurgan
95LL070006,CRAIGAVON AREA D,LURGAN,LURGAN,Lurgan
95LL070007,CRAIGAVON AREA D,LURGAN,LURGAN,Lurgan
95LL180008,CRAIGAVON AREA D,LURGAN,LURGAN,Lurgan
95LL180002,CRAIGAVON AREA D,LURGAN,LURGAN,Lurgan
95LL070001,CRAIGAVON AREA D,LURGAN,LURGAN,Lurgan
95LL200003,CRAIGAVON AREA D,LURGAN,LURGAN,Lurgan
95LL200005,CRAIGAVON AREA D,LURGAN,LURGAN,Lurgan
95LL180003,CRAIGAVON AREA D,LURGAN,LURGAN,Lurgan
95LL180005,CRAIGAVON AREA D,LURGAN,LURGAN,Lurgan
95LL180004,CRAIGAVON AREA D,LURGAN,LURGAN,Lurgan
95LL180006,CRAIGAVON AREA D,LURGAN,LURGAN,Lurgan
95LL180001,CRAIGAVON AREA D,LURGAN,LURGAN,Lurgan
95LL180009,CRAIGAVON AREA D,LURGAN,LURGAN,Lurgan
95LL210008,CRAIGAVON AREA D,LURGAN,LURGAN,Lurgan
95LL180007,CRAIGAVON AREA D,LURGAN,LURGAN,Lagan River
95LL190002,CRAIGAVON AREA D,LURGAN,LURGAN,Lurgan
95LL190005,CRAIGAVON AREA D,LURGAN,LURGAN,Lurgan
95LL190006,CRAIGAVON AREA D,LURGAN,LURGAN,Lurgan
95LL190003,CRAIGAVON AREA D,LURGAN,LURGAN,Lurgan
95LL190007,CRAIGAVON AREA A,LOUGHSIDE,LURGAN,Lurgan
95LL260001,CRAIGAVON AREA A,LOUGHSIDE,LOUGHSIDE,Lurgan
95LL140006,CRAIGAVON AREA A,LOUGHSIDE,LOUGHSIDE,Lurgan
95LL140007,CRAIGAVON AREA A,LOUGHSIDE,LOUGHSIDE,Lurgan
95LL140008,CRAIGAVON AREA A,LOUGHSIDE,LOUGHSIDE,Lurgan
95LL140005,CRAIGAVON AREA A,LOUGHSIDE,LOUGHSIDE,Lurgan
95LL260006,CRAIGAVON AREA A,LOUGHSIDE,LOUGHSIDE,Lurgan
95LL140003,CRAIGAVON AREA A,LOUGHSIDE,LOUGHSIDE,Lurgan
95LL140002,CRAIGAVON AREA A,LOUGHSIDE,LOUGHSIDE,Lurgan
95LL140004,CRAIGAVON AREA A,LOUGHSIDE,LOUGHSIDE,Lurgan
95LL210009,CRAIGAVON AREA A,LURGAN,LURGAN,Lurgan
