DZ2021_cd,SA2011,weight
N20002917,N00003528,1.1847128530621552e-05
N20002918,N00002122,0.560652269306562
N20002918,N00002121,0.2936640012977053
N20002918,N00002123,0.1235300479750879
N20002918,N00003569,0.02036585427337352
N20002918,N00002124,0.0017879312677770104
N20002919,N00002159,0.43069260252106517
N20002919,N00002162,0.2304536403562015
N20002919,N00003574,0.18241635739502537
N20002919,N00002126,0.10612662018568403
N20002919,N00002127,0.020191128135285237
N20002919,N00002158,0.01946338564782157
N20002919,N00002125,0.009553347099986146
N20002919,N00003572,0.001103895177846462
N20002920,N00002121,0.727056711916079
N20002920,N00002123,0.23714805216508347
N20002920,N00002120,0.0342758303394119
N20002920,N00002124,0.001320791423644225
N20002920,N00002098,5.696768869301601e-05
N20002920,N00003549,5.108037982953498e-05
N20002920,N00002133,3.742933918217156e-05
N20002920,N00003593,2.8086033042605376e-05
N20002920,N00002139,8.95307848972948e-06
N20002920,N00002131,7.753310882509297e-06
N20002920,N00002140,6.770634329515369e-06
N20002920,N00002134,1.1922027968765217e-06
N20002921,N00002126,0.5583315274395538
N20002921,N00002125,0.441668472560596
N20002922,N00002126,0.6272447011853423
N20002922,N00002125,0.3539217640414614
N20002922,N00002127,0.010785479195998022
N20002922,N00003574,0.008048055576538829
N20002923,N00002127,0.5091065776676804
N20002923,N00002125,0.33848800046988436
N20002923,N00002126,0.14881492297982268
N20002923,N00003569,0.003590511918367053
N20002924,N00002127,0.5297656052106926
N20002924,N00002125,0.4702343947893077
N20002925,N00002161,0.48663327146019125
N20002925,N00002160,0.3613077132411719
N20002925,N00002158,0.10931471088476487
N20002925,N00002163,0.04273385334772275
N20002925,N00002091,1.0451066143567286e-05
N20002926,N00002125,0.393994381571072
N20002926,N00002124,0.2924509491581067
N20002926,N00002122,0.15994743132081388
N20002926,N00002123,0.15358368870669506
N20002926,N00002097,1.8589337978695274e-05
N20002926,N00002095,4.9599053523709256e-06
N20002927,N00002158,0.6753771834523757
N20002927,N00002160,0.3246203098871415
N20002927,N00002091,1.3519086498011463e-06
N20002927,N00002093,1.1547518231954319e-06
N20002928,N00002125,0.42538440610785405
N20002928,N00002159,0.41764656705506165
N20002928,N00002158,0.0970027556158924
N20002928,N00002127,0.034873423771475634
N20002928,N00002160,0.024986895953975866
N20002928,N00002126,5.898146696108829e-05
N20002928,N00002095,2.6238522626679938e-05
N20002928,N00002096,2.029339903428721e-05
N20002929,N00002100,0.5299965563259033
N20002929,N00002098,0.4577731143897767
N20002929,N00002099,0.012135657668938395
N20002929,N00004423,4.7554529539644195e-05
N20002929,N00003549,2.9935542093083334e-05
N20002929,N00004439,1.0011466183437986e-05
N20002929,N00004426,8.47703227333231e-06
N20002930,N00002098,0.7751367841001047
N20002930,N00002099,0.12547021925455276
N20002930,N00002133,0.05042983342518923
N20002930,N00002101,0.030154557095723226
N20002930,N00002134,0.018557553789632756
N20002930,N00002100,0.0001441558384144618
N20002930,N00003549,6.326322163073185e-05
N20002930,N00002121,4.36925859846214e-05
N20002931,N00002133,0.8485028576893263
N20002931,N00002134,0.051396874004956135
N20002931,N00002131,0.038721954027173565
N20002931,N00002120,0.030681847141644236
N20002931,N00002098,0.030485222191412836
N20002931,N00002139,0.0001115520281663618
N20002931,N00002123,7.12769068837521e-05
N20002931,N00002121,2.841601044192244e-05
N20002932,N00002120,0.34757847400685643
N20002932,N00002128,0.33127668290775925
N20002932,N00002140,0.32082861472771085
N20002932,N00002124,0.0003162283577412381
N20002933,N00002093,0.5094378375614635
N20002933,N00002094,0.48988431643070895
N20002933,N00002160,0.0004343447775468178
N20002933,N00002090,0.00022990801252108792
N20002933,N00002159,1.3593217737383398e-05
N20002934,N00002128,0.6550905385114227
N20002934,N00002140,0.23738973892682178
N20002934,N00002136,0.08642124194188738
N20002934,N00002141,0.011303180821608838
N20002934,N00002142,0.009795299797604379
N20002935,N00002141,0.3724810291914408
N20002935,N00002137,0.1909414942827899
N20002935,N00002139,0.17992554929944518
N20002935,N00002140,0.15583807590191037
N20002935,N00002120,0.10081340139205792
N20002936,N00002093,0.40457640645706267
N20002936,N00002091,0.3029449874316758
N20002936,N00002090,0.2919184573998057
N20002936,N00002160,0.0005601487115300133
N20002937,N00002129,0.4367913378221096
N20002937,N00002128,0.3838022997473414
N20002937,N00002130,0.17551139747466116
N20002937,N00002097,0.0038927101365031566
N20002937,N00002136,2.2548191464208612e-06
N20002938,N00002137,0.3605754977659568
N20002938,N00002142,0.29645368618411505
N20002938,N00002136,0.21393614460606847
N20002938,N00002139,0.059559843042987295
N20002938,N00002141,0.058542448301566255
N20002938,N00002138,0.007525773478284654
N20002938,N00002140,0.0034066066210351772
N20002939,N00002094,0.8087036437993874
N20002939,N00002096,0.19106035873522534
N20002939,N00002159,0.00023599746488375223
N20002940,N00002129,0.5722037189461499
N20002940,N00002128,0.3115063384367031
N20002940,N00002136,0.11628994261727146
N20002941,N00002139,0.7857267708948845
N20002941,N00002138,0.21424681551965
N20002941,N00002120,1.6614046415655997e-05
N20002941,N00002166,7.533497254327648e-06
N20002941,N00002167,1.868383556538707e-06
N20002942,N00002097,0.4381807960654067
N20002942,N00002095,0.3791063691445851
N20002942,N00002124,0.12812332841334306
N20002942,N00002128,0.023614579039182508
N20002942,N00002120,0.014395596928530199
N20002942,N00002123,0.008399338745750998
N20002942,N00002129,0.00788669177273198
N20002942,N00002130,0.00020542399753962657
N20002942,N00002125,8.653712226838272e-05
N20002943,N00002120,0.7087900987582229
N20002943,N00002139,0.20201434480330974
N20002943,N00002165,0.08141588007138435
N20002943,N00002166,0.007779676367087255
N20002944,N00002134,0.358466212332257
N20002944,N00002131,0.27499981240463284
N20002944,N00002133,0.16788126116622143
N20002944,N00002120,0.08377571159658381
N20002944,N00002101,0.06068145357615382
N20002944,N00002135,0.018105399598532825
N20002944,N00002107,0.012045086204360712
N20002944,N00002106,0.012012008282308142
N20002944,N00002168,0.008258247450582987
N20002944,N00002103,0.0027303391455516146
N20002944,N00002165,0.0010444682428178583
N20002945,N00002138,0.41318852507008397
N20002945,N00002167,0.305151838978998
N20002945,N00002137,0.14057313648094968
N20002945,N00002136,0.13985351927168432
N20002945,N00002142,0.0012329801982852088
N20002946,N00002138,0.42372887232988354
N20002946,N00002167,0.3572344733875559
N20002946,N00002136,0.1416290542243492
N20002946,N00002128,0.06091080212567398
N20002946,N00002129,0.016496309093701814
N20002947,N00002129,0.999032276811004
N20002947,N00002130,0.0009677231891535367
N20002948,N00002102,0.4701377920745351
N20002948,N00002101,0.2918816483012837
N20002948,N00002100,0.15397509794971462
N20002948,N00002099,0.08394820415603822
N20002948,N00004439,5.747322100421876e-05
N20002949,N00002166,0.5594605331564412
N20002949,N00002167,0.2860786136300182
N20002949,N00002169,0.11426984453365986
N20002949,N00002165,0.04004460355141455
N20002949,N00002168,0.0001349233552158871
N20002949,N00002139,9.877072609757452e-06
N20002949,N00002138,1.6047006376826253e-06
N20002950,N00002130,0.5029638583749872
N20002950,N00002129,0.49701358151541375
N20002950,N00002167,1.2509029080181907e-05
N20002950,N00002169,6.69115361348949e-06
N20002950,N00002138,3.35992682097304e-06
N20002951,N00002096,0.7730987960852568
N20002951,N00002095,0.21425990025646574
N20002951,N00002094,0.012553226820511118
N20002951,N00002125,7.466086868513105e-05
N20002951,N00002153,6.850714043619963e-06
N20002951,N00002159,6.0622604577724496e-06
N20002952,N00002096,0.5144151798844265
N20002952,N00002094,0.4855848201152847
N20002953,N00002169,0.47235958562960756
N20002953,N00002167,0.2504536489792716
N20002953,N00002107,0.1573456259043919
N20002953,N00002168,0.11841646822657517
N20002953,N00002108,0.0014180847019385596
N20002953,N00002130,6.586558204290499e-06
N20002954,N00002130,0.5226560847501353
N20002954,N00002117,0.1392742612895586
N20002954,N00002097,0.11579597624101619
N20002954,N00002119,0.09966959265111383
N20002954,N00002129,0.05795005248423829
N20002954,N00002115,0.05297889686065695
N20002954,N00002114,0.011674417421676913
N20002955,N00002168,0.43522756638468535
N20002955,N00002107,0.2748659382698749
N20002955,N00002165,0.23913313412572715
N20002955,N00002166,0.050748524614461575
N20002955,N00002120,2.368866836149157e-05
N20002956,N00002108,0.6295007498131353
N20002956,N00002107,0.22835045065589252
N20002956,N00002164,0.14200956830776357
N20002956,N00002169,0.00013913486912483995
N20002957,N00002164,0.35008047871324394
N20002957,N00002169,0.32220579145361145
N20002957,N00002103,0.1341926503165142
N20002957,N00002115,0.1111178830749507
N20002957,N00002108,0.08126012428323993
N20002957,N00002117,0.0011360633650743942
N20002957,N00002130,4.028369074174967e-06
N20002957,N00002104,2.980424237624835e-06
N20002958,N00002097,0.5422266826899843
N20002958,N00002119,0.36196420323502787
N20002958,N00002117,0.09580911407499135
N20002959,N00002096,0.37388335282845137
N20002959,N00002090,0.28722394218269964
N20002959,N00002111,0.17409430814019372
N20002959,N00002110,0.06769198175013115
N20002959,N00002094,0.05874016987987121
N20002959,N00002093,0.03570713976143424
N20002959,N00002091,0.0026417935642553754
N20002959,N00002153,1.726517420355141e-05
N20002960,N00002116,0.44829017883310246
N20002960,N00002117,0.29852772349385864
N20002960,N00002115,0.16795498579373438
N20002960,N00002114,0.08522711187930432
N20002961,N00002103,0.9036990908435987
N20002961,N00002107,0.06473017979604341
N20002961,N00002108,0.03157072936010745
N20002962,N00002104,0.2985352775312762
N20002962,N00002105,0.2665932787286707
N20002962,N00002114,0.19496166516117336
N20002962,N00002115,0.1915591300045067
N20002962,N00002103,0.04834439150801603
N20002962,N00002164,6.257067064524681e-06
N20002963,N00002105,0.3753341834603666
N20002963,N00002151,0.28847130197050364
N20002963,N00002103,0.2093784727238052
N20002963,N00002106,0.0875951447656565
N20002963,N00002104,0.03921951936712542
N20002963,N00002118,1.318744336050179e-06
N20002964,N00002118,0.787104068380082
N20002964,N00002114,0.16835523072332184
N20002964,N00002151,0.04453430902496973
N20002964,N00002105,5.485669239463478e-06
N20002965,N00002151,0.6502965543208942
N20002965,N00002106,0.27124853132528426
N20002965,N00002103,0.0764715415996557
N20002965,N00002131,0.0019833727541600514
N20002966,N00002102,0.25023253540950374
N20002966,N00002144,0.24856781414144904
N20002966,N00002101,0.2273508969701732
N20002966,N00002135,0.18881293524748846
N20002966,N00002132,0.08281870746727278
N20002966,N00002145,0.0018310168675257893
N20002966,N00002134,0.0003860938965871124
N20002967,N00002131,0.4771539940426227
N20002967,N00002135,0.276410698615482
N20002967,N00002148,0.08767882334051974
N20002967,N00002151,0.08673377116885675
N20002967,N00002134,0.04936850939573702
N20002967,N00002106,0.013844913939504072
N20002967,N00002132,0.008809289497276303
N20002968,N00002150,0.6225544269368526
N20002968,N00002114,0.11884062373316409
N20002968,N00002152,0.10917453753540941
N20002968,N00002097,0.10585328951446574
N20002968,N00002117,0.02949536866071259
N20002968,N00002118,0.01227633222102437
N20002968,N00002151,0.0017550750442502908
N20002968,N00002154,5.0346354122794885e-05
N20002969,N00002151,0.5303096625857172
N20002969,N00002152,0.234679673829616
N20002969,N00002149,0.1339131001290813
N20002969,N00002150,0.0781266719409318
N20002969,N00002148,0.022970891514653837
N20002970,N00002144,0.7134240424272273
N20002970,N00002102,0.23400827090496631
N20002970,N00002146,0.035096742161247564
N20002970,N00002147,0.017383199768375983
N20002970,N00004438,8.839312041040187e-05
N20002971,N00002148,0.37695618872161946
N20002971,N00002135,0.2984238045118889
N20002971,N00002132,0.24795660603374875
N20002971,N00002131,0.06865758327053707
N20002971,N00002151,0.004221220278627774
N20002971,N00002143,0.0037658403073151433
N20002971,N00002865,1.8781884350075583e-05
N20002972,N00002146,0.8168099745574906
N20002972,N00002144,0.09587509112025575
N20002972,N00002147,0.07471843792024692
N20002972,N00002145,0.012473058404235062
N20002972,N00004438,0.00012420506729599965
N20002973,N00002143,0.4568227763284464
N20002973,N00002145,0.317096258619976
N20002973,N00002132,0.1514911218961203
N20002973,N00002144,0.06048510134765346
N20002973,N00002148,0.013620810590363687
N20002973,N00002146,0.0004759069400589493
N20002973,N00002794,5.285572719280863e-06
N20002973,N00002865,2.761814643957228e-06
N20002974,N00002145,0.5302276090647793
N20002974,N00002146,0.31506758325154816
N20002974,N00002143,0.15454899575267983
N20002974,N00002794,8.68679381807086e-05
N20002974,N00002795,6.885438945253346e-05
N20002975,N00002091,0.8817404332324614
N20002975,N00002092,0.07689952221241712
N20002975,N00002090,0.020957417950363176
N20002975,N00002093,0.020402626604673603
N20002976,N00002091,0.515944912748696
N20002976,N00002092,0.46829089651228584
N20002976,N00002109,0.01576419073907617
N20002977,N00002111,0.38821692929501017
N20002977,N00002110,0.27735068773517385
N20002977,N00002091,0.23581179146982123
N20002977,N00002090,0.09850415581431785
N20002977,N00002092,0.00011643568568859589
N20002978,N00002091,0.5093295464970637
N20002978,N00002109,0.29400042636140444
N20002978,N00002110,0.19652807669756578
N20002978,N00002092,0.00014195044393007289
N20002979,N00002153,0.5021290965711419
N20002979,N00002154,0.2687987450591907
N20002979,N00002111,0.12006468695886796
N20002979,N00002113,0.10899093998468444
N20002979,N00002096,1.5532257951645822e-05
N20002980,N00002109,0.9477403156721452
N20002980,N00002111,0.03526027311514452
N20002980,N00002110,0.0169994112127151
N20002981,N00002154,0.3882343756127686
N20002981,N00002155,0.17105394945098462
N20002981,N00002153,0.1672607620209388
N20002981,N00002149,0.1602125099885408
N20002981,N00002150,0.09980308358396736
N20002981,N00002152,0.013435319342799444
N20002982,N00002112,0.4074364058239757
N20002982,N00002111,0.2985227106602723
N20002982,N00002113,0.1804144517039416
N20002982,N00002109,0.11362643181181149
N20002983,N00002155,0.37165485221069683
N20002983,N00002153,0.32859962739786835
N20002983,N00002156,0.24587700129954657
N20002983,N00002157,0.053868519091887786
N20002984,N00002113,0.6033690831835676
N20002984,N00002112,0.2762366914546314
N20002984,N00002153,0.06130569240523287
N20002984,N00002911,0.05908864644101213
N20002985,N00002149,0.503434309577816
N20002985,N00002866,0.3341054767236959
N20002985,N00002155,0.07378656891249376
N20002985,N00002855,0.0326814195483868
N20002985,N00002148,0.0282743474749315
N20002985,N00002865,0.012085897086662611
N20002985,N00002152,0.010816391971231538
N20002985,N00002151,0.003273722699735601
N20002985,N00002857,0.0015420005339779122
N20002986,N00002153,0.5708112858743682
N20002986,N00002155,0.26943682757143106
N20002986,N00002908,0.07445960694824359
N20002986,N00002847,0.06574157728146736
N20002986,N00002156,0.014803291084632719
N20002986,N00002157,0.004543011247491549
N20002986,N00002113,0.0002046440231407806
N20002987,N00002865,0.5231507350625528
N20002987,N00002148,0.38878211352890113
N20002987,N00002149,0.03695874215096675
N20002987,N00002794,0.032613448358895875
N20002987,N00002792,0.018449178023482695
N20002987,N00002143,4.292956023754564e-05
N20002987,N00002866,3.6780873070756784e-06
N20002988,N00002155,0.5987297337968769
N20002988,N00002841,0.1730867269377594
N20002988,N00002847,0.1366860006431032
N20002988,N00002855,0.03081241114928483
N20002988,N00002856,0.02540828567741989
N20002988,N00002149,0.019960615728646654
N20002988,N00002156,0.012504848318611572
N20002988,N00002853,0.0028117676349871295
N20002989,N00002911,0.5920897404376095
N20002989,N00002113,0.2503646391944405
N20002989,N00002908,0.15389581873725194
N20002989,N00002153,0.0036522331027555857
N20002990,N00002795,0.7278645191106181
N20002990,N00002793,0.21106736308120305
N20002990,N00002794,0.060770671182982565
