SA2011,DZ2021_cd,weight
N00001398,N20000941,1.7763598440486911e-06
N00001399,N20001187,0.5395142638498607
N00001399,N20001070,0.2492579214939932
N00001399,N20001188,0.11561791131012682
N00001399,N20001072,0.059896855464099875
N00001399,N20001200,0.028971730094909758
N00001399,N20001066,0.006734062113494873
N00001399,N20001175,4.204129524813004e-06
N00001399,N20001178,3.04949090864783e-06
N00001400,N20001200,0.7316414688240399
N00001400,N20001188,0.1442432642274143
N00001400,N20001187,0.12411279150348982
N00001400,N20001178,2.4817955134161382e-06
N00001401,N20001059,0.3595508538499586
N00001401,N20001066,0.33644621159876414
N00001401,N20001064,0.3020869151393325
N00001401,N20001164,0.0018931873962254836
N00001401,N20001168,1.5906849242105383e-05
N00001401,N20001163,3.7449002745961933e-06
N00001401,N20001175,3.1802662014396478e-06
N00001402,N20001066,0.3563480807282979
N00001402,N20001059,0.27721906332332963
N00001402,N20001062,0.2182916169176242
N00001402,N20001164,0.11123306529692625
N00001402,N20001070,0.0369075357351729
N00001403,N20001062,0.3666187950579213
N00001403,N20001070,0.318622244182822
N00001403,N20001061,0.237993997522161
N00001403,N20001066,0.07674128589309942
N00001403,N20001165,2.368679566267675e-05
N00001404,N20001070,0.4671866087146584
N00001404,N20001072,0.1744638192843937
N00001404,N20001188,0.16545312604028994
N00001404,N20001061,0.12440369049827642
N00001404,N20001076,0.06684334220021458
N00001404,N20001200,0.0009713020066330475
N00001404,N20001166,0.0004723963535250842
N00001404,N20001187,0.0001381857586431907
N00001404,N20001057,6.752058669455724e-05
N00001405,N20001053,0.9989195722902705
N00001405,N20001042,0.0010804277097280128
N00001406,N20001063,0.5028423708047149
N00001406,N20001053,0.4971576291952873
N00001407,N20001061,0.8978583346141845
N00001407,N20001166,0.10005289199783875
N00001407,N20001062,0.002088307263330633
N00001408,N20001057,0.8401319579591857
N00001408,N20001166,0.05887766058028877
N00001408,N20001053,0.04788191079458665
N00001408,N20001063,0.047624677180453934
N00001408,N20001042,0.0036375948629060306
N00001408,N20001061,0.0018461986225748008
N00001409,N20001072,0.602207016997729
N00001409,N20001076,0.28365712541001764
N00001409,N20001073,0.11288922180593279
N00001409,N20001063,0.0012466357863212755
N00001410,N20001073,0.668080527662198
N00001410,N20001076,0.2104845966508151
N00001410,N20001071,0.12143487568698359
N00001411,N20001076,0.9989319138588922
N00001411,N20001073,0.0009340026520959519
N00001411,N20002456,0.00013408348901333241
N00001412,N20001057,0.6410759954027119
N00001412,N20001072,0.3267827519847113
N00001412,N20001070,0.028863415121121037
N00001412,N20001061,0.0032682087175039238
N00001412,N20001166,9.628773953871074e-06
N00001413,N20001063,0.8298157274568966
N00001413,N20001073,0.09188334501934674
N00001413,N20001057,0.04489822111099664
N00001413,N20001072,0.032517948895585486
N00001413,N20001053,0.0008847575171653752
N00001414,N20001073,0.9579462558397389
N00001414,N20001071,0.04187480861233119
N00001414,N20001072,0.00010481982033371005
N00001414,N20001063,7.411572759965413e-05
N00001415,N20001083,0.6888190892363429
N00001415,N20001082,0.28665514839099127
N00001415,N20001094,0.023467746451310487
N00001415,N20001081,0.0010579086732694445
N00001416,N20001079,0.4816046318429588
N00001416,N20001084,0.18665265197058029
N00001416,N20001087,0.09837392592023123
N00001416,N20001080,0.0975822767342944
N00001416,N20001085,0.05174273598512748
N00001416,N20001081,0.040372175895563654
N00001416,N20001083,0.03114434451206936
N00001416,N20001418,0.012455615734862757
N00001416,N20001430,4.510005759921504e-05
N00001416,N20001433,2.515263511608739e-05
N00001416,N20000855,1.3887115956797922e-06
N00001417,N20001084,0.9287009753921875
N00001417,N20001089,0.02801609051835227
N00001417,N20001088,0.02485566336618633
N00001417,N20001080,0.015604452594878474
N00001417,N20001087,0.001885888906593591
N00001417,N20001444,0.0009206853307998294
N00001417,N20001433,1.6243891002243913e-05
N00001418,N20001081,0.7582811353136613
N00001418,N20001083,0.12639366092736665
N00001418,N20001094,0.035313828071052704
N00001418,N20001085,0.029810184399629805
N00001418,N20001082,0.028746869960511706
N00001418,N20001091,0.02144509865508324
N00001418,N20000885,4.846367689796379e-06
N00001418,N20000855,3.1532769951852796e-06
N00001418,N20000882,1.1534183426989715e-06
N00001419,N20001081,0.812269572162712
N00001419,N20001094,0.11155284934165627
N00001419,N20001082,0.0635439057080647
N00001419,N20001086,0.009932460257231556
N00001419,N20001121,0.0026887923342198664
N00001419,N20000912,1.2420154727574696e-05
N00001420,N20001094,0.4480610703465151
N00001420,N20001091,0.43547834769175525
N00001420,N20001101,0.11646024937427517
N00001421,N20001090,0.29157010835862834
N00001421,N20001087,0.1931787867682971
N00001421,N20001088,0.15363003613307583
N00001421,N20001097,0.09594353998813694
N00001421,N20001093,0.06919091775404011
N00001421,N20001103,0.059876630612138715
N00001421,N20001089,0.05066043722429765
N00001421,N20001099,0.03909325552415112
N00001421,N20001084,0.03825062974657097
N00001421,N20001108,0.008605167087411015
N00001422,N20001097,0.4633678497940317
N00001422,N20001101,0.2691852095633631
N00001422,N20001091,0.26744694064258967
N00001423,N20001094,0.559789356358038
N00001423,N20001086,0.2912278489645098
N00001423,N20001081,0.06758258735594216
N00001423,N20001083,0.04777394404850447
N00001423,N20001082,0.03362626327300655
N00001424,N20001091,0.5743228372660284
N00001424,N20001087,0.3187404604433193
N00001424,N20001097,0.06420336287877074
N00001424,N20001085,0.04273333941188189
N00001425,N20001097,0.588687412571974
N00001425,N20001101,0.23043578653249003
N00001425,N20001103,0.07696406313120716
N00001425,N20001091,0.0579437715396475
N00001425,N20001094,0.025408066983366406
N00001425,N20001105,0.02055860106459935
N00001425,N20001090,2.29817672541947e-06
N00001426,N20001093,0.8819176376480519
N00001426,N20001095,0.11666714192024044
N00001426,N20001084,0.0014128295405258042
N00001426,N20001108,2.3908911961105858e-06
N00001427,N20001084,0.611598708609207
N00001427,N20001095,0.33360002965273944
N00001427,N20001100,0.05151978050426664
N00001427,N20001444,0.0032795889422026093
N00001427,N20001092,1.8922916056279502e-06
N00001428,N20001095,0.6701155371745785
N00001428,N20001100,0.2141419787748233
N00001428,N20001102,0.07051833980222119
N00001428,N20001084,0.03738066026647382
N00001428,N20001108,0.007175375004142961
N00001428,N20001092,0.0006681089777485214
N00001429,N20001108,0.7510664694156145
N00001429,N20001095,0.08731837426747686
N00001429,N20001100,0.05148147024612938
N00001429,N20001102,0.05087972649645081
N00001429,N20001099,0.03897280734514305
N00001429,N20001093,0.019718306507616728
N00001429,N20001115,0.0005046238552388468
N00001429,N20001122,4.5257991513321334e-05
N00001429,N20001103,8.516340042767388e-06
N00001429,N20001110,2.642494267545207e-06
N00001429,N20001123,1.628407398396491e-06
N00001430,N20001084,0.780481613339424
N00001430,N20001089,0.09424791465387092
N00001430,N20001093,0.08009828833641769
N00001430,N20001095,0.04517218367026115
N00001431,N20001411,0.8494624602331132
N00001431,N20001415,0.12661913267526223
N00001431,N20001426,0.011816949335543163
N00001431,N20001410,0.008980584914739726
N00001431,N20001419,0.003111275482423494
N00001431,N20001397,7.5335125231800756e-06
N00001431,N20001408,2.0638463900583644e-06
N00001432,N20001408,0.5407236325423351
N00001432,N20001411,0.31501982318155675
N00001432,N20001407,0.1304802028419335
N00001432,N20001419,0.013769040782121898
N00001432,N20001397,7.300652059106698e-06
N00001433,N20001407,0.5947901554379968
N00001433,N20001413,0.20530004770030208
N00001433,N20001419,0.1663322390396529
N00001433,N20001408,0.03356834832691543
N00001433,N20001397,7.340067730555936e-06
N00001433,N20001400,1.7999094739106535e-06
N00001434,N20001410,0.647034121480393
N00001434,N20001415,0.2018858479558044
N00001434,N20001411,0.11790201450340403
N00001434,N20001409,0.03314544074642203
N00001434,N20001399,3.257531395759203e-05
N00001435,N20001410,0.5202757757936275
N00001435,N20001415,0.47970269530267506
N00001435,N20001421,1.2059674030932669e-05
N00001435,N20001409,9.46922966885255e-06
N00001436,N20001421,0.5129545253379467
N00001436,N20001415,0.24790215448171612
N00001436,N20001409,0.1712046563509843
N00001436,N20001426,0.06792687912731865
N00001436,N20001410,1.1784702037335642e-05
N00001437,N20001406,0.4082868996481727
N00001437,N20001396,0.30625614349004615
N00001437,N20001414,0.2095206651993513
N00001437,N20001398,0.07586654241603943
N00001437,N20000785,6.751640614364111e-05
N00001437,N20001412,2.232840230824403e-06
N00001438,N20001412,0.45847706973282665
N00001438,N20001406,0.2767324674302823
N00001438,N20001414,0.2647892713162907
N00001438,N20001398,1.1915205974365638e-06
N00001439,N20001418,0.4657576625213258
N00001439,N20001079,0.3105439221217427
N00001439,N20001414,0.22313678426905462
N00001439,N20001396,0.000536091945117041
N00001439,N20000785,1.724981668614491e-05
N00001439,N20000786,8.28932608087256e-06
N00001440,N20001409,0.654163420808986
N00001440,N20001406,0.24166996367086888
N00001440,N20001412,0.08226710258665602
N00001440,N20001414,0.014567849752105684
N00001440,N20001410,0.007309571982425505
N00001440,N20001421,1.1125375981983446e-05
N00001440,N20001398,1.0371122260844865e-05
N00001441,N20001389,0.8813898986695691
N00001441,N20001398,0.11858621307780538
N00001441,N20001395,8.605170633835642e-06
N00001441,N20000775,7.307831211249121e-06
N00001441,N20001387,5.755965529692231e-06
N00001441,N20001396,2.219285252805006e-06
N00001442,N20001396,0.5660718815322987
N00001442,N20001389,0.43392181019019355
N00001442,N20000775,4.285875234309963e-06
N00001442,N20000783,2.0224022687105426e-06
N00001443,N20001398,0.729408234454052
N00001443,N20001406,0.18784994304920502
N00001443,N20001389,0.08273186280353846
N00001443,N20001395,7.192447359327165e-06
N00001443,N20001409,2.767245845413468e-06
N00001444,N20001396,0.7405928285560778
N00001444,N20001389,0.12097101044102289
N00001444,N20001398,0.10054815889472224
N00001444,N20001406,0.036510822648394725
N00001444,N20000785,0.0013718453164029264
N00001444,N20000783,5.334143383633246e-06
N00001445,N20000960,0.7308075401027445
N00001445,N20000955,0.15181793559687293
N00001445,N20000952,0.10923006427571759
N00001445,N20000953,0.007956372826625393
N00001445,N20003569,0.0001295127701927535
N00001445,N20002500,4.2255383914368674e-05
N00001445,N20000965,1.5373682297369462e-05
N00001446,N20000953,0.8692225396644311
N00001446,N20000952,0.09643473254706825
N00001446,N20000954,0.02773687929718966
N00001446,N20000951,0.006605848491306907
N00001447,N20000952,0.6400082692730756
N00001447,N20000954,0.14380472429975827
N00001447,N20000951,0.12814613669996205
N00001447,N20000953,0.08358851167580142
N00001447,N20000956,0.0037432675877505346
N00001447,N20000950,0.000588620550283585
N00001447,N20003569,0.00011340436269744838
N00001447,N20000947,2.6276680632391425e-06
N00001447,N20000949,2.3325395231067046e-06
N00001447,N20000946,1.2540674229630877e-06
N00001448,N20000953,0.3931557915082405
N00001448,N20000959,0.35036683477892594
N00001448,N20000952,0.23039085852916438
N00001448,N20000967,0.018225059091446318
N00001448,N20000963,0.007662778193572083
N00001448,N20000955,0.00019722822449756908
N00001448,N20000954,1.4496741561233629e-06
N00001449,N20000959,0.724141766550131
N00001449,N20000954,0.25047382254394157
N00001449,N20000956,0.01938966656358082
N00001449,N20000963,0.005990330849511559
N00001449,N20000953,3.066720231344185e-06
N00001449,N20000952,1.3467726075205028e-06
N00001450,N20000967,0.4293352396826821
N00001450,N20000959,0.28282127413551694
N00001450,N20000952,0.2203909950455512
N00001450,N20000955,0.05896428952412779
N00001450,N20000963,0.008488201612119
N00001451,N20000967,0.496229741713454
N00001451,N20000982,0.48240426758199395
N00001451,N20000983,0.012016441896920745
N00001451,N20000960,0.009320051104222703
N00001451,N20000988,2.949770340735686e-05
N00001452,N20000967,0.5095986308349402
N00001452,N20000955,0.3279856968728641
N00001452,N20000952,0.10721212837607261
N00001452,N20000965,0.05520354391612505
N00001453,N20000960,0.7499808081563619
N00001453,N20000965,0.16418640899690956
N00001453,N20000967,0.08580283660236501
N00001453,N20000978,1.8997284144583657e-05
N00001453,N20000977,9.902201804704955e-06
N00001454,N20000960,0.5912289365521206
N00001454,N20000965,0.2564662868436355
N00001454,N20000967,0.1117376462659043
N00001454,N20000955,0.040567130338339766
N00001455,N20000967,0.40608034616841143
N00001455,N20000974,0.3505867532213068
N00001455,N20000971,0.24333045745983928
N00001455,N20000983,2.443776420441985e-06
N00001456,N20000974,0.7573816213497989
N00001456,N20000975,0.22421842081697338
N00001456,N20000970,0.018399525083386194
N00001457,N20000971,0.834812391327442
N00001457,N20000970,0.1005289640927225
N00001457,N20000967,0.050138123069213225
N00001457,N20000974,0.010882068869437236
N00001457,N20000963,0.0036384526411893728
N00001458,N20000970,0.42881105690500004
N00001458,N20000968,0.30593004172708865
N00001458,N20000971,0.26523710960273145
N00001458,N20000963,2.0546902687134127e-05
N00001458,N20000969,1.244862498955352e-06
N00001459,N20000967,0.6887950596133131
N00001459,N20000971,0.2296056355632877
N00001459,N20000959,0.05814990648097001
N00001459,N20000974,0.01986462492683237
N00001459,N20000963,0.0035847769734085842
N00001460,N20000970,0.35968390526500316
N00001460,N20000968,0.3543935041773009
N00001460,N20000975,0.2764649151373361
N00001460,N20000974,0.00945767542035821
N00001461,N20001178,0.7474455598416879
N00001461,N20001174,0.13034639525091984
N00001461,N20001173,0.12220388174989204
N00001461,N20001200,4.163157500519895e-06
N00001462,N20001178,0.3527687979758402
N00001462,N20001174,0.2860708939272509
N00001462,N20001172,0.1836618948185908
N00001462,N20001176,0.17749841327831734
N00001463,N20001176,0.679571110782781
N00001463,N20001177,0.31322048459763113
N00001463,N20001178,0.0071892911688115485
N00001463,N20001185,9.818981602103726e-06
N00001463,N20001199,8.863135928787518e-06
N00001464,N20001178,0.9185134954509737
N00001464,N20001175,0.08082516551491023
N00001464,N20001173,0.00064756913772093
N00001464,N20001200,7.828683167776853e-06
N00001464,N20001187,5.941213225895243e-06
N00001465,N20001178,0.7840141423779527
N00001465,N20001177,0.2159474189971935
N00001465,N20001199,2.9452531889729338e-05
N00001465,N20001217,4.824392855646036e-06
N00001465,N20001200,4.1617001062960334e-06
N00001466,N20001162,0.5126885059425565
N00001466,N20001153,0.427573150748499
N00001466,N20001168,0.05929397764123746
N00001466,N20001148,0.0004301180676031922
N00001466,N20001143,8.963140141543002e-06
N00001466,N20001136,4.760155376827815e-06
N00001467,N20001162,0.5325073589900005
N00001467,N20001169,0.22629823926190612
N00001467,N20001172,0.20101421791785729
N00001467,N20001168,0.04017549165088193
N00001467,N20001167,3.0795858140586436e-06
N00001467,N20001156,1.6125935455748391e-06
N00001468,N20001151,0.9208699078111512
N00001468,N20001157,0.07849232373571517
N00001468,N20001142,0.0006377684532228185
N00001469,N20001168,0.6254622403246431
N00001469,N20001157,0.20757384590032668
N00001469,N20001153,0.12588905069552395
N00001469,N20001172,0.02153986134316469
N00001469,N20001151,0.01953045410938818
N00001469,N20001163,4.471877462496406e-06
N00001470,N20001151,0.45671233599128325
N00001470,N20001153,0.27624250159850183
N00001470,N20001157,0.2670237486492358
N00001470,N20001142,2.1413760979098498e-05
N00001471,N20001153,0.9999999999999997
N00001472,N20001172,0.6083565524890286
N00001472,N20001169,0.22857460677993352
N00001472,N20001171,0.13259852777359948
N00001472,N20001170,0.02495597326110104
N00001472,N20001168,0.004900379418295229
N00001472,N20001176,0.0005539407831058447
N00001472,N20001174,6.001949493611218e-05
N00001473,N20001168,0.8015713305455227
N00001473,N20001170,0.19841622347392882
N00001473,N20001064,1.0967028609081089e-05
N00001473,N20001059,1.4789519462023078e-06
N00001474,N20001176,0.5678201070450875
N00001474,N20001172,0.2994407798571039
N00001474,N20001171,0.1322154637095516
N00001474,N20001174,0.00051529632528581
N00001474,N20001185,8.353062971255007e-06
