,DUP,Sinn Féin,UUP,SDLP,Alliance,TUV,Green,PBP,Aontú,Independent,Other
N20002282,66.03145044178848,1.6443107978542693,21.053127085526192,1.211269674748072,7.175200380433547,3.6930697554306205e-07,1.5675164257529227e-06,3.99590350519705e-07,4.311503251715144e-07,0.9435052650103897,1.9411335870749662
N20002283,21.843102414659484,0.011998669974951463,1.7484866580603338,0.9107513537567933,53.93528905537058,5.7075019342023946e-08,1.8378472968912095e-05,9.217325711430734e-08,6.727531653684128e-07,18.851678681791643,2.6986739659117926
N20002284,63.48108679964371,0.38628085842794924,19.507614331618228,6.808415398698127,9.172689195614858,7.353039232746461e-07,2.789047212764398e-07,4.195643078258159e-08,2.1895640487396407e-07,0.20879189906050757,0.4351202418151339
N20002285,29.646134174959414,0.042731622276661704,11.406095120189235,8.329152923777688,49.58635922570816,2.1011914574438314e-06,5.744805217734299e-06,8.564633158361708e-08,2.4529525175620225e-07,0.49714390836505024,0.49237484778552676
N20002286,59.085318360109675,0.32784887057727846,4.782678431983355,7.462117674588173,27.67826318374541,9.475043149512698e-07,1.181878102859032e-06,4.3630803971966716e-08,1.9342401861544716e-07,0.3293258148235421,0.33444529773533416
N20002287,35.75755380749106,15.203746929943856,36.121018405232945,5.583648094150605,7.334030189368598,1.0433073749952475e-06,3.9848928952076573e-07,3.0786161288237675e-07,4.4548986450081314e-07,1.6170521182613585e-07,2.169595813757318e-07
N20002288,19.077961060838362,35.694559169917014,29.228056335078822,11.951928233674174,4.047492784694189,2.0891052689814721e-07,3.440495669135995e-07,7.911902935092409e-07,6.323524511677403e-07,3.2959604498792776e-07,1.0969855366712747e-07
N20002289,26.208429885194068,26.417280765289092,29.857203930648552,12.383687993744584,5.133395099343498,9.737911215818436e-07,3.8739771702329517e-07,1.9436663781592827e-07,3.9604781879711685e-07,1.2516919981785034e-07,2.4900770986021705e-07
N20002290,3.6521101225060284,35.393246972679776,13.989633487115585,45.64551976983579,1.3194887076273845,2.9286245734314465e-08,1.2158718129152297e-07,3.366629031409948e-07,3.014661507224884e-07,1.1000628619382131e-07,4.122666427749392e-08
N20002291,27.17154132145333,59.20632271412457,6.510997959461672,5.275166416613518,1.8359705346104676,8.445646028958312e-08,1.2700089324673746e-07,3.3801456455220373e-07,2.275910791256366e-07,1.0113217425992706e-07,1.755412697492799e-07
N20002292,11.229754210383557,26.77785506369455,25.522680840217703,35.39469394680837,1.075013333608513,4.161448450810645e-08,8.531644764238905e-08,1.9050607333334169e-06,4.011128786529998e-07,1.39776178667004e-07,3.240657832953534e-08
N20002293,17.26873725164761,13.67553015108212,36.706979639691134,27.4006324561273,4.948118472444159,2.752401258529053e-07,3.568545179798409e-07,3.0014161028313607e-07,5.333278770410075e-07,4.24902306752789e-07,1.3854124607932833e-07
N20002294,35.667112602486995,15.410369390909121,27.194455181416693,14.059742764129377,7.668317829780278,7.761798236187066e-07,4.0606027653103123e-07,1.3301135372344828e-07,3.8038064589191736e-07,3.439718367240828e-07,1.9167361215867317e-07
N20002295,33.71678076551924,27.76194191769531,15.76856179342749,11.759633009651896,10.99307977876027,5.250680818713897e-07,6.103178380888336e-07,1.8784218490063828e-07,6.94284379396616e-07,3.6921192490810344e-07,3.482213977388508e-07
N20002296,34.77592509743922,8.658357259645813,49.614384063100495,2.9267780532353482,4.024554550412879,1.6818219208370596e-07,9.74900141427946e-08,2.6912887382122366e-07,2.2723209787788293e-07,1.2005557577478495e-07,9.407748375296775e-08
N20002297,66.38747412903403,2.901502800320135,11.718340002048096,3.363709858792115,13.859947999057903,3.090717954150926e-07,9.048003907354984e-07,4.8268824200501245e-08,2.867272869478823e-07,0.42438055144701287,1.3446431104324164
N20002298,27.33889948360868,8.392041707170804,49.75165622522319,6.829556629508161,7.687845045267333,2.0773485645307812e-07,1.7831046027262244e-07,4.28404409638693e-08,1.8961311558138477e-07,1.5788470750863885e-07,1.328382366103539e-07
N20002299,42.04122612331099,0.7971758820463439,14.534035262712955,30.178265435268752,11.81841055726833,2.642790768884993e-07,3.938101382627856e-07,1.2669934283220027e-07,3.204226502469158e-07,0.3316382284951207,0.299247405686283
N20002300,72.66588197100022,1.2405018730315984,16.48273334357183,3.140143081548642,6.0998749601780204,1.0719697820813608e-07,1.1681859730189463e-07,1.0424054837248778e-07,1.673181109983522e-07,0.158009121348676,0.21285515374678798
N20002301,62.79490461451795,0.8109924524546803,18.88385588413579,7.732272506357549,8.44244088769769,3.730158094706082e-07,4.568977403726532e-07,8.158715635357097e-08,2.8818980919415275e-07,0.6123533272795365,0.7231791278662896
N20002302,65.80063477149601,1.4260892860972851,16.43148227503844,3.4510862040619603,11.295381978231855,9.014717658166139e-07,9.362285933510936e-07,1.1809785524947182e-07,3.47490843032439e-07,0.43161008845356685,1.163713093331834
N20002303,48.10176094718645,1.814531224468244,25.481427086971557,20.924402072830404,3.4398285161892987,1.2512690584271308e-07,6.557898641358474e-08,5.2310590262918126e-08,1.2705227763447727e-07,0.08887765613305966,0.14917212615223116
N20002304,62.817335063285554,0.8271940032890206,12.094684891302046,13.980444009185641,9.403046143345732,2.1748123998535272e-07,3.1328286811862e-07,1.588435210393456e-07,3.2065605776280034e-07,0.3905150182017825,0.4867798611265554
N20002305,48.04992943687644,0.8513283044666144,36.59827042059178,4.957475244548703,9.10930144037503,1.0384934685768415e-07,2.5622795303572933e-07,3.768843020506528e-07,3.946100434681763e-07,0.21644402845370508,0.2172499931160705
N20002306,48.991071108747335,0.4400207061246961,25.969887650158114,8.715370643230354,15.669423757266138,1.2276681602984523e-07,4.4431400965094754e-07,8.177335916406018e-08,1.4330030897202563e-07,0.0709459621982904,0.14327938012057476
N20002307,25.504185512322135,0.287738412147972,17.0723302151639,34.82194430301996,20.506966936415136,1.7101121350527482e-07,9.663202712204013e-07,3.561237485172667e-07,8.653707893254918e-07,0.5465170144662328,1.2603152476386266
N20002308,64.35194478386944,1.1786827166074991,18.49692299517379,10.580846334298114,5.109955503853894,7.605397391788454e-08,1.9613065452956679e-07,1.0750792189124714e-06,2.8356996070153265e-07,0.07279753020004763,0.20884850516342707
N20002309,62.02320805227297,0.8375094645588036,24.22918044769941,3.4689363100028223,9.087886711049729,1.555811236509618e-07,2.690065426507762e-07,4.1758412552578294e-07,2.3292294064485309e-07,0.03541519036181296,0.31786274895970973
N20002310,26.69025416863573,0.43530804981871146,21.41564663684898,43.17603899071434,7.819268558560351,1.4038230247323342e-07,2.3318067266121322e-07,3.5073232978558017e-07,3.677768605730763e-07,0.2132761812703261,0.2502063220793918
N20002311,56.981153583336265,0.721792711039001,9.904520922774937,17.0724669246546,13.884858515819964,6.127142882835406e-07,7.972042149654924e-07,1.4808198392612556e-07,4.370503650316876e-07,0.44134804623836715,0.9938573010860206
N20002312,76.66261981810527,1.367949545195379,11.79240319280507,1.9475412733946298,7.79888516034555,1.1862973690761819e-07,2.625124485091478e-07,4.6242818280906037e-07,2.559436254383049e-07,0.12386354414795925,0.3067363664921416
N20002313,47.478555259480785,1.6535885414501763,42.76400914676814,4.816640805636128,3.0545143740301897,2.0722081199830785e-07,8.367424340326706e-08,1.4340192136536693e-07,7.776196611235786e-08,0.03410690638934556,0.19858445418629941
N20002314,70.68112837417375,2.707866565406238,18.316456326081646,1.116123014611214,6.857297466342886,2.7104708716113034e-07,1.3972055915468526e-07,1.9278529474960248e-07,1.1002418351687125e-07,0.025828508303524077,0.29529903150360415
N20002315,73.98354652413592,1.540926470952527,15.122364249362644,0.9370346275158348,7.773260519413734,3.7893272844636457e-07,2.342642862368398e-07,1.7239870290978937e-07,7.715685673973841e-08,0.009784403632183629,0.6330823422345871
N20002316,78.72629353773458,0.8016267175596085,12.136918373099427,1.673882353183208,6.090387836720604,2.537126564641116e-07,2.577557902004591e-07,1.957762655071917e-07,1.0303361204778292e-07,0.06183407270525945,0.5090562987189831
N20002317,57.83012024426522,1.295654754892367,22.45631263938336,4.615176380149915,12.78142847804087,3.6599479030752036e-07,4.0766416710601503e-07,4.929267830791589e-08,1.799277175257609e-07,0.15471191442853552,0.8665945859603649
N20002318,56.798798311256306,31.392617082353013,0.038809546369160605,11.360870159313716,0.008621258387085103,1.6481936994562717e-09,1.8683433851874636e-10,2.0056052200466005e-11,7.86139020378448e-10,0.003978084308962627,0.3963055553705159
N20002319,72.47141367057424,1.5338374375464945,11.936334912073587,5.052514990336307,8.428560142419899,3.339508868587152e-07,3.3338318559261183e-07,1.7050161802386364e-07,2.1018858742750924e-07,0.10571502205905933,0.4716227769661235
N20002320,62.49144190655097,0.3936500644661182,27.11300061579388,2.794405647096325,6.987641775693067,1.8182023702740854e-07,9.450451207305193e-08,1.770057328299793e-07,1.2041194489223834e-07,0.027881204284252083,0.19197821237296755
N20002321,55.273050349342675,0.27606600264980485,35.097251223759734,1.332621117653351,7.866345291219409,3.4603281572722535e-07,1.8288365186906596e-07,7.254418108774873e-08,6.501105996034857e-08,0.022425029956255137,0.13224031894707072
N20002322,55.02150686251858,0.4887084510430274,29.987604078753797,4.149529009846726,9.615356075423035,3.328626104263367e-07,3.5248870271566296e-07,2.8972567533766325e-07,2.3070051769698447e-07,0.18578329641912536,0.551511020218186
N20002323,49.37425272488364,1.158717186856267,39.45327747620735,1.8715960251891761,7.704246668202212,2.5760578979056466e-07,2.786337155769429e-07,1.2015809328736366e-07,1.356492757274713e-07,0.05299058371649266,0.3849185428979897
N20002324,57.97929863112966,1.6632484332032356,24.25550684627069,5.488348284669551,9.70077846148588,1.149932452057393e-06,5.198910455511958e-07,8.721418017542029e-08,1.8707812168962343e-07,0.08710673232723887,0.825710666797939
N20002325,52.09856281240308,3.505338519937355,35.837035168622386,2.7474262823883393,5.160958858683468,4.861964737798685e-07,2.3111368370179965e-07,1.3521868139139404e-07,1.296018939612202e-07,0.06234251021537415,0.5883348656192613
N20002326,61.33452736689794,0.6664542076120866,16.19235026990906,4.863877562001048,14.650612493102761,6.699851026900457e-07,1.3878206668590293e-06,2.0855381030882334e-07,3.4970325485493255e-07,0.4977739586561973,1.7944015257580672
N20002327,57.29780800359939,0.3455255477498533,22.666264149191242,4.180768178557948,13.84169595246366,6.727916834563035e-07,8.481181415133854e-07,1.596008856398736e-07,2.9303879757819497e-07,0.43561598029251725,1.2323202145958838
N20002328,52.24131555187314,1.4398387588821222,35.325586795484114,1.5526685353057494,8.367860224502548,5.330919792399284e-07,4.46168338856212e-07,1.6799373626299474e-07,1.5319745945481028e-07,0.06144657714527072,1.0112822563555408
N20002329,88.40923684940968,2.1005465729011505,2.528925982576067,4.018827412329738,2.0149303660699593,1.795491319613184e-07,1.3858474048365515e-07,9.048736939039178e-07,1.9744667006544068e-07,0.1129566721875162,0.8145747240716644
N20002330,58.950149716465226,1.0846350583416224,16.2310084115029,2.466575443843823,18.06764035819926,8.513393481293853e-07,3.0658878600342554e-06,2.2540453709571765e-07,4.5819205810024884e-07,0.9205064329937485,2.279479977829616
N20002331,83.5884707691657,5.635519332874736,0.2578186002748034,8.342303193433112,0.7417579124564281,3.3803555147849435e-07,4.476652262243238e-07,6.65645081566881e-05,7.087820209171063e-07,0.3763278013554544,1.0577343314488292
N20002332,77.88629049492828,8.676682475833822,8.440008144607251,1.4506915275296017,2.273705421662007,3.4269846227667357e-07,2.791878119743139e-07,4.919197353218419e-07,1.3641155016837085e-07,0.05835997169597069,1.2142607135254997
N20002333,40.703342434261444,1.5434242235831068,40.654428137591694,11.571515731304128,4.634576175170668,3.9826499241064403e-07,4.5174074950191875e-07,1.6261720834999245e-07,1.617797930527634e-07,0.14912338321528734,0.7435887404709312
N20002334,89.02472101934725,4.08870811902099,1.510379223135852,2.034368770020127,1.7221218501047613,6.599164575682467e-07,3.024315101610963e-07,8.420407241619629e-06,2.2894521137306538e-07,0.03363014662997636,1.5860612600406263
N20002335,71.60712624430825,8.869892393310593,0.6398740850683919,16.633530701850855,0.6080594840254161,4.416939534839359e-07,3.7835388971177806e-07,5.783910063289042e-05,5.082073087520714e-07,0.248155672821489,1.3933022512592201
N20002336,32.46445496482752,1.8267045317908563,41.44661932279842,19.115827612896314,4.903845462677206,1.4391709966909038e-07,9.366963287221212e-08,1.1293129392509098e-07,1.2294993561891152e-07,0.033004278383808094,0.2095433531579103
N20002337,36.72465483943142,1.4430588720134043,50.59237814651224,6.791700736365944,3.2276822386457216,4.241001240761258e-07,6.786874559369597e-07,3.2302465795505034e-07,2.2198071014405838e-07,0.6693573072724524,0.551166211965863
N20002338,37.665408572610495,0.07470369095422077,9.795911709885038,1.4986336349134868,48.568063735079754,1.2150891050324054e-06,1.454883104941749e-05,2.9617692173608926e-07,3.5784887103436346e-07,1.3106001780634735,1.0866620605476047
N20002339,55.500558128400534,1.1890430886274657,14.105867006668868,1.389263261639855,26.199208951307185,5.100894690601913e-07,2.0032825264461258e-06,5.509669691856253e-08,1.7464443967427776e-07,0.1721660003391168,1.4438908199038507
N20002340,84.60901963351833,3.4981172208081737,0.9535674991356083,0.269298814778574,3.5218896525760752,1.3651853162499132e-06,2.047136712592109e-06,7.288189657549036e-06,3.5775458134429007e-07,0.1378010072793373,7.010295113637621
N20002341,56.12709831445339,5.563264415277593,26.174395666828648,10.912584769328802,0.9174457446758594,1.2109109846396782e-07,5.486522698943621e-08,2.10827175462123e-07,7.62334176926216e-08,0.05892714183745728,0.24628348458132723
N20002342,66.45020530702244,0.38303898492341804,19.613998815782377,1.0788904815670557,12.155836208742828,9.066870059515768e-08,2.727480531136268e-07,2.7922876383063805e-07,1.1330289496112506e-07,0.01471912761295099,0.3033103184005143
N20002343,61.36161680142935,0.45859092001667107,25.91606986386308,0.25859780401314475,9.515594849264335,4.6395825884992886e-07,1.3090393710267212e-06,2.0366871623475002e-07,2.4509129125457904e-07,0.3354029910294438,2.1541245486263563
N20002344,57.82246537326613,0.7460668476494836,31.640745408014748,4.169204625339957,5.421213072048807,2.5502183184124844e-07,8.113424316827155e-08,1.4362580398890728e-07,9.424128773504783e-08,0.013233467060542512,0.1870706325971622
N20002345,73.90227683702824,13.306123333346218,6.396865983077473,2.1899767810930344,2.370800048859674,2.928932997908151e-07,4.629079085274216e-07,1.0668147063068973e-06,1.7960521609927095e-07,0.07419413787478077,1.759760876499448
N20002346,63.62039968777683,10.980452818051699,16.33425652490026,4.992443499957767,3.105213465410764,4.892025792399705e-07,3.208127101894612e-07,1.45685526410864e-07,1.5522118777840618e-07,0.06723294973760573,0.8999999432430863
N20002347,86.85469556237334,5.338203401063191,2.1761278197647593,0.676244660448284,2.5652395584204952,5.823205247287435e-07,9.117010080374249e-07,3.3366572710119972e-06,2.511388595041186e-07,0.14152568406689775,2.2479582320453875
N20002348,78.34348454260494,2.34044144483987,9.85382366637961,1.550649058310932,7.022579492685359,4.260997592328514e-07,3.4273379380464053e-07,2.9584151003748577e-07,1.508810883872719e-07,0.04099601196047855,0.8480245676626493
N20002349,60.77879703278857,0.4163785614927328,33.230598589593555,1.7968701210119922,3.6599514128422097,8.56057740231254e-08,5.226262899076878e-08,1.3013662636830738e-07,7.688405925374761e-08,0.016332581423593964,0.1010713559582551
N20002350,5.758632652617006,18.363890563431582,57.14990134819361,16.48560807750475,0.14296434332936236,1.539238576412355e-08,3.895644417607611e-07,3.1808383593682203e-07,8.537615500946643e-08,1.9914305015675537,0.10757170493930254
N20002351,76.7844621056877,0.3748092727069073,7.493647774111713,0.8851292060100895,13.8693289047543,1.0627290189021927e-07,4.798582180711585e-07,2.1016034217197055e-07,1.3216792068514364e-07,0.0338324096694109,0.5587893986005105
N20002352,63.396060841025715,8.385287791075136,11.693511108391151,1.906764746035132,10.02677981336591,8.486199084656544e-07,7.103085540862395e-06,2.2406243686740603e-07,3.3880782384985774e-07,1.8382022904881494,2.753384895043102
N20002353,66.8469639525404,3.539862153278407,19.005145555207356,5.801777060569662,4.533636615927656,1.933939672068472e-07,1.46688522940121e-07,2.0277009529505134e-07,1.1095735141704557e-07,0.026941507050803004,0.24567250161578444
N20002354,76.49447347294894,11.432056495130913,5.912618391299925,0.6896066017288819,2.6957733958387986,3.9300900034313016e-07,7.251389656949693e-07,4.312037558381429e-07,1.82909575341169e-07,0.16350521584666097,2.611964694944578
N20002355,74.88448922294357,13.351788434241337,3.4285832750002743,4.933850305429203,2.1861752864343784,1.6946733800327357e-07,2.195230540611283e-07,4.130366340802489e-07,1.730893130573519e-07,0.08536103559397468,1.1297514652408887
N20002356,53.76186361087196,34.487638066126216,6.9191909325497,2.0592218549606764,1.6522402727101937,2.602108715811982e-07,4.216067705801822e-07,3.0351158252506436e-07,9.664426496915936e-08,0.02096887289841828,1.0988753079093154
N20002357,73.44390838004432,2.944907118637748,15.146585067914705,1.5094598012831406,5.425966053096379,3.3048322970074537e-07,4.989000767458111e-07,8.704067602550797e-08,1.2534084307294483e-07,0.04501359325044917,1.4841589440084522
N20002358,56.70519176309333,1.6581173847750732,33.685995792418765,2.4418511026362713,5.328675238090613,1.1385554546438098e-07,1.6748383672732973e-07,9.84698682833475e-08,6.627987564732789e-08,0.015515128539317274,0.16465314435749548
N20002359,83.32938723482124,9.475902563897593,1.8137738983475729,0.8286012760233098,3.021448459682643,1.810101232833159e-07,3.2887216358468203e-07,2.2759741703527183e-07,7.550788414149587e-08,0.014014465691961742,1.5168712885480873
N20002360,70.24513266205295,1.8587887671966583,19.908068660956616,0.5105165664178325,6.621636091361399,5.311588063635135e-07,7.859688750369396e-07,1.087034458923056e-07,1.612849489221472e-07,0.16986919036844522,0.6859864745300073
N20002361,85.7197084885841,3.0380914423701713,1.7349688481218275,5.332291628033828,2.1890842468927834,4.524677092389963e-08,1.4445005629830747e-07,3.195326396448325e-07,3.234550040095947e-07,0.8724745958139155,1.1133799174988972
N20002362,85.03888967811915,4.693811275354967,3.2265352373101868,1.4453023016571955,3.9828959740133834,2.80576584624966e-07,6.270696701056042e-07,1.3528733543873467e-07,1.3200266457720096e-07,0.1282002006659054,1.4843641579429512
N20002363,64.68855649612524,18.65442487560607,9.909232920094512,2.360976938021143,2.7775818597077238,5.02804375747636e-07,5.106659288969282e-07,6.327871457034014e-07,1.7288843028234298e-07,0.03734774836076353,1.5718773429386594
N20002364,75.81009897791925,7.265462039383744,2.6157477199374375,11.764145482973303,1.8917877710068836,3.364156430924087e-07,1.8632440451007094e-07,3.097392624249238e-07,1.0095639910139172e-07,0.028709336327618493,0.6240477390160567
